"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1024" 2 2 6 9 "Incidence" NA 15846 5 4 "1999_2000" 2
"1025" 1 3 6 9 "Incidence" NA 14593 5 5 "1999_2000" 2
"1026" 2 3 6 9 "Incidence" NA 13832 6 4 "1999_2000" 2
"1027" 1 4 6 9 "Incidence" NA 13173 6 6 "1999_2000" 2
"1028" 2 4 6 9 "Incidence" NA 14124 7 5 "1999_2000" 2
"1029" 1 5 6 9 "Incidence" NA 11778 8 6 "1999_2000" 2
"1030" 2 5 6 9 "Incidence" NA 14499 11 7 "1999_2000" 2
"1031" 1 6 6 9 "Incidence" NA 4474 4 10 "1999_2000" 2
"1032" 2 6 6 9 "Incidence" NA 8605 9 5 "1999_2000" 2
"1141" 1 1 6 10 "Incidence" NA 34893 10 18 "1999_2000" 2
"1142" 2 1 6 10 "Incidence" NA 30919 13 16 "1999_2000" 2
"1143" 1 2 6 10 "Incidence" NA 10879 4 4 "1999_2000" 2
"1144" 2 2 6 10 "Incidence" NA 8379 5 5 "1999_2000" 2
"1145" 1 3 6 10 "Incidence" NA 8520 5 5 "1999_2000" 2
"1146" 2 3 6 10 "Incidence" NA 6957 5 4 "1999_2000" 2
"1147" 1 4 6 10 "Incidence" NA 8122 6 6 "1999_2000" 2
"1148" 2 4 6 10 "Incidence" NA 7141 7 5 "1999_2000" 2
"1149" 1 5 6 10 "Incidence" NA 6293 6 7 "1999_2000" 2
"1150" 2 5 6 10 "Incidence" NA 7008 10 9 "1999_2000" 2
"1151" 1 6 6 10 "Incidence" NA 2537 4 5 "1999_2000" 2
"1152" 2 6 6 10 "Incidence" NA 4461 8 5 "1999_2000" 2
"1261" 1 1 6 11 "Incidence" NA 154931 23 20 "1999_2000" 2
"1262" 2 1 6 11 "Incidence" NA 149612 23 21 "1999_2000" 2
"1263" 1 2 6 11 "Incidence" NA 38171 7 8 "1999_2000" 2
"1264" 2 2 6 11 "Incidence" NA 40662 8 5 "1999_2000" 2
"1265" 1 3 6 11 "Incidence" NA 33384 9 7 "1999_2000" 2
"1266" 2 3 6 11 "Incidence" NA 34889 10 9 "1999_2000" 2
"1267" 1 4 6 11 "Incidence" NA 23840 9 6 "1999_2000" 2
"1268" 2 4 6 11 "Incidence" NA 26872 10 8 "1999_2000" 2
"1269" 1 5 6 11 "Incidence" NA 15831 8 14 "1999_2000" 2
"1270" 2 5 6 11 "Incidence" NA 21912 12 12 "1999_2000" 2
"1271" 1 6 6 11 "Incidence" NA 6447 5 6 "1999_2000" 2
"1272" 2 6 6 11 "Incidence" NA 14351 10 9 "1999_2000" 2
"73" 1 1 7 1 "Incidence" NA 425109 32 32 "2001_2002" 2
"74" 2 1 7 1 "Incidence" NA 409666 29 31 "2001_2002" 2
"75" 1 2 7 1 "Incidence" NA 127520 12 12 "2001_2002" 2
"76" 2 2 7 1 "Incidence" NA 133635 12 10 "2001_2002" 2
"77" 1 3 7 1 "Incidence" NA 107951 14 14 "2001_2002" 2
"78" 2 3 7 1 "Incidence" NA 115144 14 15 "2001_2002" 2
"79" 1 4 7 1 "Incidence" NA 86760 15 21 "2001_2002" 2
"80" 2 4 7 1 "Incidence" NA 100299 16 18 "2001_2002" 2
"81" 1 5 7 1 "Incidence" NA 66767 16 28 "2001_2002" 2
"82" 2 5 7 1 "Incidence" NA 89593 21 27 "2001_2002" 2
"83" 1 6 7 1 "Incidence" NA 20977 7 8 "2001_2002" 2
"84" 2 6 7 1 "Incidence" NA 48572 15 11 "2001_2002" 2
"193" 1 1 7 2 "Incidence" NA 57532 14 17 "2001_2002" 2
"194" 2 1 7 2 "Incidence" NA 55522 15 18 "2001_2002" 2
"195" 1 2 7 2 "Incidence" NA 18828 6 6 "2001_2002" 2
"196" 2 2 7 2 "Incidence" NA 17580 6 5 "2001_2002" 2
"197" 1 3 7 2 "Incidence" NA 15016 6 5 "2001_2002" 2
"198" 2 3 7 2 "Incidence" NA 14119 7 4 "2001_2002" 2
"199" 1 4 7 2 "Incidence" NA 11456 7 9 "2001_2002" 2
"200" 2 4 7 2 "Incidence" NA 11639 8 4 "2001_2002" 2
"201" 1 5 7 2 "Incidence" NA 9049 7 6 "2001_2002" 2
"202" 2 5 7 2 "Incidence" NA 11143 10 9 "2001_2002" 2
"203" 1 6 7 2 "Incidence" NA 3329 4 4 "2001_2002" 2
"204" 2 6 7 2 "Incidence" NA 6894 9 6 "2001_2002" 2
"313" 1 1 7 3 "Incidence" NA 70099 14 18 "2001_2002" 2
"314" 2 1 7 3 "Incidence" NA 66717 15 18 "2001_2002" 2
"315" 1 2 7 3 "Incidence" NA 21403 5 4 "2001_2002" 2
"316" 2 2 7 3 "Incidence" NA 20718 6 4 "2001_2002" 2
"317" 1 3 7 3 "Incidence" NA 17994 6 5 "2001_2002" 2
"318" 2 3 7 3 "Incidence" NA 16972 7 7 "2001_2002" 2
"319" 1 4 7 3 "Incidence" NA 14058 7 7 "2001_2002" 2
"320" 2 4 7 3 "Incidence" NA 14106 8 6 "2001_2002" 2
"321" 1 5 7 3 "Incidence" NA 10312 7 9 "2001_2002" 2
"322" 2 5 7 3 "Incidence" NA 12764 10 8 "2001_2002" 2
"323" 1 6 7 3 "Incidence" NA 3616 4 5 "2001_2002" 2
"324" 2 6 7 3 "Incidence" NA 7292 8 4 "2001_2002" 2
"433" 1 1 7 4 "Incidence" NA 92403 16 17 "2001_2002" 2
"434" 2 1 7 4 "Incidence" NA 86297 16 18 "2001_2002" 2
"435" 1 2 7 4 "Incidence" NA 27902 6 6 "2001_2002" 2
"436" 2 2 7 4 "Incidence" NA 26682 6 4 "2001_2002" 2
"437" 1 3 7 4 "Incidence" NA 25020 7 4 "2001_2002" 2
"438" 2 3 7 4 "Incidence" NA 23356 8 7 "2001_2002" 2
"439" 1 4 7 4 "Incidence" NA 18303 7 11 "2001_2002" 2
"440" 2 4 7 4 "Incidence" NA 19008 9 8 "2001_2002" 2
"441" 1 5 7 4 "Incidence" NA 13929 8 8 "2001_2002" 2
"442" 2 5 7 4 "Incidence" NA 17617 11 8 "2001_2002" 2
"443" 1 6 7 4 "Incidence" NA 5033 4 6 "2001_2002" 2
"444" 2 6 7 4 "Incidence" NA 10082 9 8 "2001_2002" 2
"553" 1 1 7 5 "Incidence" NA 55105 13 17 "2001_2002" 2
"554" 2 1 7 5 "Incidence" NA 51063 14 16 "2001_2002" 2
"555" 1 2 7 5 "Incidence" NA 16748 5 6 "2001_2002" 2
"556" 2 2 7 5 "Incidence" NA 15476 6 4 "2001_2002" 2
"557" 1 3 7 5 "Incidence" NA 14454 6 6 "2001_2002" 2
"558" 2 3 7 5 "Incidence" NA 13505 7 4 "2001_2002" 2
"559" 1 4 7 5 "Incidence" NA 11499 6 5 "2001_2002" 2
"560" 2 4 7 5 "Incidence" NA 11258 8 7 "2001_2002" 2
"561" 1 5 7 5 "Incidence" NA 8262 7 4 "2001_2002" 2
"562" 2 5 7 5 "Incidence" NA 10157 9 8 "2001_2002" 2
"563" 1 6 7 5 "Incidence" NA 2776 3 6 "2001_2002" 2
"564" 2 6 7 5 "Incidence" NA 5829 8 4 "2001_2002" 2
"673" 1 1 7 6 "Incidence" NA 193374 22 20 "2001_2002" 2
"674" 2 1 7 6 "Incidence" NA 184444 21 22 "2001_2002" 2
"675" 1 2 7 6 "Incidence" NA 55925 8 5 "2001_2002" 2
"676" 2 2 7 6 "Incidence" NA 58299 8 6 "2001_2002" 2
"677" 1 3 7 6 "Incidence" NA 49681 10 16 "2001_2002" 2
"678" 2 3 7 6 "Incidence" NA 52665 10 8 "2001_2002" 2
"679" 1 4 7 6 "Incidence" NA 36665 10 18 "2001_2002" 2
"680" 2 4 7 6 "Incidence" NA 42172 11 12 "2001_2002" 2
"681" 1 5 7 6 "Incidence" NA 25952 10 10 "2001_2002" 2
"682" 2 5 7 6 "Incidence" NA 36731 13 15 "2001_2002" 2
"683" 1 6 7 6 "Incidence" NA 9180 5 4 "2001_2002" 2
"684" 2 6 7 6 "Incidence" NA 22899 12 12 "2001_2002" 2
"793" 1 1 7 7 "Incidence" NA 151143 20 18 "2001_2002" 2
"794" 2 1 7 7 "Incidence" NA 144903 20 20 "2001_2002" 2
"795" 1 2 7 7 "Incidence" NA 44544 7 5 "2001_2002" 2
"796" 2 2 7 7 "Incidence" NA 44789 8 8 "2001_2002" 2
"797" 1 3 7 7 "Incidence" NA 39147 9 6 "2001_2002" 2
"798" 2 3 7 7 "Incidence" NA 37857 9 7 "2001_2002" 2
"799" 1 4 7 7 "Incidence" NA 28584 9 8 "2001_2002" 2
"800" 2 4 7 7 "Incidence" NA 28135 9 11 "2001_2002" 2
"801" 1 5 7 7 "Incidence" NA 19508 9 9 "2001_2002" 2
"802" 2 5 7 7 "Incidence" NA 24042 11 10 "2001_2002" 2
"803" 1 6 7 7 "Incidence" NA 7275 5 6 "2001_2002" 2
"804" 2 6 7 7 "Incidence" NA 14717 10 12 "2001_2002" 2
"913" 1 1 7 8 "Incidence" NA 32306 11 17 "2001_2002" 2
"914" 2 1 7 8 "Incidence" NA 28319 11 17 "2001_2002" 2
"915" 1 2 7 8 "Incidence" NA 10364 4 5 "2001_2002" 2
"916" 2 2 7 8 "Incidence" NA 8684 4 5 "2001_2002" 2
"917" 1 3 7 8 "Incidence" NA 8444 5 6 "2001_2002" 2
"918" 2 3 7 8 "Incidence" NA 7320 5 6 "2001_2002" 2
"919" 1 4 7 8 "Incidence" NA 6976 5 5 "2001_2002" 2
"920" 2 4 7 8 "Incidence" NA 7087 7 6 "2001_2002" 2
"921" 1 5 7 8 "Incidence" NA 6911 7 5 "2001_2002" 2
"922" 2 5 7 8 "Incidence" NA 8113 10 6 "2001_2002" 2
"923" 1 6 7 8 "Incidence" NA 3017 5 5 "2001_2002" 2
"924" 2 6 7 8 "Incidence" NA 5441 10 5 "2001_2002" 2
"1033" 1 1 7 9 "Incidence" NA 70824 15 18 "2001_2002" 2
"1034" 2 1 7 9 "Incidence" NA 63225 14 16 "2001_2002" 2
"1035" 1 2 7 9 "Incidence" NA 19257 5 5 "2001_2002" 2
"1036" 2 2 7 9 "Incidence" NA 17132 5 4 "2001_2002" 2
"1037" 1 3 7 9 "Incidence" NA 15256 6 6 "2001_2002" 2
"1038" 2 3 7 9 "Incidence" NA 14131 6 5 "2001_2002" 2
"1039" 1 4 7 9 "Incidence" NA 12704 6 6 "2001_2002" 2
"1040" 2 4 7 9 "Incidence" NA 13529 7 8 "2001_2002" 2
"1041" 1 5 7 9 "Incidence" NA 11966 8 7 "2001_2002" 2
"1042" 2 5 7 9 "Incidence" NA 14824 11 6 "2001_2002" 2
"1043" 1 6 7 9 "Incidence" NA 5107 5 5 "2001_2002" 2
"1044" 2 6 7 9 "Incidence" NA 9291 9 6 "2001_2002" 2
"1153" 1 1 7 10 "Incidence" NA 34399 11 17 "2001_2002" 2
"1154" 2 1 7 10 "Incidence" NA 30093 12 16 "2001_2002" 2
"1155" 1 2 7 10 "Incidence" NA 11136 4 4 "2001_2002" 2
"1156" 2 2 7 10 "Incidence" NA 8702 5 5 "2001_2002" 2
"1157" 1 3 7 10 "Incidence" NA 8965 5 8 "2001_2002" 2
"1158" 2 3 7 10 "Incidence" NA 7289 5 5 "2001_2002" 2
"1159" 1 4 7 10 "Incidence" NA 7594 6 6 "2001_2002" 2
"1160" 2 4 7 10 "Incidence" NA 6673 7 6 "2001_2002" 2
"1161" 1 5 7 10 "Incidence" NA 6534 7 5 "2001_2002" 2
"1162" 2 5 7 10 "Incidence" NA 7041 10 5 "2001_2002" 2
"1163" 1 6 7 10 "Incidence" NA 2671 4 4 "2001_2002" 2
"1164" 2 6 7 10 "Incidence" NA 4806 9 9 "2001_2002" 2
"1273" 1 1 7 11 "Incidence" NA 163318 24 18 "2001_2002" 2
"1274" 2 1 7 11 "Incidence" NA 157275 24 17 "2001_2002" 2
"1275" 1 2 7 11 "Incidence" NA 40822 8 5 "2001_2002" 2
"1276" 2 2 7 11 "Incidence" NA 42722 8 6 "2001_2002" 2
"1277" 1 3 7 11 "Incidence" NA 35178 9 11 "2001_2002" 2
"1278" 2 3 7 11 "Incidence" NA 37207 10 7 "2001_2002" 2
"1279" 1 4 7 11 "Incidence" NA 24145 9 14 "2001_2002" 2
"1280" 2 4 7 11 "Incidence" NA 26926 10 7 "2001_2002" 2
"1281" 1 5 7 11 "Incidence" NA 16835 9 8 "2001_2002" 2
"1282" 2 5 7 11 "Incidence" NA 22902 12 10 "2001_2002" 2
"1283" 1 6 7 11 "Incidence" NA 7040 5 9 "2001_2002" 2
"1284" 2 6 7 11 "Incidence" NA 15481 11 6 "2001_2002" 2
"85" 1 1 8 1 "Incidence" NA 413579 32 25 "2003_2004" 2
"86" 2 1 8 1 "Incidence" NA 398258 28 22 "2003_2004" 2
"87" 1 2 8 1 "Incidence" NA 131724 12 17 "2003_2004" 2
"88" 2 2 8 1 "Incidence" NA 137337 12 11 "2003_2004" 2
"89" 1 3 8 1 "Incidence" NA 109675 15 17 "2003_2004" 2
"90" 2 3 8 1 "Incidence" NA 117342 14 7 "2003_2004" 2
"91" 1 4 8 1 "Incidence" NA 85734 15 30 "2003_2004" 2
"92" 2 4 8 1 "Incidence" NA 98988 16 23 "2003_2004" 2
"93" 1 5 8 1 "Incidence" NA 69491 17 31 "2003_2004" 2
"94" 2 5 8 1 "Incidence" NA 93222 21 16 "2003_2004" 2
"95" 1 6 8 1 "Incidence" NA 24300 9 8 "2003_2004" 2
"96" 2 6 8 1 "Incidence" NA 53926 17 11 "2003_2004" 2
"205" 1 1 8 2 "Incidence" NA 57712 14 17 "2003_2004" 2
"206" 2 1 8 2 "Incidence" NA 55438 15 18 "2003_2004" 2
"207" 1 2 8 2 "Incidence" NA 19607 6 6 "2003_2004" 2
"208" 2 2 8 2 "Incidence" NA 18666 6 5 "2003_2004" 2
"209" 1 3 8 2 "Incidence" NA 15736 7 6 "2003_2004" 2
"210" 2 3 8 2 "Incidence" NA 14802 7 10 "2003_2004" 2
"211" 1 4 8 2 "Incidence" NA 11476 7 5 "2003_2004" 2
"212" 2 4 8 2 "Incidence" NA 11646 7 5 "2003_2004" 2
"213" 1 5 8 2 "Incidence" NA 9511 8 7 "2003_2004" 2
"214" 2 5 8 2 "Incidence" NA 11386 10 4 "2003_2004" 2
"215" 1 6 8 2 "Incidence" NA 3687 4 7 "2003_2004" 2
"216" 2 6 8 2 "Incidence" NA 7494 9 6 "2003_2004" 2
"325" 1 1 8 3 "Incidence" NA 69802 14 17 "2003_2004" 2
"326" 2 1 8 3 "Incidence" NA 66353 15 17 "2003_2004" 2
"327" 1 2 8 3 "Incidence" NA 22419 6 7 "2003_2004" 2
"328" 2 2 8 3 "Incidence" NA 21777 6 5 "2003_2004" 2
"329" 1 3 8 3 "Incidence" NA 18541 7 8 "2003_2004" 2
"330" 2 3 8 3 "Incidence" NA 17561 7 5 "2003_2004" 2
"331" 1 4 8 3 "Incidence" NA 13982 7 6 "2003_2004" 2
"332" 2 4 8 3 "Incidence" NA 14143 7 6 "2003_2004" 2
"333" 1 5 8 3 "Incidence" NA 10850 7 9 "2003_2004" 2
"334" 2 5 8 3 "Incidence" NA 13187 10 7 "2003_2004" 2
"335" 1 6 8 3 "Incidence" NA 4071 4 4 "2003_2004" 2
"336" 2 6 8 3 "Incidence" NA 8007 8 5 "2003_2004" 2
"445" 1 1 8 4 "Incidence" NA 90691 16 18 "2003_2004" 2
"446" 2 1 8 4 "Incidence" NA 84407 16 18 "2003_2004" 2
"447" 1 2 8 4 "Incidence" NA 28613 6 7 "2003_2004" 2
"448" 2 2 8 4 "Incidence" NA 27439 6 7 "2003_2004" 2
"449" 1 3 8 4 "Incidence" NA 25290 8 11 "2003_2004" 2
"450" 2 3 8 4 "Incidence" NA 23684 8 9 "2003_2004" 2
"451" 1 4 8 4 "Incidence" NA 18478 8 16 "2003_2004" 2
"452" 2 4 8 4 "Incidence" NA 18939 8 7 "2003_2004" 2
"453" 1 5 8 4 "Incidence" NA 14417 8 11 "2003_2004" 2
"454" 2 5 8 4 "Incidence" NA 18090 11 9 "2003_2004" 2
"455" 1 6 8 4 "Incidence" NA 5629 5 5 "2003_2004" 2
"456" 2 6 8 4 "Incidence" NA 11110 9 8 "2003_2004" 2
"565" 1 1 8 5 "Incidence" NA 54782 13 16 "2003_2004" 2
"566" 2 1 8 5 "Incidence" NA 50411 14 17 "2003_2004" 2
"567" 1 2 8 5 "Incidence" NA 17126 5 5 "2003_2004" 2
"568" 2 2 8 5 "Incidence" NA 15838 5 4 "2003_2004" 2
"569" 1 3 8 5 "Incidence" NA 14780 6 7 "2003_2004" 2
"570" 2 3 8 5 "Incidence" NA 13706 7 4 "2003_2004" 2
"571" 1 4 8 5 "Incidence" NA 11353 6 7 "2003_2004" 2
"572" 2 4 8 5 "Incidence" NA 11248 7 5 "2003_2004" 2
"573" 1 5 8 5 "Incidence" NA 8726 7 6 "2003_2004" 2
"574" 2 5 8 5 "Incidence" NA 10400 9 4 "2003_2004" 2
"575" 1 6 8 5 "Incidence" NA 3151 4 5 "2003_2004" 2
"576" 2 6 8 5 "Incidence" NA 6334 8 8 "2003_2004" 2
"685" 1 1 8 6 "Incidence" NA 190451 23 21 "2003_2004" 2
"686" 2 1 8 6 "Incidence" NA 181557 20 19 "2003_2004" 2
"687" 1 2 8 6 "Incidence" NA 57916 8 11 "2003_2004" 2
"688" 2 2 8 6 "Incidence" NA 59907 8 9 "2003_2004" 2
"689" 1 3 8 6 "Incidence" NA 50533 10 12 "2003_2004" 2
"690" 2 3 8 6 "Incidence" NA 53735 10 9 "2003_2004" 2
"691" 1 4 8 6 "Incidence" NA 37774 10 19 "2003_2004" 2
"692" 2 4 8 6 "Incidence" NA 42972 11 10 "2003_2004" 2
"693" 1 5 8 6 "Incidence" NA 27300 11 15 "2003_2004" 2
"694" 2 5 8 6 "Incidence" NA 38078 14 14 "2003_2004" 2
"695" 1 6 8 6 "Incidence" NA 10450 6 7 "2003_2004" 2
"696" 2 6 8 6 "Incidence" NA 24913 12 7 "2003_2004" 2
"805" 1 1 8 7 "Incidence" NA 152542 20 22 "2003_2004" 2
"806" 2 1 8 7 "Incidence" NA 144741 20 17 "2003_2004" 2
"807" 1 2 8 7 "Incidence" NA 46863 8 7 "2003_2004" 2
"808" 2 2 8 7 "Incidence" NA 46954 8 8 "2003_2004" 2
"809" 1 3 8 7 "Incidence" NA 40159 9 8 "2003_2004" 2
"810" 2 3 8 7 "Incidence" NA 39395 9 11 "2003_2004" 2
"811" 1 4 8 7 "Incidence" NA 29611 9 7 "2003_2004" 2
"812" 2 4 8 7 "Incidence" NA 29149 9 9 "2003_2004" 2
"813" 1 5 8 7 "Incidence" NA 21045 9 6 "2003_2004" 2
"814" 2 5 8 7 "Incidence" NA 25249 11 10 "2003_2004" 2
"815" 1 6 8 7 "Incidence" NA 8240 5 5 "2003_2004" 2
"816" 2 6 8 7 "Incidence" NA 16320 10 10 "2003_2004" 2
"925" 1 1 8 8 "Incidence" NA 32792 11 16 "2003_2004" 2
"926" 2 1 8 8 "Incidence" NA 28803 11 16 "2003_2004" 2
"927" 1 2 8 8 "Incidence" NA 10717 5 5 "2003_2004" 2
"928" 2 2 8 8 "Incidence" NA 9103 4 5 "2003_2004" 2
"929" 1 3 8 8 "Incidence" NA 8897 5 5 "2003_2004" 2
"930" 2 3 8 8 "Incidence" NA 7625 5 6 "2003_2004" 2
"931" 1 4 8 8 "Incidence" NA 6915 6 6 "2003_2004" 2
"932" 2 4 8 8 "Incidence" NA 6775 6 7 "2003_2004" 2
"933" 1 5 8 8 "Incidence" NA 6814 8 8 "2003_2004" 2
"934" 2 5 8 8 "Incidence" NA 8039 10 6 "2003_2004" 2
"935" 1 6 8 8 "Incidence" NA 3356 5 6 "2003_2004" 2
"936" 2 6 8 8 "Incidence" NA 5852 10 5 "2003_2004" 2
"1045" 1 1 8 9 "Incidence" NA 73350 15 20 "2003_2004" 2
"1046" 2 1 8 9 "Incidence" NA 64931 14 17 "2003_2004" 2
"1047" 1 2 8 9 "Incidence" NA 20647 5 4 "2003_2004" 2
"1048" 2 2 8 9 "Incidence" NA 18295 5 5 "2003_2004" 2
"1049" 1 3 8 9 "Incidence" NA 15899 6 7 "2003_2004" 2
"1050" 2 3 8 9 "Incidence" NA 14669 6 4 "2003_2004" 2
"1051" 1 4 8 9 "Incidence" NA 12460 6 6 "2003_2004" 2
"1052" 2 4 8 9 "Incidence" NA 13138 7 6 "2003_2004" 2
"1053" 1 5 8 9 "Incidence" NA 11931 8 8 "2003_2004" 2
"1054" 2 5 8 9 "Incidence" NA 14701 10 6 "2003_2004" 2
"1055" 1 6 8 9 "Incidence" NA 5613 6 5 "2003_2004" 2
"1056" 2 6 8 9 "Incidence" NA 9990 10 5 "2003_2004" 2
"1165" 1 1 8 10 "Incidence" NA 34304 11 18 "2003_2004" 2
"1166" 2 1 8 10 "Incidence" NA 29956 12 16 "2003_2004" 2
"1167" 1 2 8 10 "Incidence" NA 11306 5 5 "2003_2004" 2
"1168" 2 2 8 10 "Incidence" NA 9071 5 4 "2003_2004" 2
"1169" 1 3 8 10 "Incidence" NA 9466 5 5 "2003_2004" 2
"1170" 2 3 8 10 "Incidence" NA 7602 5 4 "2003_2004" 2
"1171" 1 4 8 10 "Incidence" NA 7322 6 4 "2003_2004" 2
"1172" 2 4 8 10 "Incidence" NA 6368 6 6 "2003_2004" 2
"1173" 1 5 8 10 "Incidence" NA 6691 7 4 "2003_2004" 2
"1174" 2 5 8 10 "Incidence" NA 7014 9 6 "2003_2004" 2
"1175" 1 6 8 10 "Incidence" NA 2850 4 4 "2003_2004" 2
"1176" 2 6 8 10 "Incidence" NA 5074 9 6 "2003_2004" 2
"1285" 1 1 8 11 "Incidence" NA 169081 26 21 "2003_2004" 2
"1286" 2 1 8 11 "Incidence" NA 162405 24 21 "2003_2004" 2
"1287" 1 2 8 11 "Incidence" NA 43827 8 8 "2003_2004" 2
"1288" 2 2 8 11 "Incidence" NA 45160 8 5 "2003_2004" 2
"1289" 1 3 8 11 "Incidence" NA 36348 10 7 "2003_2004" 2
"1290" 2 3 8 11 "Incidence" NA 39255 10 10 "2003_2004" 2
"1291" 1 4 8 11 "Incidence" NA 24931 9 8 "2003_2004" 2
"1292" 2 4 8 11 "Incidence" NA 27563 10 8 "2003_2004" 2
"1293" 1 5 8 11 "Incidence" NA 17838 9 14 "2003_2004" 2
"1294" 2 5 8 11 "Incidence" NA 23894 11 10 "2003_2004" 2
"1295" 1 6 8 11 "Incidence" NA 7695 5 8 "2003_2004" 2
"1296" 2 6 8 11 "Incidence" NA 16611 11 8 "2003_2004" 2
