"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1024" 2 2 6 9 "Incidence" NA 15846 5 4 "1999_2000" 7
"1025" 1 3 6 9 "Incidence" NA 14593 6 5 "1999_2000" 7
"1026" 2 3 6 9 "Incidence" NA 13832 5 4 "1999_2000" 7
"1027" 1 4 6 9 "Incidence" NA 13173 7 6 "1999_2000" 7
"1028" 2 4 6 9 "Incidence" NA 14124 7 5 "1999_2000" 7
"1029" 1 5 6 9 "Incidence" NA 11778 9 6 "1999_2000" 7
"1030" 2 5 6 9 "Incidence" NA 14499 10 7 "1999_2000" 7
"1031" 1 6 6 9 "Incidence" NA 4474 5 10 "1999_2000" 7
"1032" 2 6 6 9 "Incidence" NA 8605 9 5 "1999_2000" 7
"1141" 1 1 6 10 "Incidence" NA 34893 11 18 "1999_2000" 7
"1142" 2 1 6 10 "Incidence" NA 30919 12 16 "1999_2000" 7
"1143" 1 2 6 10 "Incidence" NA 10879 5 4 "1999_2000" 7
"1144" 2 2 6 10 "Incidence" NA 8379 5 5 "1999_2000" 7
"1145" 1 3 6 10 "Incidence" NA 8520 5 5 "1999_2000" 7
"1146" 2 3 6 10 "Incidence" NA 6957 5 4 "1999_2000" 7
"1147" 1 4 6 10 "Incidence" NA 8122 6 6 "1999_2000" 7
"1148" 2 4 6 10 "Incidence" NA 7141 7 5 "1999_2000" 7
"1149" 1 5 6 10 "Incidence" NA 6293 7 7 "1999_2000" 7
"1150" 2 5 6 10 "Incidence" NA 7008 9 9 "1999_2000" 7
"1151" 1 6 6 10 "Incidence" NA 2537 4 5 "1999_2000" 7
"1152" 2 6 6 10 "Incidence" NA 4461 8 5 "1999_2000" 7
"1261" 1 1 6 11 "Incidence" NA 154931 26 20 "1999_2000" 7
"1262" 2 1 6 11 "Incidence" NA 149612 23 21 "1999_2000" 7
"1263" 1 2 6 11 "Incidence" NA 38171 8 8 "1999_2000" 7
"1264" 2 2 6 11 "Incidence" NA 40662 8 5 "1999_2000" 7
"1265" 1 3 6 11 "Incidence" NA 33384 10 7 "1999_2000" 7
"1266" 2 3 6 11 "Incidence" NA 34889 9 9 "1999_2000" 7
"1267" 1 4 6 11 "Incidence" NA 23840 9 6 "1999_2000" 7
"1268" 2 4 6 11 "Incidence" NA 26872 10 8 "1999_2000" 7
"1269" 1 5 6 11 "Incidence" NA 15831 9 14 "1999_2000" 7
"1270" 2 5 6 11 "Incidence" NA 21912 11 12 "1999_2000" 7
"1271" 1 6 6 11 "Incidence" NA 6447 5 6 "1999_2000" 7
"1272" 2 6 6 11 "Incidence" NA 14351 10 9 "1999_2000" 7
"73" 1 1 7 1 "Incidence" NA 425109 26 32 "2001_2002" 7
"74" 2 1 7 1 "Incidence" NA 409666 21 31 "2001_2002" 7
"75" 1 2 7 1 "Incidence" NA 127520 10 12 "2001_2002" 7
"76" 2 2 7 1 "Incidence" NA 133635 8 10 "2001_2002" 7
"77" 1 3 7 1 "Incidence" NA 107951 11 14 "2001_2002" 7
"78" 2 3 7 1 "Incidence" NA 115144 10 15 "2001_2002" 7
"79" 1 4 7 1 "Incidence" NA 86760 12 21 "2001_2002" 7
"80" 2 4 7 1 "Incidence" NA 100299 12 18 "2001_2002" 7
"81" 1 5 7 1 "Incidence" NA 66767 13 28 "2001_2002" 7
"82" 2 5 7 1 "Incidence" NA 89593 15 27 "2001_2002" 7
"83" 1 6 7 1 "Incidence" NA 20977 6 8 "2001_2002" 7
"84" 2 6 7 1 "Incidence" NA 48572 11 11 "2001_2002" 7
"193" 1 1 7 2 "Incidence" NA 57532 11 17 "2001_2002" 7
"194" 2 1 7 2 "Incidence" NA 55522 11 18 "2001_2002" 7
"195" 1 2 7 2 "Incidence" NA 18828 5 6 "2001_2002" 7
"196" 2 2 7 2 "Incidence" NA 17580 5 5 "2001_2002" 7
"197" 1 3 7 2 "Incidence" NA 15016 5 5 "2001_2002" 7
"198" 2 3 7 2 "Incidence" NA 14119 5 4 "2001_2002" 7
"199" 1 4 7 2 "Incidence" NA 11456 5 9 "2001_2002" 7
"200" 2 4 7 2 "Incidence" NA 11639 6 4 "2001_2002" 7
"201" 1 5 7 2 "Incidence" NA 9049 6 6 "2001_2002" 7
"202" 2 5 7 2 "Incidence" NA 11143 8 9 "2001_2002" 7
"203" 1 6 7 2 "Incidence" NA 3329 3 4 "2001_2002" 7
"204" 2 6 7 2 "Incidence" NA 6894 7 6 "2001_2002" 7
"313" 1 1 7 3 "Incidence" NA 70099 11 18 "2001_2002" 7
"314" 2 1 7 3 "Incidence" NA 66717 11 18 "2001_2002" 7
"315" 1 2 7 3 "Incidence" NA 21403 4 4 "2001_2002" 7
"316" 2 2 7 3 "Incidence" NA 20718 5 4 "2001_2002" 7
"317" 1 3 7 3 "Incidence" NA 17994 5 5 "2001_2002" 7
"318" 2 3 7 3 "Incidence" NA 16972 5 7 "2001_2002" 7
"319" 1 4 7 3 "Incidence" NA 14058 5 7 "2001_2002" 7
"320" 2 4 7 3 "Incidence" NA 14106 6 6 "2001_2002" 7
"321" 1 5 7 3 "Incidence" NA 10312 6 9 "2001_2002" 7
"322" 2 5 7 3 "Incidence" NA 12764 7 8 "2001_2002" 7
"323" 1 6 7 3 "Incidence" NA 3616 3 5 "2001_2002" 7
"324" 2 6 7 3 "Incidence" NA 7292 6 4 "2001_2002" 7
"433" 1 1 7 4 "Incidence" NA 92403 13 17 "2001_2002" 7
"434" 2 1 7 4 "Incidence" NA 86297 12 18 "2001_2002" 7
"435" 1 2 7 4 "Incidence" NA 27902 5 6 "2001_2002" 7
"436" 2 2 7 4 "Incidence" NA 26682 5 4 "2001_2002" 7
"437" 1 3 7 4 "Incidence" NA 25020 6 4 "2001_2002" 7
"438" 2 3 7 4 "Incidence" NA 23356 6 7 "2001_2002" 7
"439" 1 4 7 4 "Incidence" NA 18303 6 11 "2001_2002" 7
"440" 2 4 7 4 "Incidence" NA 19008 6 8 "2001_2002" 7
"441" 1 5 7 4 "Incidence" NA 13929 6 8 "2001_2002" 7
"442" 2 5 7 4 "Incidence" NA 17617 8 8 "2001_2002" 7
"443" 1 6 7 4 "Incidence" NA 5033 3 6 "2001_2002" 7
"444" 2 6 7 4 "Incidence" NA 10082 7 8 "2001_2002" 7
"553" 1 1 7 5 "Incidence" NA 55105 11 17 "2001_2002" 7
"554" 2 1 7 5 "Incidence" NA 51063 11 16 "2001_2002" 7
"555" 1 2 7 5 "Incidence" NA 16748 4 6 "2001_2002" 7
"556" 2 2 7 5 "Incidence" NA 15476 4 4 "2001_2002" 7
"557" 1 3 7 5 "Incidence" NA 14454 5 6 "2001_2002" 7
"558" 2 3 7 5 "Incidence" NA 13505 5 4 "2001_2002" 7
"559" 1 4 7 5 "Incidence" NA 11499 5 5 "2001_2002" 7
"560" 2 4 7 5 "Incidence" NA 11258 6 7 "2001_2002" 7
"561" 1 5 7 5 "Incidence" NA 8262 5 4 "2001_2002" 7
"562" 2 5 7 5 "Incidence" NA 10157 7 8 "2001_2002" 7
"563" 1 6 7 5 "Incidence" NA 2776 3 6 "2001_2002" 7
"564" 2 6 7 5 "Incidence" NA 5829 6 4 "2001_2002" 7
"673" 1 1 7 6 "Incidence" NA 193374 18 20 "2001_2002" 7
"674" 2 1 7 6 "Incidence" NA 184444 15 22 "2001_2002" 7
"675" 1 2 7 6 "Incidence" NA 55925 7 5 "2001_2002" 7
"676" 2 2 7 6 "Incidence" NA 58299 6 6 "2001_2002" 7
"677" 1 3 7 6 "Incidence" NA 49681 8 16 "2001_2002" 7
"678" 2 3 7 6 "Incidence" NA 52665 8 8 "2001_2002" 7
"679" 1 4 7 6 "Incidence" NA 36665 8 18 "2001_2002" 7
"680" 2 4 7 6 "Incidence" NA 42172 8 12 "2001_2002" 7
"681" 1 5 7 6 "Incidence" NA 25952 8 10 "2001_2002" 7
"682" 2 5 7 6 "Incidence" NA 36731 10 15 "2001_2002" 7
"683" 1 6 7 6 "Incidence" NA 9180 4 4 "2001_2002" 7
"684" 2 6 7 6 "Incidence" NA 22899 9 12 "2001_2002" 7
"793" 1 1 7 7 "Incidence" NA 151143 17 18 "2001_2002" 7
"794" 2 1 7 7 "Incidence" NA 144903 15 20 "2001_2002" 7
"795" 1 2 7 7 "Incidence" NA 44544 6 5 "2001_2002" 7
"796" 2 2 7 7 "Incidence" NA 44789 6 8 "2001_2002" 7
"797" 1 3 7 7 "Incidence" NA 39147 8 6 "2001_2002" 7
"798" 2 3 7 7 "Incidence" NA 37857 7 7 "2001_2002" 7
"799" 1 4 7 7 "Incidence" NA 28584 7 8 "2001_2002" 7
"800" 2 4 7 7 "Incidence" NA 28135 7 11 "2001_2002" 7
"801" 1 5 7 7 "Incidence" NA 19508 7 9 "2001_2002" 7
"802" 2 5 7 7 "Incidence" NA 24042 8 10 "2001_2002" 7
"803" 1 6 7 7 "Incidence" NA 7275 4 6 "2001_2002" 7
"804" 2 6 7 7 "Incidence" NA 14717 7 12 "2001_2002" 7
"913" 1 1 7 8 "Incidence" NA 32306 9 17 "2001_2002" 7
"914" 2 1 7 8 "Incidence" NA 28319 8 17 "2001_2002" 7
"915" 1 2 7 8 "Incidence" NA 10364 4 5 "2001_2002" 7
"916" 2 2 7 8 "Incidence" NA 8684 3 5 "2001_2002" 7
"917" 1 3 7 8 "Incidence" NA 8444 4 6 "2001_2002" 7
"918" 2 3 7 8 "Incidence" NA 7320 4 6 "2001_2002" 7
"919" 1 4 7 8 "Incidence" NA 6976 5 5 "2001_2002" 7
"920" 2 4 7 8 "Incidence" NA 7087 5 6 "2001_2002" 7
"921" 1 5 7 8 "Incidence" NA 6911 6 5 "2001_2002" 7
"922" 2 5 7 8 "Incidence" NA 8113 8 6 "2001_2002" 7
"923" 1 6 7 8 "Incidence" NA 3017 4 5 "2001_2002" 7
"924" 2 6 7 8 "Incidence" NA 5441 7 5 "2001_2002" 7
"1033" 1 1 7 9 "Incidence" NA 70824 12 18 "2001_2002" 7
"1034" 2 1 7 9 "Incidence" NA 63225 10 16 "2001_2002" 7
"1035" 1 2 7 9 "Incidence" NA 19257 4 5 "2001_2002" 7
"1036" 2 2 7 9 "Incidence" NA 17132 4 4 "2001_2002" 7
"1037" 1 3 7 9 "Incidence" NA 15256 5 6 "2001_2002" 7
"1038" 2 3 7 9 "Incidence" NA 14131 4 5 "2001_2002" 7
"1039" 1 4 7 9 "Incidence" NA 12704 5 6 "2001_2002" 7
"1040" 2 4 7 9 "Incidence" NA 13529 5 8 "2001_2002" 7
"1041" 1 5 7 9 "Incidence" NA 11966 7 7 "2001_2002" 7
"1042" 2 5 7 9 "Incidence" NA 14824 8 6 "2001_2002" 7
"1043" 1 6 7 9 "Incidence" NA 5107 4 5 "2001_2002" 7
"1044" 2 6 7 9 "Incidence" NA 9291 7 6 "2001_2002" 7
"1153" 1 1 7 10 "Incidence" NA 34399 9 17 "2001_2002" 7
"1154" 2 1 7 10 "Incidence" NA 30093 9 16 "2001_2002" 7
"1155" 1 2 7 10 "Incidence" NA 11136 4 4 "2001_2002" 7
"1156" 2 2 7 10 "Incidence" NA 8702 4 5 "2001_2002" 7
"1157" 1 3 7 10 "Incidence" NA 8965 4 8 "2001_2002" 7
"1158" 2 3 7 10 "Incidence" NA 7289 4 5 "2001_2002" 7
"1159" 1 4 7 10 "Incidence" NA 7594 5 6 "2001_2002" 7
"1160" 2 4 7 10 "Incidence" NA 6673 5 6 "2001_2002" 7
"1161" 1 5 7 10 "Incidence" NA 6534 6 5 "2001_2002" 7
"1162" 2 5 7 10 "Incidence" NA 7041 7 5 "2001_2002" 7
"1163" 1 6 7 10 "Incidence" NA 2671 3 4 "2001_2002" 7
"1164" 2 6 7 10 "Incidence" NA 4806 7 9 "2001_2002" 7
"1273" 1 1 7 11 "Incidence" NA 163318 20 18 "2001_2002" 7
"1274" 2 1 7 11 "Incidence" NA 157275 18 17 "2001_2002" 7
"1275" 1 2 7 11 "Incidence" NA 40822 6 5 "2001_2002" 7
"1276" 2 2 7 11 "Incidence" NA 42722 6 6 "2001_2002" 7
"1277" 1 3 7 11 "Incidence" NA 35178 8 11 "2001_2002" 7
"1278" 2 3 7 11 "Incidence" NA 37207 8 7 "2001_2002" 7
"1279" 1 4 7 11 "Incidence" NA 24145 7 14 "2001_2002" 7
"1280" 2 4 7 11 "Incidence" NA 26926 7 7 "2001_2002" 7
"1281" 1 5 7 11 "Incidence" NA 16835 7 8 "2001_2002" 7
"1282" 2 5 7 11 "Incidence" NA 22902 9 10 "2001_2002" 7
"1283" 1 6 7 11 "Incidence" NA 7040 4 9 "2001_2002" 7
"1284" 2 6 7 11 "Incidence" NA 15481 8 6 "2001_2002" 7
"85" 1 1 8 1 "Incidence" NA 413579 21 25 "2003_2004" 7
"86" 2 1 8 1 "Incidence" NA 398258 17 22 "2003_2004" 7
"87" 1 2 8 1 "Incidence" NA 131724 8 17 "2003_2004" 7
"88" 2 2 8 1 "Incidence" NA 137337 7 11 "2003_2004" 7
"89" 1 3 8 1 "Incidence" NA 109675 10 17 "2003_2004" 7
"90" 2 3 8 1 "Incidence" NA 117342 9 7 "2003_2004" 7
"91" 1 4 8 1 "Incidence" NA 85734 10 30 "2003_2004" 7
"92" 2 4 8 1 "Incidence" NA 98988 10 23 "2003_2004" 7
"93" 1 5 8 1 "Incidence" NA 69491 12 31 "2003_2004" 7
"94" 2 5 8 1 "Incidence" NA 93222 13 16 "2003_2004" 7
"95" 1 6 8 1 "Incidence" NA 24300 6 8 "2003_2004" 7
"96" 2 6 8 1 "Incidence" NA 53926 10 11 "2003_2004" 7
"205" 1 1 8 2 "Incidence" NA 57712 10 17 "2003_2004" 7
"206" 2 1 8 2 "Incidence" NA 55438 10 18 "2003_2004" 7
"207" 1 2 8 2 "Incidence" NA 19607 4 6 "2003_2004" 7
"208" 2 2 8 2 "Incidence" NA 18666 4 5 "2003_2004" 7
"209" 1 3 8 2 "Incidence" NA 15736 5 6 "2003_2004" 7
"210" 2 3 8 2 "Incidence" NA 14802 5 10 "2003_2004" 7
"211" 1 4 8 2 "Incidence" NA 11476 5 5 "2003_2004" 7
"212" 2 4 8 2 "Incidence" NA 11646 5 5 "2003_2004" 7
"213" 1 5 8 2 "Incidence" NA 9511 5 7 "2003_2004" 7
"214" 2 5 8 2 "Incidence" NA 11386 6 4 "2003_2004" 7
"215" 1 6 8 2 "Incidence" NA 3687 3 7 "2003_2004" 7
"216" 2 6 8 2 "Incidence" NA 7494 6 6 "2003_2004" 7
"325" 1 1 8 3 "Incidence" NA 69802 10 17 "2003_2004" 7
"326" 2 1 8 3 "Incidence" NA 66353 10 17 "2003_2004" 7
"327" 1 2 8 3 "Incidence" NA 22419 4 7 "2003_2004" 7
"328" 2 2 8 3 "Incidence" NA 21777 4 5 "2003_2004" 7
"329" 1 3 8 3 "Incidence" NA 18541 5 8 "2003_2004" 7
"330" 2 3 8 3 "Incidence" NA 17561 5 5 "2003_2004" 7
"331" 1 4 8 3 "Incidence" NA 13982 5 6 "2003_2004" 7
"332" 2 4 8 3 "Incidence" NA 14143 5 6 "2003_2004" 7
"333" 1 5 8 3 "Incidence" NA 10850 5 9 "2003_2004" 7
"334" 2 5 8 3 "Incidence" NA 13187 6 7 "2003_2004" 7
"335" 1 6 8 3 "Incidence" NA 4071 3 4 "2003_2004" 7
"336" 2 6 8 3 "Incidence" NA 8007 5 5 "2003_2004" 7
"445" 1 1 8 4 "Incidence" NA 90691 11 18 "2003_2004" 7
"446" 2 1 8 4 "Incidence" NA 84407 10 18 "2003_2004" 7
"447" 1 2 8 4 "Incidence" NA 28613 4 7 "2003_2004" 7
"448" 2 2 8 4 "Incidence" NA 27439 4 7 "2003_2004" 7
"449" 1 3 8 4 "Incidence" NA 25290 5 11 "2003_2004" 7
"450" 2 3 8 4 "Incidence" NA 23684 5 9 "2003_2004" 7
"451" 1 4 8 4 "Incidence" NA 18478 5 16 "2003_2004" 7
"452" 2 4 8 4 "Incidence" NA 18939 5 7 "2003_2004" 7
"453" 1 5 8 4 "Incidence" NA 14417 6 11 "2003_2004" 7
"454" 2 5 8 4 "Incidence" NA 18090 7 9 "2003_2004" 7
"455" 1 6 8 4 "Incidence" NA 5629 3 5 "2003_2004" 7
"456" 2 6 8 4 "Incidence" NA 11110 6 8 "2003_2004" 7
"565" 1 1 8 5 "Incidence" NA 54782 9 16 "2003_2004" 7
"566" 2 1 8 5 "Incidence" NA 50411 9 17 "2003_2004" 7
"567" 1 2 8 5 "Incidence" NA 17126 4 5 "2003_2004" 7
"568" 2 2 8 5 "Incidence" NA 15838 4 4 "2003_2004" 7
"569" 1 3 8 5 "Incidence" NA 14780 4 7 "2003_2004" 7
"570" 2 3 8 5 "Incidence" NA 13706 4 4 "2003_2004" 7
"571" 1 4 8 5 "Incidence" NA 11353 4 7 "2003_2004" 7
"572" 2 4 8 5 "Incidence" NA 11248 5 5 "2003_2004" 7
"573" 1 5 8 5 "Incidence" NA 8726 5 6 "2003_2004" 7
"574" 2 5 8 5 "Incidence" NA 10400 6 4 "2003_2004" 7
"575" 1 6 8 5 "Incidence" NA 3151 3 5 "2003_2004" 7
"576" 2 6 8 5 "Incidence" NA 6334 5 8 "2003_2004" 7
"685" 1 1 8 6 "Incidence" NA 190451 15 21 "2003_2004" 7
"686" 2 1 8 6 "Incidence" NA 181557 13 19 "2003_2004" 7
"687" 1 2 8 6 "Incidence" NA 57916 6 11 "2003_2004" 7
"688" 2 2 8 6 "Incidence" NA 59907 5 9 "2003_2004" 7
"689" 1 3 8 6 "Incidence" NA 50533 7 12 "2003_2004" 7
"690" 2 3 8 6 "Incidence" NA 53735 7 9 "2003_2004" 7
"691" 1 4 8 6 "Incidence" NA 37774 7 19 "2003_2004" 7
"692" 2 4 8 6 "Incidence" NA 42972 7 10 "2003_2004" 7
"693" 1 5 8 6 "Incidence" NA 27300 7 15 "2003_2004" 7
"694" 2 5 8 6 "Incidence" NA 38078 9 14 "2003_2004" 7
"695" 1 6 8 6 "Incidence" NA 10450 4 7 "2003_2004" 7
"696" 2 6 8 6 "Incidence" NA 24913 8 7 "2003_2004" 7
"805" 1 1 8 7 "Incidence" NA 152542 14 22 "2003_2004" 7
"806" 2 1 8 7 "Incidence" NA 144741 13 17 "2003_2004" 7
"807" 1 2 8 7 "Incidence" NA 46863 5 7 "2003_2004" 7
"808" 2 2 8 7 "Incidence" NA 46954 5 8 "2003_2004" 7
"809" 1 3 8 7 "Incidence" NA 40159 6 8 "2003_2004" 7
"810" 2 3 8 7 "Incidence" NA 39395 6 11 "2003_2004" 7
"811" 1 4 8 7 "Incidence" NA 29611 6 7 "2003_2004" 7
"812" 2 4 8 7 "Incidence" NA 29149 6 9 "2003_2004" 7
"813" 1 5 8 7 "Incidence" NA 21045 6 6 "2003_2004" 7
"814" 2 5 8 7 "Incidence" NA 25249 7 10 "2003_2004" 7
"815" 1 6 8 7 "Incidence" NA 8240 4 5 "2003_2004" 7
"816" 2 6 8 7 "Incidence" NA 16320 7 10 "2003_2004" 7
"925" 1 1 8 8 "Incidence" NA 32792 8 16 "2003_2004" 7
"926" 2 1 8 8 "Incidence" NA 28803 7 16 "2003_2004" 7
"927" 1 2 8 8 "Incidence" NA 10717 3 5 "2003_2004" 7
"928" 2 2 8 8 "Incidence" NA 9103 3 5 "2003_2004" 7
"929" 1 3 8 8 "Incidence" NA 8897 4 5 "2003_2004" 7
"930" 2 3 8 8 "Incidence" NA 7625 4 6 "2003_2004" 7
"931" 1 4 8 8 "Incidence" NA 6915 4 6 "2003_2004" 7
"932" 2 4 8 8 "Incidence" NA 6775 4 7 "2003_2004" 7
"933" 1 5 8 8 "Incidence" NA 6814 5 8 "2003_2004" 7
"934" 2 5 8 8 "Incidence" NA 8039 7 6 "2003_2004" 7
"935" 1 6 8 8 "Incidence" NA 3356 4 6 "2003_2004" 7
"936" 2 6 8 8 "Incidence" NA 5852 7 5 "2003_2004" 7
"1045" 1 1 8 9 "Incidence" NA 73350 11 20 "2003_2004" 7
"1046" 2 1 8 9 "Incidence" NA 64931 9 17 "2003_2004" 7
"1047" 1 2 8 9 "Incidence" NA 20647 4 4 "2003_2004" 7
"1048" 2 2 8 9 "Incidence" NA 18295 3 5 "2003_2004" 7
"1049" 1 3 8 9 "Incidence" NA 15899 4 7 "2003_2004" 7
"1050" 2 3 8 9 "Incidence" NA 14669 4 4 "2003_2004" 7
"1051" 1 4 8 9 "Incidence" NA 12460 4 6 "2003_2004" 7
"1052" 2 4 8 9 "Incidence" NA 13138 4 6 "2003_2004" 7
"1053" 1 5 8 9 "Incidence" NA 11931 6 8 "2003_2004" 7
"1054" 2 5 8 9 "Incidence" NA 14701 7 6 "2003_2004" 7
"1055" 1 6 8 9 "Incidence" NA 5613 4 5 "2003_2004" 7
"1056" 2 6 8 9 "Incidence" NA 9990 6 5 "2003_2004" 7
"1165" 1 1 8 10 "Incidence" NA 34304 7 18 "2003_2004" 7
"1166" 2 1 8 10 "Incidence" NA 29956 8 16 "2003_2004" 7
"1167" 1 2 8 10 "Incidence" NA 11306 3 5 "2003_2004" 7
"1168" 2 2 8 10 "Incidence" NA 9071 3 4 "2003_2004" 7
"1169" 1 3 8 10 "Incidence" NA 9466 4 5 "2003_2004" 7
"1170" 2 3 8 10 "Incidence" NA 7602 4 4 "2003_2004" 7
"1171" 1 4 8 10 "Incidence" NA 7322 4 4 "2003_2004" 7
"1172" 2 4 8 10 "Incidence" NA 6368 4 6 "2003_2004" 7
"1173" 1 5 8 10 "Incidence" NA 6691 5 4 "2003_2004" 7
"1174" 2 5 8 10 "Incidence" NA 7014 6 6 "2003_2004" 7
"1175" 1 6 8 10 "Incidence" NA 2850 3 4 "2003_2004" 7
"1176" 2 6 8 10 "Incidence" NA 5074 6 6 "2003_2004" 7
"1285" 1 1 8 11 "Incidence" NA 169081 17 21 "2003_2004" 7
"1286" 2 1 8 11 "Incidence" NA 162405 15 21 "2003_2004" 7
"1287" 1 2 8 11 "Incidence" NA 43827 6 8 "2003_2004" 7
"1288" 2 2 8 11 "Incidence" NA 45160 5 5 "2003_2004" 7
"1289" 1 3 8 11 "Incidence" NA 36348 7 7 "2003_2004" 7
"1290" 2 3 8 11 "Incidence" NA 39255 7 10 "2003_2004" 7
"1291" 1 4 8 11 "Incidence" NA 24931 6 8 "2003_2004" 7
"1292" 2 4 8 11 "Incidence" NA 27563 6 8 "2003_2004" 7
"1293" 1 5 8 11 "Incidence" NA 17838 6 14 "2003_2004" 7
"1294" 2 5 8 11 "Incidence" NA 23894 7 10 "2003_2004" 7
"1295" 1 6 8 11 "Incidence" NA 7695 4 8 "2003_2004" 7
"1296" 2 6 8 11 "Incidence" NA 16611 7 8 "2003_2004" 7
