"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1024" 2 2 6 9 "Incidence" NA 15846 5 4 "1999_2000" 4
"1025" 1 3 6 9 "Incidence" NA 14593 5 5 "1999_2000" 4
"1026" 2 3 6 9 "Incidence" NA 13832 6 4 "1999_2000" 4
"1027" 1 4 6 9 "Incidence" NA 13173 6 6 "1999_2000" 4
"1028" 2 4 6 9 "Incidence" NA 14124 8 5 "1999_2000" 4
"1029" 1 5 6 9 "Incidence" NA 11778 9 6 "1999_2000" 4
"1030" 2 5 6 9 "Incidence" NA 14499 10 7 "1999_2000" 4
"1031" 1 6 6 9 "Incidence" NA 4474 5 10 "1999_2000" 4
"1032" 2 6 6 9 "Incidence" NA 8605 8 5 "1999_2000" 4
"1141" 1 1 6 10 "Incidence" NA 34893 10 18 "1999_2000" 4
"1142" 2 1 6 10 "Incidence" NA 30919 14 16 "1999_2000" 4
"1143" 1 2 6 10 "Incidence" NA 10879 4 4 "1999_2000" 4
"1144" 2 2 6 10 "Incidence" NA 8379 5 5 "1999_2000" 4
"1145" 1 3 6 10 "Incidence" NA 8520 4 5 "1999_2000" 4
"1146" 2 3 6 10 "Incidence" NA 6957 6 4 "1999_2000" 4
"1147" 1 4 6 10 "Incidence" NA 8122 6 6 "1999_2000" 4
"1148" 2 4 6 10 "Incidence" NA 7141 7 5 "1999_2000" 4
"1149" 1 5 6 10 "Incidence" NA 6293 7 7 "1999_2000" 4
"1150" 2 5 6 10 "Incidence" NA 7008 9 9 "1999_2000" 4
"1151" 1 6 6 10 "Incidence" NA 2537 4 5 "1999_2000" 4
"1152" 2 6 6 10 "Incidence" NA 4461 8 5 "1999_2000" 4
"1261" 1 1 6 11 "Incidence" NA 154931 23 20 "1999_2000" 4
"1262" 2 1 6 11 "Incidence" NA 149612 25 21 "1999_2000" 4
"1263" 1 2 6 11 "Incidence" NA 38171 7 8 "1999_2000" 4
"1264" 2 2 6 11 "Incidence" NA 40662 9 5 "1999_2000" 4
"1265" 1 3 6 11 "Incidence" NA 33384 9 7 "1999_2000" 4
"1266" 2 3 6 11 "Incidence" NA 34889 10 9 "1999_2000" 4
"1267" 1 4 6 11 "Incidence" NA 23840 9 6 "1999_2000" 4
"1268" 2 4 6 11 "Incidence" NA 26872 10 8 "1999_2000" 4
"1269" 1 5 6 11 "Incidence" NA 15831 9 14 "1999_2000" 4
"1270" 2 5 6 11 "Incidence" NA 21912 11 12 "1999_2000" 4
"1271" 1 6 6 11 "Incidence" NA 6447 6 6 "1999_2000" 4
"1272" 2 6 6 11 "Incidence" NA 14351 9 9 "1999_2000" 4
"73" 1 1 7 1 "Incidence" NA 425109 30 32 "2001_2002" 4
"74" 2 1 7 1 "Incidence" NA 409666 30 31 "2001_2002" 4
"75" 1 2 7 1 "Incidence" NA 127520 11 12 "2001_2002" 4
"76" 2 2 7 1 "Incidence" NA 133635 13 10 "2001_2002" 4
"77" 1 3 7 1 "Incidence" NA 107951 13 14 "2001_2002" 4
"78" 2 3 7 1 "Incidence" NA 115144 14 15 "2001_2002" 4
"79" 1 4 7 1 "Incidence" NA 86760 15 21 "2001_2002" 4
"80" 2 4 7 1 "Incidence" NA 100299 16 18 "2001_2002" 4
"81" 1 5 7 1 "Incidence" NA 66767 17 28 "2001_2002" 4
"82" 2 5 7 1 "Incidence" NA 89593 19 27 "2001_2002" 4
"83" 1 6 7 1 "Incidence" NA 20977 9 8 "2001_2002" 4
"84" 2 6 7 1 "Incidence" NA 48572 14 11 "2001_2002" 4
"193" 1 1 7 2 "Incidence" NA 57532 13 17 "2001_2002" 4
"194" 2 1 7 2 "Incidence" NA 55522 16 18 "2001_2002" 4
"195" 1 2 7 2 "Incidence" NA 18828 5 6 "2001_2002" 4
"196" 2 2 7 2 "Incidence" NA 17580 7 5 "2001_2002" 4
"197" 1 3 7 2 "Incidence" NA 15016 6 5 "2001_2002" 4
"198" 2 3 7 2 "Incidence" NA 14119 7 4 "2001_2002" 4
"199" 1 4 7 2 "Incidence" NA 11456 6 9 "2001_2002" 4
"200" 2 4 7 2 "Incidence" NA 11639 8 4 "2001_2002" 4
"201" 1 5 7 2 "Incidence" NA 9049 7 6 "2001_2002" 4
"202" 2 5 7 2 "Incidence" NA 11143 10 9 "2001_2002" 4
"203" 1 6 7 2 "Incidence" NA 3329 5 4 "2001_2002" 4
"204" 2 6 7 2 "Incidence" NA 6894 8 6 "2001_2002" 4
"313" 1 1 7 3 "Incidence" NA 70099 13 18 "2001_2002" 4
"314" 2 1 7 3 "Incidence" NA 66717 17 18 "2001_2002" 4
"315" 1 2 7 3 "Incidence" NA 21403 5 4 "2001_2002" 4
"316" 2 2 7 3 "Incidence" NA 20718 7 4 "2001_2002" 4
"317" 1 3 7 3 "Incidence" NA 17994 6 5 "2001_2002" 4
"318" 2 3 7 3 "Incidence" NA 16972 7 7 "2001_2002" 4
"319" 1 4 7 3 "Incidence" NA 14058 6 7 "2001_2002" 4
"320" 2 4 7 3 "Incidence" NA 14106 8 6 "2001_2002" 4
"321" 1 5 7 3 "Incidence" NA 10312 7 9 "2001_2002" 4
"322" 2 5 7 3 "Incidence" NA 12764 9 8 "2001_2002" 4
"323" 1 6 7 3 "Incidence" NA 3616 4 5 "2001_2002" 4
"324" 2 6 7 3 "Incidence" NA 7292 7 4 "2001_2002" 4
"433" 1 1 7 4 "Incidence" NA 92403 14 17 "2001_2002" 4
"434" 2 1 7 4 "Incidence" NA 86297 18 18 "2001_2002" 4
"435" 1 2 7 4 "Incidence" NA 27902 5 6 "2001_2002" 4
"436" 2 2 7 4 "Incidence" NA 26682 7 4 "2001_2002" 4
"437" 1 3 7 4 "Incidence" NA 25020 7 4 "2001_2002" 4
"438" 2 3 7 4 "Incidence" NA 23356 8 7 "2001_2002" 4
"439" 1 4 7 4 "Incidence" NA 18303 7 11 "2001_2002" 4
"440" 2 4 7 4 "Incidence" NA 19008 9 8 "2001_2002" 4
"441" 1 5 7 4 "Incidence" NA 13929 8 8 "2001_2002" 4
"442" 2 5 7 4 "Incidence" NA 17617 11 8 "2001_2002" 4
"443" 1 6 7 4 "Incidence" NA 5033 5 6 "2001_2002" 4
"444" 2 6 7 4 "Incidence" NA 10082 8 8 "2001_2002" 4
"553" 1 1 7 5 "Incidence" NA 55105 12 17 "2001_2002" 4
"554" 2 1 7 5 "Incidence" NA 51063 16 16 "2001_2002" 4
"555" 1 2 7 5 "Incidence" NA 16748 5 6 "2001_2002" 4
"556" 2 2 7 5 "Incidence" NA 15476 6 4 "2001_2002" 4
"557" 1 3 7 5 "Incidence" NA 14454 6 6 "2001_2002" 4
"558" 2 3 7 5 "Incidence" NA 13505 7 4 "2001_2002" 4
"559" 1 4 7 5 "Incidence" NA 11499 6 5 "2001_2002" 4
"560" 2 4 7 5 "Incidence" NA 11258 8 7 "2001_2002" 4
"561" 1 5 7 5 "Incidence" NA 8262 7 4 "2001_2002" 4
"562" 2 5 7 5 "Incidence" NA 10157 9 8 "2001_2002" 4
"563" 1 6 7 5 "Incidence" NA 2776 4 6 "2001_2002" 4
"564" 2 6 7 5 "Incidence" NA 5829 7 4 "2001_2002" 4
"673" 1 1 7 6 "Incidence" NA 193374 21 20 "2001_2002" 4
"674" 2 1 7 6 "Incidence" NA 184444 22 22 "2001_2002" 4
"675" 1 2 7 6 "Incidence" NA 55925 7 5 "2001_2002" 4
"676" 2 2 7 6 "Incidence" NA 58299 9 6 "2001_2002" 4
"677" 1 3 7 6 "Incidence" NA 49681 10 16 "2001_2002" 4
"678" 2 3 7 6 "Incidence" NA 52665 11 8 "2001_2002" 4
"679" 1 4 7 6 "Incidence" NA 36665 10 18 "2001_2002" 4
"680" 2 4 7 6 "Incidence" NA 42172 11 12 "2001_2002" 4
"681" 1 5 7 6 "Incidence" NA 25952 10 10 "2001_2002" 4
"682" 2 5 7 6 "Incidence" NA 36731 13 15 "2001_2002" 4
"683" 1 6 7 6 "Incidence" NA 9180 6 4 "2001_2002" 4
"684" 2 6 7 6 "Incidence" NA 22899 10 12 "2001_2002" 4
"793" 1 1 7 7 "Incidence" NA 151143 19 18 "2001_2002" 4
"794" 2 1 7 7 "Incidence" NA 144903 22 20 "2001_2002" 4
"795" 1 2 7 7 "Incidence" NA 44544 7 5 "2001_2002" 4
"796" 2 2 7 7 "Incidence" NA 44789 9 8 "2001_2002" 4
"797" 1 3 7 7 "Incidence" NA 39147 9 6 "2001_2002" 4
"798" 2 3 7 7 "Incidence" NA 37857 10 7 "2001_2002" 4
"799" 1 4 7 7 "Incidence" NA 28584 9 8 "2001_2002" 4
"800" 2 4 7 7 "Incidence" NA 28135 9 11 "2001_2002" 4
"801" 1 5 7 7 "Incidence" NA 19508 9 9 "2001_2002" 4
"802" 2 5 7 7 "Incidence" NA 24042 11 10 "2001_2002" 4
"803" 1 6 7 7 "Incidence" NA 7275 6 6 "2001_2002" 4
"804" 2 6 7 7 "Incidence" NA 14717 8 12 "2001_2002" 4
"913" 1 1 7 8 "Incidence" NA 32306 10 17 "2001_2002" 4
"914" 2 1 7 8 "Incidence" NA 28319 12 17 "2001_2002" 4
"915" 1 2 7 8 "Incidence" NA 10364 4 5 "2001_2002" 4
"916" 2 2 7 8 "Incidence" NA 8684 5 5 "2001_2002" 4
"917" 1 3 7 8 "Incidence" NA 8444 5 6 "2001_2002" 4
"918" 2 3 7 8 "Incidence" NA 7320 6 6 "2001_2002" 4
"919" 1 4 7 8 "Incidence" NA 6976 5 5 "2001_2002" 4
"920" 2 4 7 8 "Incidence" NA 7087 7 6 "2001_2002" 4
"921" 1 5 7 8 "Incidence" NA 6911 8 5 "2001_2002" 4
"922" 2 5 7 8 "Incidence" NA 8113 10 6 "2001_2002" 4
"923" 1 6 7 8 "Incidence" NA 3017 5 5 "2001_2002" 4
"924" 2 6 7 8 "Incidence" NA 5441 9 5 "2001_2002" 4
"1033" 1 1 7 9 "Incidence" NA 70824 13 18 "2001_2002" 4
"1034" 2 1 7 9 "Incidence" NA 63225 15 16 "2001_2002" 4
"1035" 1 2 7 9 "Incidence" NA 19257 5 5 "2001_2002" 4
"1036" 2 2 7 9 "Incidence" NA 17132 5 4 "2001_2002" 4
"1037" 1 3 7 9 "Incidence" NA 15256 5 6 "2001_2002" 4
"1038" 2 3 7 9 "Incidence" NA 14131 6 5 "2001_2002" 4
"1039" 1 4 7 9 "Incidence" NA 12704 6 6 "2001_2002" 4
"1040" 2 4 7 9 "Incidence" NA 13529 7 8 "2001_2002" 4
"1041" 1 5 7 9 "Incidence" NA 11966 9 7 "2001_2002" 4
"1042" 2 5 7 9 "Incidence" NA 14824 11 6 "2001_2002" 4
"1043" 1 6 7 9 "Incidence" NA 5107 6 5 "2001_2002" 4
"1044" 2 6 7 9 "Incidence" NA 9291 9 6 "2001_2002" 4
"1153" 1 1 7 10 "Incidence" NA 34399 10 17 "2001_2002" 4
"1154" 2 1 7 10 "Incidence" NA 30093 14 16 "2001_2002" 4
"1155" 1 2 7 10 "Incidence" NA 11136 4 4 "2001_2002" 4
"1156" 2 2 7 10 "Incidence" NA 8702 5 5 "2001_2002" 4
"1157" 1 3 7 10 "Incidence" NA 8965 5 8 "2001_2002" 4
"1158" 2 3 7 10 "Incidence" NA 7289 6 5 "2001_2002" 4
"1159" 1 4 7 10 "Incidence" NA 7594 5 6 "2001_2002" 4
"1160" 2 4 7 10 "Incidence" NA 6673 7 6 "2001_2002" 4
"1161" 1 5 7 10 "Incidence" NA 6534 7 5 "2001_2002" 4
"1162" 2 5 7 10 "Incidence" NA 7041 9 5 "2001_2002" 4
"1163" 1 6 7 10 "Incidence" NA 2671 5 4 "2001_2002" 4
"1164" 2 6 7 10 "Incidence" NA 4806 8 9 "2001_2002" 4
"1273" 1 1 7 11 "Incidence" NA 163318 23 18 "2001_2002" 4
"1274" 2 1 7 11 "Incidence" NA 157275 26 17 "2001_2002" 4
"1275" 1 2 7 11 "Incidence" NA 40822 7 5 "2001_2002" 4
"1276" 2 2 7 11 "Incidence" NA 42722 9 6 "2001_2002" 4
"1277" 1 3 7 11 "Incidence" NA 35178 9 11 "2001_2002" 4
"1278" 2 3 7 11 "Incidence" NA 37207 11 7 "2001_2002" 4
"1279" 1 4 7 11 "Incidence" NA 24145 8 14 "2001_2002" 4
"1280" 2 4 7 11 "Incidence" NA 26926 10 7 "2001_2002" 4
"1281" 1 5 7 11 "Incidence" NA 16835 9 8 "2001_2002" 4
"1282" 2 5 7 11 "Incidence" NA 22902 11 10 "2001_2002" 4
"1283" 1 6 7 11 "Incidence" NA 7040 6 9 "2001_2002" 4
"1284" 2 6 7 11 "Incidence" NA 15481 10 6 "2001_2002" 4
"85" 1 1 8 1 "Incidence" NA 413579 30 25 "2003_2004" 4
"86" 2 1 8 1 "Incidence" NA 398258 29 22 "2003_2004" 4
"87" 1 2 8 1 "Incidence" NA 131724 11 17 "2003_2004" 4
"88" 2 2 8 1 "Incidence" NA 137337 12 11 "2003_2004" 4
"89" 1 3 8 1 "Incidence" NA 109675 14 17 "2003_2004" 4
"90" 2 3 8 1 "Incidence" NA 117342 14 7 "2003_2004" 4
"91" 1 4 8 1 "Incidence" NA 85734 15 30 "2003_2004" 4
"92" 2 4 8 1 "Incidence" NA 98988 16 23 "2003_2004" 4
"93" 1 5 8 1 "Incidence" NA 69491 18 31 "2003_2004" 4
"94" 2 5 8 1 "Incidence" NA 93222 19 16 "2003_2004" 4
"95" 1 6 8 1 "Incidence" NA 24300 10 8 "2003_2004" 4
"96" 2 6 8 1 "Incidence" NA 53926 15 11 "2003_2004" 4
"205" 1 1 8 2 "Incidence" NA 57712 13 17 "2003_2004" 4
"206" 2 1 8 2 "Incidence" NA 55438 16 18 "2003_2004" 4
"207" 1 2 8 2 "Incidence" NA 19607 5 6 "2003_2004" 4
"208" 2 2 8 2 "Incidence" NA 18666 7 5 "2003_2004" 4
"209" 1 3 8 2 "Incidence" NA 15736 6 6 "2003_2004" 4
"210" 2 3 8 2 "Incidence" NA 14802 7 10 "2003_2004" 4
"211" 1 4 8 2 "Incidence" NA 11476 6 5 "2003_2004" 4
"212" 2 4 8 2 "Incidence" NA 11646 7 5 "2003_2004" 4
"213" 1 5 8 2 "Incidence" NA 9511 8 7 "2003_2004" 4
"214" 2 5 8 2 "Incidence" NA 11386 9 4 "2003_2004" 4
"215" 1 6 8 2 "Incidence" NA 3687 5 7 "2003_2004" 4
"216" 2 6 8 2 "Incidence" NA 7494 8 6 "2003_2004" 4
"325" 1 1 8 3 "Incidence" NA 69802 13 17 "2003_2004" 4
"326" 2 1 8 3 "Incidence" NA 66353 16 17 "2003_2004" 4
"327" 1 2 8 3 "Incidence" NA 22419 5 7 "2003_2004" 4
"328" 2 2 8 3 "Incidence" NA 21777 7 5 "2003_2004" 4
"329" 1 3 8 3 "Incidence" NA 18541 6 8 "2003_2004" 4
"330" 2 3 8 3 "Incidence" NA 17561 7 5 "2003_2004" 4
"331" 1 4 8 3 "Incidence" NA 13982 6 6 "2003_2004" 4
"332" 2 4 8 3 "Incidence" NA 14143 8 6 "2003_2004" 4
"333" 1 5 8 3 "Incidence" NA 10850 7 9 "2003_2004" 4
"334" 2 5 8 3 "Incidence" NA 13187 9 7 "2003_2004" 4
"335" 1 6 8 3 "Incidence" NA 4071 5 4 "2003_2004" 4
"336" 2 6 8 3 "Incidence" NA 8007 7 5 "2003_2004" 4
"445" 1 1 8 4 "Incidence" NA 90691 14 18 "2003_2004" 4
"446" 2 1 8 4 "Incidence" NA 84407 17 18 "2003_2004" 4
"447" 1 2 8 4 "Incidence" NA 28613 5 7 "2003_2004" 4
"448" 2 2 8 4 "Incidence" NA 27439 7 7 "2003_2004" 4
"449" 1 3 8 4 "Incidence" NA 25290 7 11 "2003_2004" 4
"450" 2 3 8 4 "Incidence" NA 23684 8 9 "2003_2004" 4
"451" 1 4 8 4 "Incidence" NA 18478 7 16 "2003_2004" 4
"452" 2 4 8 4 "Incidence" NA 18939 8 7 "2003_2004" 4
"453" 1 5 8 4 "Incidence" NA 14417 8 11 "2003_2004" 4
"454" 2 5 8 4 "Incidence" NA 18090 10 9 "2003_2004" 4
"455" 1 6 8 4 "Incidence" NA 5629 5 5 "2003_2004" 4
"456" 2 6 8 4 "Incidence" NA 11110 8 8 "2003_2004" 4
"565" 1 1 8 5 "Incidence" NA 54782 12 16 "2003_2004" 4
"566" 2 1 8 5 "Incidence" NA 50411 15 17 "2003_2004" 4
"567" 1 2 8 5 "Incidence" NA 17126 5 5 "2003_2004" 4
"568" 2 2 8 5 "Incidence" NA 15838 6 4 "2003_2004" 4
"569" 1 3 8 5 "Incidence" NA 14780 6 7 "2003_2004" 4
"570" 2 3 8 5 "Incidence" NA 13706 7 4 "2003_2004" 4
"571" 1 4 8 5 "Incidence" NA 11353 6 7 "2003_2004" 4
"572" 2 4 8 5 "Incidence" NA 11248 7 5 "2003_2004" 4
"573" 1 5 8 5 "Incidence" NA 8726 7 6 "2003_2004" 4
"574" 2 5 8 5 "Incidence" NA 10400 9 4 "2003_2004" 4
"575" 1 6 8 5 "Incidence" NA 3151 4 5 "2003_2004" 4
"576" 2 6 8 5 "Incidence" NA 6334 7 8 "2003_2004" 4
"685" 1 1 8 6 "Incidence" NA 190451 21 21 "2003_2004" 4
"686" 2 1 8 6 "Incidence" NA 181557 21 19 "2003_2004" 4
"687" 1 2 8 6 "Incidence" NA 57916 8 11 "2003_2004" 4
"688" 2 2 8 6 "Incidence" NA 59907 9 9 "2003_2004" 4
"689" 1 3 8 6 "Incidence" NA 50533 10 12 "2003_2004" 4
"690" 2 3 8 6 "Incidence" NA 53735 10 9 "2003_2004" 4
"691" 1 4 8 6 "Incidence" NA 37774 10 19 "2003_2004" 4
"692" 2 4 8 6 "Incidence" NA 42972 11 10 "2003_2004" 4
"693" 1 5 8 6 "Incidence" NA 27300 11 15 "2003_2004" 4
"694" 2 5 8 6 "Incidence" NA 38078 13 14 "2003_2004" 4
"695" 1 6 8 6 "Incidence" NA 10450 7 7 "2003_2004" 4
"696" 2 6 8 6 "Incidence" NA 24913 11 7 "2003_2004" 4
"805" 1 1 8 7 "Incidence" NA 152542 19 22 "2003_2004" 4
"806" 2 1 8 7 "Incidence" NA 144741 21 17 "2003_2004" 4
"807" 1 2 8 7 "Incidence" NA 46863 7 7 "2003_2004" 4
"808" 2 2 8 7 "Incidence" NA 46954 9 8 "2003_2004" 4
"809" 1 3 8 7 "Incidence" NA 40159 9 8 "2003_2004" 4
"810" 2 3 8 7 "Incidence" NA 39395 10 11 "2003_2004" 4
"811" 1 4 8 7 "Incidence" NA 29611 9 7 "2003_2004" 4
"812" 2 4 8 7 "Incidence" NA 29149 10 9 "2003_2004" 4
"813" 1 5 8 7 "Incidence" NA 21045 10 6 "2003_2004" 4
"814" 2 5 8 7 "Incidence" NA 25249 11 10 "2003_2004" 4
"815" 1 6 8 7 "Incidence" NA 8240 6 5 "2003_2004" 4
"816" 2 6 8 7 "Incidence" NA 16320 9 10 "2003_2004" 4
"925" 1 1 8 8 "Incidence" NA 32792 10 16 "2003_2004" 4
"926" 2 1 8 8 "Incidence" NA 28803 12 16 "2003_2004" 4
"927" 1 2 8 8 "Incidence" NA 10717 4 5 "2003_2004" 4
"928" 2 2 8 8 "Incidence" NA 9103 5 5 "2003_2004" 4
"929" 1 3 8 8 "Incidence" NA 8897 5 5 "2003_2004" 4
"930" 2 3 8 8 "Incidence" NA 7625 5 6 "2003_2004" 4
"931" 1 4 8 8 "Incidence" NA 6915 5 6 "2003_2004" 4
"932" 2 4 8 8 "Incidence" NA 6775 6 7 "2003_2004" 4
"933" 1 5 8 8 "Incidence" NA 6814 7 8 "2003_2004" 4
"934" 2 5 8 8 "Incidence" NA 8039 10 6 "2003_2004" 4
"935" 1 6 8 8 "Incidence" NA 3356 6 6 "2003_2004" 4
"936" 2 6 8 8 "Incidence" NA 5852 9 5 "2003_2004" 4
"1045" 1 1 8 9 "Incidence" NA 73350 14 20 "2003_2004" 4
"1046" 2 1 8 9 "Incidence" NA 64931 15 17 "2003_2004" 4
"1047" 1 2 8 9 "Incidence" NA 20647 5 4 "2003_2004" 4
"1048" 2 2 8 9 "Incidence" NA 18295 5 5 "2003_2004" 4
"1049" 1 3 8 9 "Incidence" NA 15899 6 7 "2003_2004" 4
"1050" 2 3 8 9 "Incidence" NA 14669 6 4 "2003_2004" 4
"1051" 1 4 8 9 "Incidence" NA 12460 6 6 "2003_2004" 4
"1052" 2 4 8 9 "Incidence" NA 13138 7 6 "2003_2004" 4
"1053" 1 5 8 9 "Incidence" NA 11931 8 8 "2003_2004" 4
"1054" 2 5 8 9 "Incidence" NA 14701 10 6 "2003_2004" 4
"1055" 1 6 8 9 "Incidence" NA 5613 6 5 "2003_2004" 4
"1056" 2 6 8 9 "Incidence" NA 9990 9 5 "2003_2004" 4
"1165" 1 1 8 10 "Incidence" NA 34304 10 18 "2003_2004" 4
"1166" 2 1 8 10 "Incidence" NA 29956 13 16 "2003_2004" 4
"1167" 1 2 8 10 "Incidence" NA 11306 4 5 "2003_2004" 4
"1168" 2 2 8 10 "Incidence" NA 9071 5 4 "2003_2004" 4
"1169" 1 3 8 10 "Incidence" NA 9466 5 5 "2003_2004" 4
"1170" 2 3 8 10 "Incidence" NA 7602 6 4 "2003_2004" 4
"1171" 1 4 8 10 "Incidence" NA 7322 5 4 "2003_2004" 4
"1172" 2 4 8 10 "Incidence" NA 6368 6 6 "2003_2004" 4
"1173" 1 5 8 10 "Incidence" NA 6691 7 4 "2003_2004" 4
"1174" 2 5 8 10 "Incidence" NA 7014 9 6 "2003_2004" 4
"1175" 1 6 8 10 "Incidence" NA 2850 5 4 "2003_2004" 4
"1176" 2 6 8 10 "Incidence" NA 5074 8 6 "2003_2004" 4
"1285" 1 1 8 11 "Incidence" NA 169081 23 21 "2003_2004" 4
"1286" 2 1 8 11 "Incidence" NA 162405 25 21 "2003_2004" 4
"1287" 1 2 8 11 "Incidence" NA 43827 7 8 "2003_2004" 4
"1288" 2 2 8 11 "Incidence" NA 45160 9 5 "2003_2004" 4
"1289" 1 3 8 11 "Incidence" NA 36348 9 7 "2003_2004" 4
"1290" 2 3 8 11 "Incidence" NA 39255 10 10 "2003_2004" 4
"1291" 1 4 8 11 "Incidence" NA 24931 9 8 "2003_2004" 4
"1292" 2 4 8 11 "Incidence" NA 27563 10 8 "2003_2004" 4
"1293" 1 5 8 11 "Incidence" NA 17838 9 14 "2003_2004" 4
"1294" 2 5 8 11 "Incidence" NA 23894 11 10 "2003_2004" 4
"1295" 1 6 8 11 "Incidence" NA 7695 6 8 "2003_2004" 4
"1296" 2 6 8 11 "Incidence" NA 16611 10 8 "2003_2004" 4
