"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1024" 2 2 6 9 "Incidence" NA 15846 4 4 "1999_2000" 1
"1025" 1 3 6 9 "Incidence" NA 14593 6 5 "1999_2000" 1
"1026" 2 3 6 9 "Incidence" NA 13832 5 4 "1999_2000" 1
"1027" 1 4 6 9 "Incidence" NA 13173 7 6 "1999_2000" 1
"1028" 2 4 6 9 "Incidence" NA 14124 7 5 "1999_2000" 1
"1029" 1 5 6 9 "Incidence" NA 11778 9 6 "1999_2000" 1
"1030" 2 5 6 9 "Incidence" NA 14499 10 7 "1999_2000" 1
"1031" 1 6 6 9 "Incidence" NA 4474 5 10 "1999_2000" 1
"1032" 2 6 6 9 "Incidence" NA 8605 8 5 "1999_2000" 1
"1141" 1 1 6 10 "Incidence" NA 34893 11 18 "1999_2000" 1
"1142" 2 1 6 10 "Incidence" NA 30919 12 16 "1999_2000" 1
"1143" 1 2 6 10 "Incidence" NA 10879 5 4 "1999_2000" 1
"1144" 2 2 6 10 "Incidence" NA 8379 4 5 "1999_2000" 1
"1145" 1 3 6 10 "Incidence" NA 8520 5 5 "1999_2000" 1
"1146" 2 3 6 10 "Incidence" NA 6957 5 4 "1999_2000" 1
"1147" 1 4 6 10 "Incidence" NA 8122 6 6 "1999_2000" 1
"1148" 2 4 6 10 "Incidence" NA 7141 7 5 "1999_2000" 1
"1149" 1 5 6 10 "Incidence" NA 6293 7 7 "1999_2000" 1
"1150" 2 5 6 10 "Incidence" NA 7008 9 9 "1999_2000" 1
"1151" 1 6 6 10 "Incidence" NA 2537 4 5 "1999_2000" 1
"1152" 2 6 6 10 "Incidence" NA 4461 8 5 "1999_2000" 1
"1261" 1 1 6 11 "Incidence" NA 154931 25 20 "1999_2000" 1
"1262" 2 1 6 11 "Incidence" NA 149612 22 21 "1999_2000" 1
"1263" 1 2 6 11 "Incidence" NA 38171 8 8 "1999_2000" 1
"1264" 2 2 6 11 "Incidence" NA 40662 8 5 "1999_2000" 1
"1265" 1 3 6 11 "Incidence" NA 33384 10 7 "1999_2000" 1
"1266" 2 3 6 11 "Incidence" NA 34889 9 9 "1999_2000" 1
"1267" 1 4 6 11 "Incidence" NA 23840 9 6 "1999_2000" 1
"1268" 2 4 6 11 "Incidence" NA 26872 9 8 "1999_2000" 1
"1269" 1 5 6 11 "Incidence" NA 15831 9 14 "1999_2000" 1
"1270" 2 5 6 11 "Incidence" NA 21912 11 12 "1999_2000" 1
"1271" 1 6 6 11 "Incidence" NA 6447 5 6 "1999_2000" 1
"1272" 2 6 6 11 "Incidence" NA 14351 10 9 "1999_2000" 1
"73" 1 1 7 1 "Incidence" NA 425109 33 32 "2001_2002" 1
"74" 2 1 7 1 "Incidence" NA 409666 28 31 "2001_2002" 1
"75" 1 2 7 1 "Incidence" NA 127520 12 12 "2001_2002" 1
"76" 2 2 7 1 "Incidence" NA 133635 11 10 "2001_2002" 1
"77" 1 3 7 1 "Incidence" NA 107951 15 14 "2001_2002" 1
"78" 2 3 7 1 "Incidence" NA 115144 13 15 "2001_2002" 1
"79" 1 4 7 1 "Incidence" NA 86760 16 21 "2001_2002" 1
"80" 2 4 7 1 "Incidence" NA 100299 16 18 "2001_2002" 1
"81" 1 5 7 1 "Incidence" NA 66767 17 28 "2001_2002" 1
"82" 2 5 7 1 "Incidence" NA 89593 20 27 "2001_2002" 1
"83" 1 6 7 1 "Incidence" NA 20977 8 8 "2001_2002" 1
"84" 2 6 7 1 "Incidence" NA 48572 15 11 "2001_2002" 1
"193" 1 1 7 2 "Incidence" NA 57532 14 17 "2001_2002" 1
"194" 2 1 7 2 "Incidence" NA 55522 14 18 "2001_2002" 1
"195" 1 2 7 2 "Incidence" NA 18828 6 6 "2001_2002" 1
"196" 2 2 7 2 "Incidence" NA 17580 6 5 "2001_2002" 1
"197" 1 3 7 2 "Incidence" NA 15016 7 5 "2001_2002" 1
"198" 2 3 7 2 "Incidence" NA 14119 7 4 "2001_2002" 1
"199" 1 4 7 2 "Incidence" NA 11456 7 9 "2001_2002" 1
"200" 2 4 7 2 "Incidence" NA 11639 7 4 "2001_2002" 1
"201" 1 5 7 2 "Incidence" NA 9049 8 6 "2001_2002" 1
"202" 2 5 7 2 "Incidence" NA 11143 9 9 "2001_2002" 1
"203" 1 6 7 2 "Incidence" NA 3329 4 4 "2001_2002" 1
"204" 2 6 7 2 "Incidence" NA 6894 8 6 "2001_2002" 1
"313" 1 1 7 3 "Incidence" NA 70099 14 18 "2001_2002" 1
"314" 2 1 7 3 "Incidence" NA 66717 15 18 "2001_2002" 1
"315" 1 2 7 3 "Incidence" NA 21403 6 4 "2001_2002" 1
"316" 2 2 7 3 "Incidence" NA 20718 6 4 "2001_2002" 1
"317" 1 3 7 3 "Incidence" NA 17994 7 5 "2001_2002" 1
"318" 2 3 7 3 "Incidence" NA 16972 7 7 "2001_2002" 1
"319" 1 4 7 3 "Incidence" NA 14058 7 7 "2001_2002" 1
"320" 2 4 7 3 "Incidence" NA 14106 7 6 "2001_2002" 1
"321" 1 5 7 3 "Incidence" NA 10312 7 9 "2001_2002" 1
"322" 2 5 7 3 "Incidence" NA 12764 9 8 "2001_2002" 1
"323" 1 6 7 3 "Incidence" NA 3616 4 5 "2001_2002" 1
"324" 2 6 7 3 "Incidence" NA 7292 7 4 "2001_2002" 1
"433" 1 1 7 4 "Incidence" NA 92403 16 17 "2001_2002" 1
"434" 2 1 7 4 "Incidence" NA 86297 16 18 "2001_2002" 1
"435" 1 2 7 4 "Incidence" NA 27902 6 6 "2001_2002" 1
"436" 2 2 7 4 "Incidence" NA 26682 6 4 "2001_2002" 1
"437" 1 3 7 4 "Incidence" NA 25020 8 4 "2001_2002" 1
"438" 2 3 7 4 "Incidence" NA 23356 7 7 "2001_2002" 1
"439" 1 4 7 4 "Incidence" NA 18303 8 11 "2001_2002" 1
"440" 2 4 7 4 "Incidence" NA 19008 8 8 "2001_2002" 1
"441" 1 5 7 4 "Incidence" NA 13929 8 8 "2001_2002" 1
"442" 2 5 7 4 "Incidence" NA 17617 10 8 "2001_2002" 1
"443" 1 6 7 4 "Incidence" NA 5033 4 6 "2001_2002" 1
"444" 2 6 7 4 "Incidence" NA 10082 8 8 "2001_2002" 1
"553" 1 1 7 5 "Incidence" NA 55105 14 17 "2001_2002" 1
"554" 2 1 7 5 "Incidence" NA 51063 14 16 "2001_2002" 1
"555" 1 2 7 5 "Incidence" NA 16748 5 6 "2001_2002" 1
"556" 2 2 7 5 "Incidence" NA 15476 5 4 "2001_2002" 1
"557" 1 3 7 5 "Incidence" NA 14454 6 6 "2001_2002" 1
"558" 2 3 7 5 "Incidence" NA 13505 6 4 "2001_2002" 1
"559" 1 4 7 5 "Incidence" NA 11499 7 5 "2001_2002" 1
"560" 2 4 7 5 "Incidence" NA 11258 7 7 "2001_2002" 1
"561" 1 5 7 5 "Incidence" NA 8262 7 4 "2001_2002" 1
"562" 2 5 7 5 "Incidence" NA 10157 9 8 "2001_2002" 1
"563" 1 6 7 5 "Incidence" NA 2776 3 6 "2001_2002" 1
"564" 2 6 7 5 "Incidence" NA 5829 7 4 "2001_2002" 1
"673" 1 1 7 6 "Incidence" NA 193374 23 20 "2001_2002" 1
"674" 2 1 7 6 "Incidence" NA 184444 20 22 "2001_2002" 1
"675" 1 2 7 6 "Incidence" NA 55925 8 5 "2001_2002" 1
"676" 2 2 7 6 "Incidence" NA 58299 8 6 "2001_2002" 1
"677" 1 3 7 6 "Incidence" NA 49681 11 16 "2001_2002" 1
"678" 2 3 7 6 "Incidence" NA 52665 10 8 "2001_2002" 1
"679" 1 4 7 6 "Incidence" NA 36665 10 18 "2001_2002" 1
"680" 2 4 7 6 "Incidence" NA 42172 11 12 "2001_2002" 1
"681" 1 5 7 6 "Incidence" NA 25952 10 10 "2001_2002" 1
"682" 2 5 7 6 "Incidence" NA 36731 13 15 "2001_2002" 1
"683" 1 6 7 6 "Incidence" NA 9180 5 4 "2001_2002" 1
"684" 2 6 7 6 "Incidence" NA 22899 11 12 "2001_2002" 1
"793" 1 1 7 7 "Incidence" NA 151143 21 18 "2001_2002" 1
"794" 2 1 7 7 "Incidence" NA 144903 19 20 "2001_2002" 1
"795" 1 2 7 7 "Incidence" NA 44544 8 5 "2001_2002" 1
"796" 2 2 7 7 "Incidence" NA 44789 8 8 "2001_2002" 1
"797" 1 3 7 7 "Incidence" NA 39147 10 6 "2001_2002" 1
"798" 2 3 7 7 "Incidence" NA 37857 9 7 "2001_2002" 1
"799" 1 4 7 7 "Incidence" NA 28584 9 8 "2001_2002" 1
"800" 2 4 7 7 "Incidence" NA 28135 9 11 "2001_2002" 1
"801" 1 5 7 7 "Incidence" NA 19508 9 9 "2001_2002" 1
"802" 2 5 7 7 "Incidence" NA 24042 11 10 "2001_2002" 1
"803" 1 6 7 7 "Incidence" NA 7275 5 6 "2001_2002" 1
"804" 2 6 7 7 "Incidence" NA 14717 9 12 "2001_2002" 1
"913" 1 1 7 8 "Incidence" NA 32306 11 17 "2001_2002" 1
"914" 2 1 7 8 "Incidence" NA 28319 11 17 "2001_2002" 1
"915" 1 2 7 8 "Incidence" NA 10364 5 5 "2001_2002" 1
"916" 2 2 7 8 "Incidence" NA 8684 4 5 "2001_2002" 1
"917" 1 3 7 8 "Incidence" NA 8444 5 6 "2001_2002" 1
"918" 2 3 7 8 "Incidence" NA 7320 5 6 "2001_2002" 1
"919" 1 4 7 8 "Incidence" NA 6976 6 5 "2001_2002" 1
"920" 2 4 7 8 "Incidence" NA 7087 6 6 "2001_2002" 1
"921" 1 5 7 8 "Incidence" NA 6911 8 5 "2001_2002" 1
"922" 2 5 7 8 "Incidence" NA 8113 10 6 "2001_2002" 1
"923" 1 6 7 8 "Incidence" NA 3017 5 5 "2001_2002" 1
"924" 2 6 7 8 "Incidence" NA 5441 9 5 "2001_2002" 1
"1033" 1 1 7 9 "Incidence" NA 70824 15 18 "2001_2002" 1
"1034" 2 1 7 9 "Incidence" NA 63225 13 16 "2001_2002" 1
"1035" 1 2 7 9 "Incidence" NA 19257 5 5 "2001_2002" 1
"1036" 2 2 7 9 "Incidence" NA 17132 5 4 "2001_2002" 1
"1037" 1 3 7 9 "Incidence" NA 15256 6 6 "2001_2002" 1
"1038" 2 3 7 9 "Incidence" NA 14131 5 5 "2001_2002" 1
"1039" 1 4 7 9 "Incidence" NA 12704 7 6 "2001_2002" 1
"1040" 2 4 7 9 "Incidence" NA 13529 7 8 "2001_2002" 1
"1041" 1 5 7 9 "Incidence" NA 11966 9 7 "2001_2002" 1
"1042" 2 5 7 9 "Incidence" NA 14824 10 6 "2001_2002" 1
"1043" 1 6 7 9 "Incidence" NA 5107 5 5 "2001_2002" 1
"1044" 2 6 7 9 "Incidence" NA 9291 9 6 "2001_2002" 1
"1153" 1 1 7 10 "Incidence" NA 34399 11 17 "2001_2002" 1
"1154" 2 1 7 10 "Incidence" NA 30093 12 16 "2001_2002" 1
"1155" 1 2 7 10 "Incidence" NA 11136 5 4 "2001_2002" 1
"1156" 2 2 7 10 "Incidence" NA 8702 4 5 "2001_2002" 1
"1157" 1 3 7 10 "Incidence" NA 8965 5 8 "2001_2002" 1
"1158" 2 3 7 10 "Incidence" NA 7289 5 5 "2001_2002" 1
"1159" 1 4 7 10 "Incidence" NA 7594 6 6 "2001_2002" 1
"1160" 2 4 7 10 "Incidence" NA 6673 6 6 "2001_2002" 1
"1161" 1 5 7 10 "Incidence" NA 6534 7 5 "2001_2002" 1
"1162" 2 5 7 10 "Incidence" NA 7041 9 5 "2001_2002" 1
"1163" 1 6 7 10 "Incidence" NA 2671 4 4 "2001_2002" 1
"1164" 2 6 7 10 "Incidence" NA 4806 8 9 "2001_2002" 1
"1273" 1 1 7 11 "Incidence" NA 163318 26 18 "2001_2002" 1
"1274" 2 1 7 11 "Incidence" NA 157275 23 17 "2001_2002" 1
"1275" 1 2 7 11 "Incidence" NA 40822 8 5 "2001_2002" 1
"1276" 2 2 7 11 "Incidence" NA 42722 8 6 "2001_2002" 1
"1277" 1 3 7 11 "Incidence" NA 35178 10 11 "2001_2002" 1
"1278" 2 3 7 11 "Incidence" NA 37207 10 7 "2001_2002" 1
"1279" 1 4 7 11 "Incidence" NA 24145 9 14 "2001_2002" 1
"1280" 2 4 7 11 "Incidence" NA 26926 9 7 "2001_2002" 1
"1281" 1 5 7 11 "Incidence" NA 16835 9 8 "2001_2002" 1
"1282" 2 5 7 11 "Incidence" NA 22902 11 10 "2001_2002" 1
"1283" 1 6 7 11 "Incidence" NA 7040 5 9 "2001_2002" 1
"1284" 2 6 7 11 "Incidence" NA 15481 10 6 "2001_2002" 1
"85" 1 1 8 1 "Incidence" NA 413579 33 25 "2003_2004" 1
"86" 2 1 8 1 "Incidence" NA 398258 26 22 "2003_2004" 1
"87" 1 2 8 1 "Incidence" NA 131724 13 17 "2003_2004" 1
"88" 2 2 8 1 "Incidence" NA 137337 11 11 "2003_2004" 1
"89" 1 3 8 1 "Incidence" NA 109675 15 17 "2003_2004" 1
"90" 2 3 8 1 "Incidence" NA 117342 13 7 "2003_2004" 1
"91" 1 4 8 1 "Incidence" NA 85734 16 30 "2003_2004" 1
"92" 2 4 8 1 "Incidence" NA 98988 15 23 "2003_2004" 1
"93" 1 5 8 1 "Incidence" NA 69491 18 31 "2003_2004" 1
"94" 2 5 8 1 "Incidence" NA 93222 20 16 "2003_2004" 1
"95" 1 6 8 1 "Incidence" NA 24300 9 8 "2003_2004" 1
"96" 2 6 8 1 "Incidence" NA 53926 16 11 "2003_2004" 1
"205" 1 1 8 2 "Incidence" NA 57712 14 17 "2003_2004" 1
"206" 2 1 8 2 "Incidence" NA 55438 14 18 "2003_2004" 1
"207" 1 2 8 2 "Incidence" NA 19607 6 6 "2003_2004" 1
"208" 2 2 8 2 "Incidence" NA 18666 6 5 "2003_2004" 1
"209" 1 3 8 2 "Incidence" NA 15736 7 6 "2003_2004" 1
"210" 2 3 8 2 "Incidence" NA 14802 7 10 "2003_2004" 1
"211" 1 4 8 2 "Incidence" NA 11476 7 5 "2003_2004" 1
"212" 2 4 8 2 "Incidence" NA 11646 7 5 "2003_2004" 1
"213" 1 5 8 2 "Incidence" NA 9511 8 7 "2003_2004" 1
"214" 2 5 8 2 "Incidence" NA 11386 9 4 "2003_2004" 1
"215" 1 6 8 2 "Incidence" NA 3687 4 7 "2003_2004" 1
"216" 2 6 8 2 "Incidence" NA 7494 9 6 "2003_2004" 1
"325" 1 1 8 3 "Incidence" NA 69802 14 17 "2003_2004" 1
"326" 2 1 8 3 "Incidence" NA 66353 14 17 "2003_2004" 1
"327" 1 2 8 3 "Incidence" NA 22419 6 7 "2003_2004" 1
"328" 2 2 8 3 "Incidence" NA 21777 6 5 "2003_2004" 1
"329" 1 3 8 3 "Incidence" NA 18541 7 8 "2003_2004" 1
"330" 2 3 8 3 "Incidence" NA 17561 7 5 "2003_2004" 1
"331" 1 4 8 3 "Incidence" NA 13982 7 6 "2003_2004" 1
"332" 2 4 8 3 "Incidence" NA 14143 7 6 "2003_2004" 1
"333" 1 5 8 3 "Incidence" NA 10850 7 9 "2003_2004" 1
"334" 2 5 8 3 "Incidence" NA 13187 9 7 "2003_2004" 1
"335" 1 6 8 3 "Incidence" NA 4071 4 4 "2003_2004" 1
"336" 2 6 8 3 "Incidence" NA 8007 8 5 "2003_2004" 1
"445" 1 1 8 4 "Incidence" NA 90691 16 18 "2003_2004" 1
"446" 2 1 8 4 "Incidence" NA 84407 15 18 "2003_2004" 1
"447" 1 2 8 4 "Incidence" NA 28613 6 7 "2003_2004" 1
"448" 2 2 8 4 "Incidence" NA 27439 6 7 "2003_2004" 1
"449" 1 3 8 4 "Incidence" NA 25290 8 11 "2003_2004" 1
"450" 2 3 8 4 "Incidence" NA 23684 7 9 "2003_2004" 1
"451" 1 4 8 4 "Incidence" NA 18478 8 16 "2003_2004" 1
"452" 2 4 8 4 "Incidence" NA 18939 8 7 "2003_2004" 1
"453" 1 5 8 4 "Incidence" NA 14417 8 11 "2003_2004" 1
"454" 2 5 8 4 "Incidence" NA 18090 10 9 "2003_2004" 1
"455" 1 6 8 4 "Incidence" NA 5629 5 5 "2003_2004" 1
"456" 2 6 8 4 "Incidence" NA 11110 9 8 "2003_2004" 1
"565" 1 1 8 5 "Incidence" NA 54782 13 16 "2003_2004" 1
"566" 2 1 8 5 "Incidence" NA 50411 13 17 "2003_2004" 1
"567" 1 2 8 5 "Incidence" NA 17126 5 5 "2003_2004" 1
"568" 2 2 8 5 "Incidence" NA 15838 5 4 "2003_2004" 1
"569" 1 3 8 5 "Incidence" NA 14780 6 7 "2003_2004" 1
"570" 2 3 8 5 "Incidence" NA 13706 6 4 "2003_2004" 1
"571" 1 4 8 5 "Incidence" NA 11353 6 7 "2003_2004" 1
"572" 2 4 8 5 "Incidence" NA 11248 7 5 "2003_2004" 1
"573" 1 5 8 5 "Incidence" NA 8726 7 6 "2003_2004" 1
"574" 2 5 8 5 "Incidence" NA 10400 9 4 "2003_2004" 1
"575" 1 6 8 5 "Incidence" NA 3151 4 5 "2003_2004" 1
"576" 2 6 8 5 "Incidence" NA 6334 8 8 "2003_2004" 1
"685" 1 1 8 6 "Incidence" NA 190451 23 21 "2003_2004" 1
"686" 2 1 8 6 "Incidence" NA 181557 19 19 "2003_2004" 1
"687" 1 2 8 6 "Incidence" NA 57916 9 11 "2003_2004" 1
"688" 2 2 8 6 "Incidence" NA 59907 8 9 "2003_2004" 1
"689" 1 3 8 6 "Incidence" NA 50533 10 12 "2003_2004" 1
"690" 2 3 8 6 "Incidence" NA 53735 10 9 "2003_2004" 1
"691" 1 4 8 6 "Incidence" NA 37774 11 19 "2003_2004" 1
"692" 2 4 8 6 "Incidence" NA 42972 10 10 "2003_2004" 1
"693" 1 5 8 6 "Incidence" NA 27300 11 15 "2003_2004" 1
"694" 2 5 8 6 "Incidence" NA 38078 13 14 "2003_2004" 1
"695" 1 6 8 6 "Incidence" NA 10450 6 7 "2003_2004" 1
"696" 2 6 8 6 "Incidence" NA 24913 12 7 "2003_2004" 1
"805" 1 1 8 7 "Incidence" NA 152542 21 22 "2003_2004" 1
"806" 2 1 8 7 "Incidence" NA 144741 19 17 "2003_2004" 1
"807" 1 2 8 7 "Incidence" NA 46863 8 7 "2003_2004" 1
"808" 2 2 8 7 "Incidence" NA 46954 8 8 "2003_2004" 1
"809" 1 3 8 7 "Incidence" NA 40159 9 8 "2003_2004" 1
"810" 2 3 8 7 "Incidence" NA 39395 9 11 "2003_2004" 1
"811" 1 4 8 7 "Incidence" NA 29611 9 7 "2003_2004" 1
"812" 2 4 8 7 "Incidence" NA 29149 9 9 "2003_2004" 1
"813" 1 5 8 7 "Incidence" NA 21045 9 6 "2003_2004" 1
"814" 2 5 8 7 "Incidence" NA 25249 11 10 "2003_2004" 1
"815" 1 6 8 7 "Incidence" NA 8240 5 5 "2003_2004" 1
"816" 2 6 8 7 "Incidence" NA 16320 10 10 "2003_2004" 1
"925" 1 1 8 8 "Incidence" NA 32792 11 16 "2003_2004" 1
"926" 2 1 8 8 "Incidence" NA 28803 11 16 "2003_2004" 1
"927" 1 2 8 8 "Incidence" NA 10717 5 5 "2003_2004" 1
"928" 2 2 8 8 "Incidence" NA 9103 4 5 "2003_2004" 1
"929" 1 3 8 8 "Incidence" NA 8897 5 5 "2003_2004" 1
"930" 2 3 8 8 "Incidence" NA 7625 5 6 "2003_2004" 1
"931" 1 4 8 8 "Incidence" NA 6915 6 6 "2003_2004" 1
"932" 2 4 8 8 "Incidence" NA 6775 6 7 "2003_2004" 1
"933" 1 5 8 8 "Incidence" NA 6814 8 8 "2003_2004" 1
"934" 2 5 8 8 "Incidence" NA 8039 10 6 "2003_2004" 1
"935" 1 6 8 8 "Incidence" NA 3356 5 6 "2003_2004" 1
"936" 2 6 8 8 "Incidence" NA 5852 10 5 "2003_2004" 1
"1045" 1 1 8 9 "Incidence" NA 73350 16 20 "2003_2004" 1
"1046" 2 1 8 9 "Incidence" NA 64931 13 17 "2003_2004" 1
"1047" 1 2 8 9 "Incidence" NA 20647 6 4 "2003_2004" 1
"1048" 2 2 8 9 "Incidence" NA 18295 5 5 "2003_2004" 1
"1049" 1 3 8 9 "Incidence" NA 15899 6 7 "2003_2004" 1
"1050" 2 3 8 9 "Incidence" NA 14669 5 4 "2003_2004" 1
"1051" 1 4 8 9 "Incidence" NA 12460 6 6 "2003_2004" 1
"1052" 2 4 8 9 "Incidence" NA 13138 6 6 "2003_2004" 1
"1053" 1 5 8 9 "Incidence" NA 11931 8 8 "2003_2004" 1
"1054" 2 5 8 9 "Incidence" NA 14701 10 6 "2003_2004" 1
"1055" 1 6 8 9 "Incidence" NA 5613 6 5 "2003_2004" 1
"1056" 2 6 8 9 "Incidence" NA 9990 9 5 "2003_2004" 1
"1165" 1 1 8 10 "Incidence" NA 34304 11 18 "2003_2004" 1
"1166" 2 1 8 10 "Incidence" NA 29956 12 16 "2003_2004" 1
"1167" 1 2 8 10 "Incidence" NA 11306 5 5 "2003_2004" 1
"1168" 2 2 8 10 "Incidence" NA 9071 4 4 "2003_2004" 1
"1169" 1 3 8 10 "Incidence" NA 9466 5 5 "2003_2004" 1
"1170" 2 3 8 10 "Incidence" NA 7602 5 4 "2003_2004" 1
"1171" 1 4 8 10 "Incidence" NA 7322 6 4 "2003_2004" 1
"1172" 2 4 8 10 "Incidence" NA 6368 6 6 "2003_2004" 1
"1173" 1 5 8 10 "Incidence" NA 6691 7 4 "2003_2004" 1
"1174" 2 5 8 10 "Incidence" NA 7014 9 6 "2003_2004" 1
"1175" 1 6 8 10 "Incidence" NA 2850 4 4 "2003_2004" 1
"1176" 2 6 8 10 "Incidence" NA 5074 9 6 "2003_2004" 1
"1285" 1 1 8 11 "Incidence" NA 169081 26 21 "2003_2004" 1
"1286" 2 1 8 11 "Incidence" NA 162405 23 21 "2003_2004" 1
"1287" 1 2 8 11 "Incidence" NA 43827 8 8 "2003_2004" 1
"1288" 2 2 8 11 "Incidence" NA 45160 8 5 "2003_2004" 1
"1289" 1 3 8 11 "Incidence" NA 36348 10 7 "2003_2004" 1
"1290" 2 3 8 11 "Incidence" NA 39255 10 10 "2003_2004" 1
"1291" 1 4 8 11 "Incidence" NA 24931 9 8 "2003_2004" 1
"1292" 2 4 8 11 "Incidence" NA 27563 9 8 "2003_2004" 1
"1293" 1 5 8 11 "Incidence" NA 17838 9 14 "2003_2004" 1
"1294" 2 5 8 11 "Incidence" NA 23894 11 10 "2003_2004" 1
"1295" 1 6 8 11 "Incidence" NA 7695 6 8 "2003_2004" 1
"1296" 2 6 8 11 "Incidence" NA 16611 10 8 "2003_2004" 1
