"sex" "age" "period" "region" "outcome" "cases" "pop" "casosPred" "casosO" "PredHasta" "mod"
"1024" 2 2 6 9 "Incidence" NA 15846 4 4 "1999_2000" 3
"1025" 1 3 6 9 "Incidence" NA 14593 6 5 "1999_2000" 3
"1026" 2 3 6 9 "Incidence" NA 13832 5 4 "1999_2000" 3
"1027" 1 4 6 9 "Incidence" NA 13173 7 6 "1999_2000" 3
"1028" 2 4 6 9 "Incidence" NA 14124 7 5 "1999_2000" 3
"1029" 1 5 6 9 "Incidence" NA 11778 9 6 "1999_2000" 3
"1030" 2 5 6 9 "Incidence" NA 14499 10 7 "1999_2000" 3
"1031" 1 6 6 9 "Incidence" NA 4474 4 10 "1999_2000" 3
"1032" 2 6 6 9 "Incidence" NA 8605 8 5 "1999_2000" 3
"1141" 1 1 6 10 "Incidence" NA 34893 11 18 "1999_2000" 3
"1142" 2 1 6 10 "Incidence" NA 30919 13 16 "1999_2000" 3
"1143" 1 2 6 10 "Incidence" NA 10879 5 4 "1999_2000" 3
"1144" 2 2 6 10 "Incidence" NA 8379 4 5 "1999_2000" 3
"1145" 1 3 6 10 "Incidence" NA 8520 5 5 "1999_2000" 3
"1146" 2 3 6 10 "Incidence" NA 6957 5 4 "1999_2000" 3
"1147" 1 4 6 10 "Incidence" NA 8122 6 6 "1999_2000" 3
"1148" 2 4 6 10 "Incidence" NA 7141 7 5 "1999_2000" 3
"1149" 1 5 6 10 "Incidence" NA 6293 7 7 "1999_2000" 3
"1150" 2 5 6 10 "Incidence" NA 7008 9 9 "1999_2000" 3
"1151" 1 6 6 10 "Incidence" NA 2537 4 5 "1999_2000" 3
"1152" 2 6 6 10 "Incidence" NA 4461 8 5 "1999_2000" 3
"1261" 1 1 6 11 "Incidence" NA 154931 26 20 "1999_2000" 3
"1262" 2 1 6 11 "Incidence" NA 149612 23 21 "1999_2000" 3
"1263" 1 2 6 11 "Incidence" NA 38171 8 8 "1999_2000" 3
"1264" 2 2 6 11 "Incidence" NA 40662 8 5 "1999_2000" 3
"1265" 1 3 6 11 "Incidence" NA 33384 10 7 "1999_2000" 3
"1266" 2 3 6 11 "Incidence" NA 34889 9 9 "1999_2000" 3
"1267" 1 4 6 11 "Incidence" NA 23840 9 6 "1999_2000" 3
"1268" 2 4 6 11 "Incidence" NA 26872 9 8 "1999_2000" 3
"1269" 1 5 6 11 "Incidence" NA 15831 9 14 "1999_2000" 3
"1270" 2 5 6 11 "Incidence" NA 21912 11 12 "1999_2000" 3
"1271" 1 6 6 11 "Incidence" NA 6447 5 6 "1999_2000" 3
"1272" 2 6 6 11 "Incidence" NA 14351 9 9 "1999_2000" 3
"73" 1 1 7 1 "Incidence" NA 425109 35 32 "2001_2002" 3
"74" 2 1 7 1 "Incidence" NA 409666 28 31 "2001_2002" 3
"75" 1 2 7 1 "Incidence" NA 127520 12 12 "2001_2002" 3
"76" 2 2 7 1 "Incidence" NA 133635 11 10 "2001_2002" 3
"77" 1 3 7 1 "Incidence" NA 107951 15 14 "2001_2002" 3
"78" 2 3 7 1 "Incidence" NA 115144 13 15 "2001_2002" 3
"79" 1 4 7 1 "Incidence" NA 86760 16 21 "2001_2002" 3
"80" 2 4 7 1 "Incidence" NA 100299 16 18 "2001_2002" 3
"81" 1 5 7 1 "Incidence" NA 66767 18 28 "2001_2002" 3
"82" 2 5 7 1 "Incidence" NA 89593 20 27 "2001_2002" 3
"83" 1 6 7 1 "Incidence" NA 20977 7 8 "2001_2002" 3
"84" 2 6 7 1 "Incidence" NA 48572 14 11 "2001_2002" 3
"193" 1 1 7 2 "Incidence" NA 57532 15 17 "2001_2002" 3
"194" 2 1 7 2 "Incidence" NA 55522 15 18 "2001_2002" 3
"195" 1 2 7 2 "Incidence" NA 18828 6 6 "2001_2002" 3
"196" 2 2 7 2 "Incidence" NA 17580 6 5 "2001_2002" 3
"197" 1 3 7 2 "Incidence" NA 15016 7 5 "2001_2002" 3
"198" 2 3 7 2 "Incidence" NA 14119 7 4 "2001_2002" 3
"199" 1 4 7 2 "Incidence" NA 11456 7 9 "2001_2002" 3
"200" 2 4 7 2 "Incidence" NA 11639 7 4 "2001_2002" 3
"201" 1 5 7 2 "Incidence" NA 9049 8 6 "2001_2002" 3
"202" 2 5 7 2 "Incidence" NA 11143 10 9 "2001_2002" 3
"203" 1 6 7 2 "Incidence" NA 3329 4 4 "2001_2002" 3
"204" 2 6 7 2 "Incidence" NA 6894 8 6 "2001_2002" 3
"313" 1 1 7 3 "Incidence" NA 70099 15 18 "2001_2002" 3
"314" 2 1 7 3 "Incidence" NA 66717 15 18 "2001_2002" 3
"315" 1 2 7 3 "Incidence" NA 21403 6 4 "2001_2002" 3
"316" 2 2 7 3 "Incidence" NA 20718 6 4 "2001_2002" 3
"317" 1 3 7 3 "Incidence" NA 17994 7 5 "2001_2002" 3
"318" 2 3 7 3 "Incidence" NA 16972 7 7 "2001_2002" 3
"319" 1 4 7 3 "Incidence" NA 14058 7 7 "2001_2002" 3
"320" 2 4 7 3 "Incidence" NA 14106 7 6 "2001_2002" 3
"321" 1 5 7 3 "Incidence" NA 10312 7 9 "2001_2002" 3
"322" 2 5 7 3 "Incidence" NA 12764 9 8 "2001_2002" 3
"323" 1 6 7 3 "Incidence" NA 3616 4 5 "2001_2002" 3
"324" 2 6 7 3 "Incidence" NA 7292 7 4 "2001_2002" 3
"433" 1 1 7 4 "Incidence" NA 92403 17 17 "2001_2002" 3
"434" 2 1 7 4 "Incidence" NA 86297 16 18 "2001_2002" 3
"435" 1 2 7 4 "Incidence" NA 27902 6 6 "2001_2002" 3
"436" 2 2 7 4 "Incidence" NA 26682 6 4 "2001_2002" 3
"437" 1 3 7 4 "Incidence" NA 25020 8 4 "2001_2002" 3
"438" 2 3 7 4 "Incidence" NA 23356 7 7 "2001_2002" 3
"439" 1 4 7 4 "Incidence" NA 18303 8 11 "2001_2002" 3
"440" 2 4 7 4 "Incidence" NA 19008 8 8 "2001_2002" 3
"441" 1 5 7 4 "Incidence" NA 13929 8 8 "2001_2002" 3
"442" 2 5 7 4 "Incidence" NA 17617 11 8 "2001_2002" 3
"443" 1 6 7 4 "Incidence" NA 5033 4 6 "2001_2002" 3
"444" 2 6 7 4 "Incidence" NA 10082 8 8 "2001_2002" 3
"553" 1 1 7 5 "Incidence" NA 55105 14 17 "2001_2002" 3
"554" 2 1 7 5 "Incidence" NA 51063 14 16 "2001_2002" 3
"555" 1 2 7 5 "Incidence" NA 16748 5 6 "2001_2002" 3
"556" 2 2 7 5 "Incidence" NA 15476 5 4 "2001_2002" 3
"557" 1 3 7 5 "Incidence" NA 14454 6 6 "2001_2002" 3
"558" 2 3 7 5 "Incidence" NA 13505 6 4 "2001_2002" 3
"559" 1 4 7 5 "Incidence" NA 11499 7 5 "2001_2002" 3
"560" 2 4 7 5 "Incidence" NA 11258 7 7 "2001_2002" 3
"561" 1 5 7 5 "Incidence" NA 8262 7 4 "2001_2002" 3
"562" 2 5 7 5 "Incidence" NA 10157 9 8 "2001_2002" 3
"563" 1 6 7 5 "Incidence" NA 2776 3 6 "2001_2002" 3
"564" 2 6 7 5 "Incidence" NA 5829 7 4 "2001_2002" 3
"673" 1 1 7 6 "Incidence" NA 193374 24 20 "2001_2002" 3
"674" 2 1 7 6 "Incidence" NA 184444 20 22 "2001_2002" 3
"675" 1 2 7 6 "Incidence" NA 55925 8 5 "2001_2002" 3
"676" 2 2 7 6 "Incidence" NA 58299 8 6 "2001_2002" 3
"677" 1 3 7 6 "Incidence" NA 49681 11 16 "2001_2002" 3
"678" 2 3 7 6 "Incidence" NA 52665 10 8 "2001_2002" 3
"679" 1 4 7 6 "Incidence" NA 36665 11 18 "2001_2002" 3
"680" 2 4 7 6 "Incidence" NA 42172 11 12 "2001_2002" 3
"681" 1 5 7 6 "Incidence" NA 25952 11 10 "2001_2002" 3
"682" 2 5 7 6 "Incidence" NA 36731 13 15 "2001_2002" 3
"683" 1 6 7 6 "Incidence" NA 9180 5 4 "2001_2002" 3
"684" 2 6 7 6 "Incidence" NA 22899 11 12 "2001_2002" 3
"793" 1 1 7 7 "Incidence" NA 151143 22 18 "2001_2002" 3
"794" 2 1 7 7 "Incidence" NA 144903 20 20 "2001_2002" 3
"795" 1 2 7 7 "Incidence" NA 44544 8 5 "2001_2002" 3
"796" 2 2 7 7 "Incidence" NA 44789 7 8 "2001_2002" 3
"797" 1 3 7 7 "Incidence" NA 39147 10 6 "2001_2002" 3
"798" 2 3 7 7 "Incidence" NA 37857 9 7 "2001_2002" 3
"799" 1 4 7 7 "Incidence" NA 28584 10 8 "2001_2002" 3
"800" 2 4 7 7 "Incidence" NA 28135 9 11 "2001_2002" 3
"801" 1 5 7 7 "Incidence" NA 19508 9 9 "2001_2002" 3
"802" 2 5 7 7 "Incidence" NA 24042 11 10 "2001_2002" 3
"803" 1 6 7 7 "Incidence" NA 7275 5 6 "2001_2002" 3
"804" 2 6 7 7 "Incidence" NA 14717 9 12 "2001_2002" 3
"913" 1 1 7 8 "Incidence" NA 32306 11 17 "2001_2002" 3
"914" 2 1 7 8 "Incidence" NA 28319 11 17 "2001_2002" 3
"915" 1 2 7 8 "Incidence" NA 10364 5 5 "2001_2002" 3
"916" 2 2 7 8 "Incidence" NA 8684 4 5 "2001_2002" 3
"917" 1 3 7 8 "Incidence" NA 8444 5 6 "2001_2002" 3
"918" 2 3 7 8 "Incidence" NA 7320 5 6 "2001_2002" 3
"919" 1 4 7 8 "Incidence" NA 6976 6 5 "2001_2002" 3
"920" 2 4 7 8 "Incidence" NA 7087 6 6 "2001_2002" 3
"921" 1 5 7 8 "Incidence" NA 6911 8 5 "2001_2002" 3
"922" 2 5 7 8 "Incidence" NA 8113 10 6 "2001_2002" 3
"923" 1 6 7 8 "Incidence" NA 3017 5 5 "2001_2002" 3
"924" 2 6 7 8 "Incidence" NA 5441 9 5 "2001_2002" 3
"1033" 1 1 7 9 "Incidence" NA 70824 16 18 "2001_2002" 3
"1034" 2 1 7 9 "Incidence" NA 63225 14 16 "2001_2002" 3
"1035" 1 2 7 9 "Incidence" NA 19257 5 5 "2001_2002" 3
"1036" 2 2 7 9 "Incidence" NA 17132 5 4 "2001_2002" 3
"1037" 1 3 7 9 "Incidence" NA 15256 6 6 "2001_2002" 3
"1038" 2 3 7 9 "Incidence" NA 14131 5 5 "2001_2002" 3
"1039" 1 4 7 9 "Incidence" NA 12704 7 6 "2001_2002" 3
"1040" 2 4 7 9 "Incidence" NA 13529 7 8 "2001_2002" 3
"1041" 1 5 7 9 "Incidence" NA 11966 9 7 "2001_2002" 3
"1042" 2 5 7 9 "Incidence" NA 14824 11 6 "2001_2002" 3
"1043" 1 6 7 9 "Incidence" NA 5107 5 5 "2001_2002" 3
"1044" 2 6 7 9 "Incidence" NA 9291 9 6 "2001_2002" 3
"1153" 1 1 7 10 "Incidence" NA 34399 11 17 "2001_2002" 3
"1154" 2 1 7 10 "Incidence" NA 30093 12 16 "2001_2002" 3
"1155" 1 2 7 10 "Incidence" NA 11136 5 4 "2001_2002" 3
"1156" 2 2 7 10 "Incidence" NA 8702 4 5 "2001_2002" 3
"1157" 1 3 7 10 "Incidence" NA 8965 5 8 "2001_2002" 3
"1158" 2 3 7 10 "Incidence" NA 7289 5 5 "2001_2002" 3
"1159" 1 4 7 10 "Incidence" NA 7594 6 6 "2001_2002" 3
"1160" 2 4 7 10 "Incidence" NA 6673 6 6 "2001_2002" 3
"1161" 1 5 7 10 "Incidence" NA 6534 7 5 "2001_2002" 3
"1162" 2 5 7 10 "Incidence" NA 7041 9 5 "2001_2002" 3
"1163" 1 6 7 10 "Incidence" NA 2671 4 4 "2001_2002" 3
"1164" 2 6 7 10 "Incidence" NA 4806 8 9 "2001_2002" 3
"1273" 1 1 7 11 "Incidence" NA 163318 27 18 "2001_2002" 3
"1274" 2 1 7 11 "Incidence" NA 157275 24 17 "2001_2002" 3
"1275" 1 2 7 11 "Incidence" NA 40822 8 5 "2001_2002" 3
"1276" 2 2 7 11 "Incidence" NA 42722 8 6 "2001_2002" 3
"1277" 1 3 7 11 "Incidence" NA 35178 10 11 "2001_2002" 3
"1278" 2 3 7 11 "Incidence" NA 37207 10 7 "2001_2002" 3
"1279" 1 4 7 11 "Incidence" NA 24145 9 14 "2001_2002" 3
"1280" 2 4 7 11 "Incidence" NA 26926 9 7 "2001_2002" 3
"1281" 1 5 7 11 "Incidence" NA 16835 9 8 "2001_2002" 3
"1282" 2 5 7 11 "Incidence" NA 22902 11 10 "2001_2002" 3
"1283" 1 6 7 11 "Incidence" NA 7040 5 9 "2001_2002" 3
"1284" 2 6 7 11 "Incidence" NA 15481 10 6 "2001_2002" 3
"85" 1 1 8 1 "Incidence" NA 413579 34 25 "2003_2004" 3
"86" 2 1 8 1 "Incidence" NA 398258 27 22 "2003_2004" 3
"87" 1 2 8 1 "Incidence" NA 131724 13 17 "2003_2004" 3
"88" 2 2 8 1 "Incidence" NA 137337 11 11 "2003_2004" 3
"89" 1 3 8 1 "Incidence" NA 109675 15 17 "2003_2004" 3
"90" 2 3 8 1 "Incidence" NA 117342 13 7 "2003_2004" 3
"91" 1 4 8 1 "Incidence" NA 85734 16 30 "2003_2004" 3
"92" 2 4 8 1 "Incidence" NA 98988 15 23 "2003_2004" 3
"93" 1 5 8 1 "Incidence" NA 69491 18 31 "2003_2004" 3
"94" 2 5 8 1 "Incidence" NA 93222 20 16 "2003_2004" 3
"95" 1 6 8 1 "Incidence" NA 24300 9 8 "2003_2004" 3
"96" 2 6 8 1 "Incidence" NA 53926 15 11 "2003_2004" 3
"205" 1 1 8 2 "Incidence" NA 57712 15 17 "2003_2004" 3
"206" 2 1 8 2 "Incidence" NA 55438 15 18 "2003_2004" 3
"207" 1 2 8 2 "Incidence" NA 19607 6 6 "2003_2004" 3
"208" 2 2 8 2 "Incidence" NA 18666 6 5 "2003_2004" 3
"209" 1 3 8 2 "Incidence" NA 15736 7 6 "2003_2004" 3
"210" 2 3 8 2 "Incidence" NA 14802 7 10 "2003_2004" 3
"211" 1 4 8 2 "Incidence" NA 11476 7 5 "2003_2004" 3
"212" 2 4 8 2 "Incidence" NA 11646 7 5 "2003_2004" 3
"213" 1 5 8 2 "Incidence" NA 9511 8 7 "2003_2004" 3
"214" 2 5 8 2 "Incidence" NA 11386 10 4 "2003_2004" 3
"215" 1 6 8 2 "Incidence" NA 3687 4 7 "2003_2004" 3
"216" 2 6 8 2 "Incidence" NA 7494 8 6 "2003_2004" 3
"325" 1 1 8 3 "Incidence" NA 69802 15 17 "2003_2004" 3
"326" 2 1 8 3 "Incidence" NA 66353 15 17 "2003_2004" 3
"327" 1 2 8 3 "Incidence" NA 22419 6 7 "2003_2004" 3
"328" 2 2 8 3 "Incidence" NA 21777 6 5 "2003_2004" 3
"329" 1 3 8 3 "Incidence" NA 18541 7 8 "2003_2004" 3
"330" 2 3 8 3 "Incidence" NA 17561 7 5 "2003_2004" 3
"331" 1 4 8 3 "Incidence" NA 13982 7 6 "2003_2004" 3
"332" 2 4 8 3 "Incidence" NA 14143 7 6 "2003_2004" 3
"333" 1 5 8 3 "Incidence" NA 10850 8 9 "2003_2004" 3
"334" 2 5 8 3 "Incidence" NA 13187 9 7 "2003_2004" 3
"335" 1 6 8 3 "Incidence" NA 4071 4 4 "2003_2004" 3
"336" 2 6 8 3 "Incidence" NA 8007 8 5 "2003_2004" 3
"445" 1 1 8 4 "Incidence" NA 90691 16 18 "2003_2004" 3
"446" 2 1 8 4 "Incidence" NA 84407 16 18 "2003_2004" 3
"447" 1 2 8 4 "Incidence" NA 28613 6 7 "2003_2004" 3
"448" 2 2 8 4 "Incidence" NA 27439 6 7 "2003_2004" 3
"449" 1 3 8 4 "Incidence" NA 25290 8 11 "2003_2004" 3
"450" 2 3 8 4 "Incidence" NA 23684 7 9 "2003_2004" 3
"451" 1 4 8 4 "Incidence" NA 18478 8 16 "2003_2004" 3
"452" 2 4 8 4 "Incidence" NA 18939 8 7 "2003_2004" 3
"453" 1 5 8 4 "Incidence" NA 14417 9 11 "2003_2004" 3
"454" 2 5 8 4 "Incidence" NA 18090 11 9 "2003_2004" 3
"455" 1 6 8 4 "Incidence" NA 5629 5 5 "2003_2004" 3
"456" 2 6 8 4 "Incidence" NA 11110 9 8 "2003_2004" 3
"565" 1 1 8 5 "Incidence" NA 54782 14 16 "2003_2004" 3
"566" 2 1 8 5 "Incidence" NA 50411 14 17 "2003_2004" 3
"567" 1 2 8 5 "Incidence" NA 17126 5 5 "2003_2004" 3
"568" 2 2 8 5 "Incidence" NA 15838 5 4 "2003_2004" 3
"569" 1 3 8 5 "Incidence" NA 14780 6 7 "2003_2004" 3
"570" 2 3 8 5 "Incidence" NA 13706 6 4 "2003_2004" 3
"571" 1 4 8 5 "Incidence" NA 11353 7 7 "2003_2004" 3
"572" 2 4 8 5 "Incidence" NA 11248 7 5 "2003_2004" 3
"573" 1 5 8 5 "Incidence" NA 8726 7 6 "2003_2004" 3
"574" 2 5 8 5 "Incidence" NA 10400 9 4 "2003_2004" 3
"575" 1 6 8 5 "Incidence" NA 3151 4 5 "2003_2004" 3
"576" 2 6 8 5 "Incidence" NA 6334 7 8 "2003_2004" 3
"685" 1 1 8 6 "Incidence" NA 190451 24 21 "2003_2004" 3
"686" 2 1 8 6 "Incidence" NA 181557 20 19 "2003_2004" 3
"687" 1 2 8 6 "Incidence" NA 57916 9 11 "2003_2004" 3
"688" 2 2 8 6 "Incidence" NA 59907 8 9 "2003_2004" 3
"689" 1 3 8 6 "Incidence" NA 50533 11 12 "2003_2004" 3
"690" 2 3 8 6 "Incidence" NA 53735 10 9 "2003_2004" 3
"691" 1 4 8 6 "Incidence" NA 37774 11 19 "2003_2004" 3
"692" 2 4 8 6 "Incidence" NA 42972 11 10 "2003_2004" 3
"693" 1 5 8 6 "Incidence" NA 27300 11 15 "2003_2004" 3
"694" 2 5 8 6 "Incidence" NA 38078 13 14 "2003_2004" 3
"695" 1 6 8 6 "Incidence" NA 10450 6 7 "2003_2004" 3
"696" 2 6 8 6 "Incidence" NA 24913 11 7 "2003_2004" 3
"805" 1 1 8 7 "Incidence" NA 152542 21 22 "2003_2004" 3
"806" 2 1 8 7 "Incidence" NA 144741 20 17 "2003_2004" 3
"807" 1 2 8 7 "Incidence" NA 46863 8 7 "2003_2004" 3
"808" 2 2 8 7 "Incidence" NA 46954 8 8 "2003_2004" 3
"809" 1 3 8 7 "Incidence" NA 40159 9 8 "2003_2004" 3
"810" 2 3 8 7 "Incidence" NA 39395 9 11 "2003_2004" 3
"811" 1 4 8 7 "Incidence" NA 29611 10 7 "2003_2004" 3
"812" 2 4 8 7 "Incidence" NA 29149 9 9 "2003_2004" 3
"813" 1 5 8 7 "Incidence" NA 21045 10 6 "2003_2004" 3
"814" 2 5 8 7 "Incidence" NA 25249 11 10 "2003_2004" 3
"815" 1 6 8 7 "Incidence" NA 8240 5 5 "2003_2004" 3
"816" 2 6 8 7 "Incidence" NA 16320 10 10 "2003_2004" 3
"925" 1 1 8 8 "Incidence" NA 32792 12 16 "2003_2004" 3
"926" 2 1 8 8 "Incidence" NA 28803 11 16 "2003_2004" 3
"927" 1 2 8 8 "Incidence" NA 10717 5 5 "2003_2004" 3
"928" 2 2 8 8 "Incidence" NA 9103 4 5 "2003_2004" 3
"929" 1 3 8 8 "Incidence" NA 8897 5 5 "2003_2004" 3
"930" 2 3 8 8 "Incidence" NA 7625 5 6 "2003_2004" 3
"931" 1 4 8 8 "Incidence" NA 6915 6 6 "2003_2004" 3
"932" 2 4 8 8 "Incidence" NA 6775 6 7 "2003_2004" 3
"933" 1 5 8 8 "Incidence" NA 6814 8 8 "2003_2004" 3
"934" 2 5 8 8 "Incidence" NA 8039 10 6 "2003_2004" 3
"935" 1 6 8 8 "Incidence" NA 3356 5 6 "2003_2004" 3
"936" 2 6 8 8 "Incidence" NA 5852 9 5 "2003_2004" 3
"1045" 1 1 8 9 "Incidence" NA 73350 16 20 "2003_2004" 3
"1046" 2 1 8 9 "Incidence" NA 64931 14 17 "2003_2004" 3
"1047" 1 2 8 9 "Incidence" NA 20647 6 4 "2003_2004" 3
"1048" 2 2 8 9 "Incidence" NA 18295 5 5 "2003_2004" 3
"1049" 1 3 8 9 "Incidence" NA 15899 6 7 "2003_2004" 3
"1050" 2 3 8 9 "Incidence" NA 14669 5 4 "2003_2004" 3
"1051" 1 4 8 9 "Incidence" NA 12460 7 6 "2003_2004" 3
"1052" 2 4 8 9 "Incidence" NA 13138 7 6 "2003_2004" 3
"1053" 1 5 8 9 "Incidence" NA 11931 9 8 "2003_2004" 3
"1054" 2 5 8 9 "Incidence" NA 14701 10 6 "2003_2004" 3
"1055" 1 6 8 9 "Incidence" NA 5613 5 5 "2003_2004" 3
"1056" 2 6 8 9 "Incidence" NA 9990 9 5 "2003_2004" 3
"1165" 1 1 8 10 "Incidence" NA 34304 11 18 "2003_2004" 3
"1166" 2 1 8 10 "Incidence" NA 29956 12 16 "2003_2004" 3
"1167" 1 2 8 10 "Incidence" NA 11306 5 5 "2003_2004" 3
"1168" 2 2 8 10 "Incidence" NA 9071 4 4 "2003_2004" 3
"1169" 1 3 8 10 "Incidence" NA 9466 5 5 "2003_2004" 3
"1170" 2 3 8 10 "Incidence" NA 7602 5 4 "2003_2004" 3
"1171" 1 4 8 10 "Incidence" NA 7322 6 4 "2003_2004" 3
"1172" 2 4 8 10 "Incidence" NA 6368 6 6 "2003_2004" 3
"1173" 1 5 8 10 "Incidence" NA 6691 7 4 "2003_2004" 3
"1174" 2 5 8 10 "Incidence" NA 7014 9 6 "2003_2004" 3
"1175" 1 6 8 10 "Incidence" NA 2850 4 4 "2003_2004" 3
"1176" 2 6 8 10 "Incidence" NA 5074 9 6 "2003_2004" 3
"1285" 1 1 8 11 "Incidence" NA 169081 27 21 "2003_2004" 3
"1286" 2 1 8 11 "Incidence" NA 162405 24 21 "2003_2004" 3
"1287" 1 2 8 11 "Incidence" NA 43827 8 8 "2003_2004" 3
"1288" 2 2 8 11 "Incidence" NA 45160 8 5 "2003_2004" 3
"1289" 1 3 8 11 "Incidence" NA 36348 10 7 "2003_2004" 3
"1290" 2 3 8 11 "Incidence" NA 39255 10 10 "2003_2004" 3
"1291" 1 4 8 11 "Incidence" NA 24931 9 8 "2003_2004" 3
"1292" 2 4 8 11 "Incidence" NA 27563 9 8 "2003_2004" 3
"1293" 1 5 8 11 "Incidence" NA 17838 9 14 "2003_2004" 3
"1294" 2 5 8 11 "Incidence" NA 23894 11 10 "2003_2004" 3
"1295" 1 6 8 11 "Incidence" NA 7695 5 8 "2003_2004" 3
"1296" 2 6 8 11 "Incidence" NA 16611 10 8 "2003_2004" 3
