"sex" "age" "period" "region" "cases" "pop" "outcome"
"1869" 1 17 2 6 2 4041 "Incidence"
"1870" 2 17 2 6 5 9076 "Incidence"
"1871" 1 18 2 6 2 2272 "Incidence"
"1872" 2 18 2 6 2 6734 "Incidence"
"1873" 1 1 3 6 2 15388 "Incidence"
"1874" 2 1 3 6 4 14549 "Incidence"
"1875" 1 2 3 6 2 17770 "Incidence"
"1876" 2 2 3 6 2 16927 "Incidence"
"1877" 1 3 3 6 3 24608 "Incidence"
"1878" 2 3 3 6 2 23039 "Incidence"
"1879" 1 4 3 6 4 31791 "Incidence"
"1880" 2 4 3 6 2 30076 "Incidence"
"1881" 1 5 3 6 4 34098 "Incidence"
"1882" 2 5 3 6 2 32395 "Incidence"
"1883" 1 6 3 6 4 31782 "Incidence"
"1884" 2 6 3 6 2 31101 "Incidence"
"1885" 1 7 3 6 6 29701 "Incidence"
"1886" 2 7 3 6 3 30193 "Incidence"
"1887" 1 8 3 6 5 27568 "Incidence"
"1888" 2 8 3 6 4 28386 "Incidence"
"1889" 1 9 3 6 5 26454 "Incidence"
"1890" 2 9 3 6 4 27460 "Incidence"
"1891" 1 10 3 6 3 25168 "Incidence"
"1892" 2 10 3 6 3 26195 "Incidence"
"1893" 1 11 3 6 6 21842 "Incidence"
"1894" 2 11 3 6 4 22765 "Incidence"
"1895" 1 12 3 6 5 20293 "Incidence"
"1896" 2 12 3 6 5 21709 "Incidence"
"1897" 1 13 3 6 6 19301 "Incidence"
"1898" 2 13 3 6 5 21906 "Incidence"
"1899" 1 14 3 6 7 15779 "Incidence"
"1900" 2 14 3 6 5 19568 "Incidence"
"1901" 1 15 3 6 6 11030 "Incidence"
"1902" 2 15 3 6 3 16376 "Incidence"
"1903" 1 16 3 6 6 7074 "Incidence"
"1904" 2 16 3 6 6 12906 "Incidence"
"1905" 1 17 3 6 2 4308 "Incidence"
"1906" 2 17 3 6 2 9626 "Incidence"
"1907" 1 18 3 6 2 2603 "Incidence"
"1908" 2 18 3 6 3 7752 "Incidence"
"1909" 1 1 4 6 4 15412 "Incidence"
"1910" 2 1 4 6 2 14366 "Incidence"
"1911" 1 2 4 6 3 15937 "Incidence"
"1912" 2 2 4 6 2 15408 "Incidence"
"1913" 1 3 4 6 2 21241 "Incidence"
"1914" 2 3 4 6 3 19776 "Incidence"
"1915" 1 4 4 6 3 29276 "Incidence"
"1916" 2 4 4 6 2 27740 "Incidence"
"1917" 1 5 4 6 3 34756 "Incidence"
"1918" 2 5 4 6 2 32872 "Incidence"
"1919" 1 6 4 6 2 32511 "Incidence"
"1920" 2 6 4 6 3 31498 "Incidence"
"1921" 1 7 4 6 3 30862 "Incidence"
"1922" 2 7 4 6 2 31134 "Incidence"
"1923" 1 8 4 6 3 28705 "Incidence"
"1924" 2 8 4 6 2 29530 "Incidence"
"1925" 1 9 4 6 3 26409 "Incidence"
"1926" 2 9 4 6 4 27567 "Incidence"
"1927" 1 10 4 6 3 26277 "Incidence"
"1928" 2 10 4 6 2 27269 "Incidence"
"1929" 1 11 4 6 7 23417 "Incidence"
"1930" 2 11 4 6 3 24520 "Incidence"
"1931" 1 12 4 6 8 19553 "Incidence"
"1932" 2 12 4 6 7 20721 "Incidence"
"1933" 1 13 4 6 6 20065 "Incidence"
"1934" 2 13 4 6 6 22623 "Incidence"
"1935" 1 14 4 6 7 16817 "Incidence"
"1936" 2 14 4 6 8 20513 "Incidence"
"1937" 1 15 4 6 8 12430 "Incidence"
"1938" 2 15 4 6 5 17769 "Incidence"
"1939" 1 16 4 6 5 7446 "Incidence"
"1940" 2 16 4 6 7 13444 "Incidence"
"1941" 1 17 4 6 6 4575 "Incidence"
"1942" 2 17 4 6 3 10176 "Incidence"
"1943" 1 18 4 6 2 2934 "Incidence"
"1944" 2 18 4 6 3 8770 "Incidence"
"1945" 1 1 5 6 2 15988 "Incidence"
"1946" 2 1 5 6 2 14884 "Incidence"
"1947" 1 2 5 6 3 15506 "Incidence"
"1948" 2 2 5 6 2 14854 "Incidence"
"1949" 1 3 5 6 2 18893 "Incidence"
"1950" 2 3 5 6 2 17767 "Incidence"
"1951" 1 4 5 6 2 25948 "Incidence"
"1952" 2 4 5 6 2 24472 "Incidence"
"1953" 1 5 5 6 2 32747 "Incidence"
"1954" 2 5 5 6 4 30953 "Incidence"
"1955" 1 6 5 6 5 33260 "Incidence"
"1956" 2 6 5 6 3 31839 "Incidence"
"1957" 1 7 5 6 6 31584 "Incidence"
"1958" 2 7 5 6 2 31322 "Incidence"
"1959" 1 8 5 6 4 29691 "Incidence"
"1960" 2 8 5 6 3 30323 "Incidence"
"1961" 1 9 5 6 6 27146 "Incidence"
"1962" 2 9 5 6 3 28331 "Incidence"
"1963" 1 10 5 6 3 26550 "Incidence"
"1964" 2 10 5 6 4 27630 "Incidence"
"1965" 1 11 5 6 9 24435 "Incidence"
"1966" 2 11 5 6 5 25636 "Incidence"
"1967" 1 12 5 6 7 20631 "Incidence"
"1968" 2 12 5 6 4 21886 "Incidence"
"1969" 1 13 5 6 6 19532 "Incidence"
"1970" 2 13 5 6 6 21857 "Incidence"
"1971" 1 14 5 6 8 17520 "Incidence"
"1972" 2 14 5 6 4 21217 "Incidence"
"1973" 1 15 5 6 8 13507 "Incidence"
"1974" 2 15 5 6 3 18603 "Incidence"
"1975" 1 16 5 6 3 8404 "Incidence"
"1976" 2 16 5 6 8 14498 "Incidence"
"1977" 1 17 5 6 3 4836 "Incidence"
"1978" 2 17 5 6 4 10640 "Incidence"
"1979" 1 18 5 6 4 3186 "Incidence"
"1980" 2 18 5 6 5 9620 "Incidence"
"1981" 1 1 6 6 3 16760 "Incidence"
"1982" 2 1 6 6 2 15634 "Incidence"
"1983" 1 2 6 6 2 15540 "Incidence"
"1984" 2 2 6 6 2 14626 "Incidence"
"1985" 1 3 6 6 3 16877 "Incidence"
"1986" 2 3 6 6 2 16181 "Incidence"
"1987" 1 4 6 6 2 22338 "Incidence"
"1988" 2 4 6 6 3 20888 "Incidence"
"1989" 1 5 6 6 2 29859 "Incidence"
"1990" 2 5 6 6 2 28239 "Incidence"
"1991" 1 6 6 6 2 34018 "Incidence"
"1992" 2 6 6 6 2 32161 "Incidence"
"1993" 1 7 6 6 4 32158 "Incidence"
"1994" 2 7 6 6 2 31258 "Incidence"
"1995" 1 8 6 6 3 30633 "Incidence"
"1996" 2 8 6 6 4 31001 "Incidence"
"1997" 1 9 6 6 3 28138 "Incidence"
"1998" 2 9 6 6 3 29309 "Incidence"
"1999" 1 10 6 6 4 26546 "Incidence"
"2000" 2 10 6 6 4 27756 "Incidence"
"2001" 1 11 6 6 7 25263 "Incidence"
"2002" 2 11 6 6 8 26542 "Incidence"
"2003" 1 12 6 6 6 22315 "Incidence"
"2004" 2 12 6 6 6 23766 "Incidence"
"2005" 1 13 6 6 9 18568 "Incidence"
"2006" 2 13 6 6 5 20603 "Incidence"
"2007" 1 14 6 6 5 18104 "Incidence"
"2008" 2 14 6 6 5 21845 "Incidence"
"2009" 1 15 6 6 4 14471 "Incidence"
"2010" 2 15 6 6 5 19263 "Incidence"
"2011" 1 16 6 6 6 9550 "Incidence"
"2012" 2 16 6 6 5 15724 "Incidence"
"2013" 1 17 6 6 2 5090 "Incidence"
"2014" 2 17 6 6 8 11068 "Incidence"
"2015" 1 18 6 6 2 3410 "Incidence"
"2016" 2 18 6 6 7 10410 "Incidence"
"2017" 1 1 7 6 2 17549 "Incidence"
"2018" 2 1 7 6 3 16449 "Incidence"
"2019" 1 2 7 6 2 15746 "Incidence"
"2020" 2 2 7 6 2 14660 "Incidence"
"2021" 1 3 7 6 2 15380 "Incidence"
"2022" 2 3 7 6 2 14933 "Incidence"
"2023" 1 4 7 6 2 19276 "Incidence"
"2024" 2 4 7 6 2 17927 "Incidence"
"2025" 1 5 7 6 3 26986 "Incidence"
"2026" 2 5 7 6 3 25554 "Incidence"
"2027" 1 6 7 6 2 34050 "Incidence"
"2028" 2 6 7 6 3 31967 "Incidence"
"2029" 1 7 7 6 3 32865 "Incidence"
"2030" 2 7 7 6 3 31413 "Incidence"
"2031" 1 8 7 6 4 31522 "Incidence"
"2032" 2 8 7 6 4 31541 "Incidence"
"2033" 1 9 7 6 2 29145 "Incidence"
"2034" 2 9 7 6 3 30228 "Incidence"
"2035" 1 10 7 6 3 26780 "Incidence"
"2036" 2 10 7 6 3 28071 "Incidence"
"2037" 1 11 7 6 7 25930 "Incidence"
"2038" 2 11 7 6 3 27285 "Incidence"
"2039" 1 12 7 6 9 23751 "Incidence"
"2040" 2 12 7 6 5 25380 "Incidence"
"2041" 1 13 7 6 11 18314 "Incidence"
"2042" 2 13 7 6 5 20177 "Incidence"
"2043" 1 14 7 6 7 18351 "Incidence"
"2044" 2 14 7 6 7 21995 "Incidence"
"2045" 1 15 7 6 6 15320 "Incidence"
"2046" 2 15 7 6 6 19908 "Incidence"
"2047" 1 16 7 6 4 10632 "Incidence"
"2048" 2 16 7 6 9 16823 "Incidence"
"2049" 1 17 7 6 2 5521 "Incidence"
"2050" 2 17 7 6 6 11684 "Incidence"
"2051" 1 18 7 6 2 3659 "Incidence"
"2052" 2 18 7 6 6 11215 "Incidence"
"2053" 1 1 8 6 2 18431 "Incidence"
"2054" 2 1 8 6 3 17452 "Incidence"
"2055" 1 2 8 6 3 16468 "Incidence"
"2056" 2 2 8 6 2 15496 "Incidence"
"2057" 1 3 8 6 3 15417 "Incidence"
"2058" 2 3 8 6 2 14723 "Incidence"
"2059" 1 4 8 6 2 17819 "Incidence"
"2060" 2 4 8 6 2 16812 "Incidence"
"2061" 1 5 8 6 2 24195 "Incidence"
"2062" 2 5 8 6 2 22963 "Incidence"
"2063" 1 6 8 6 2 31901 "Incidence"
"2064" 2 6 8 6 2 30222 "Incidence"
"2065" 1 7 8 6 4 33963 "Incidence"
"2066" 2 7 8 6 4 32217 "Incidence"
"2067" 1 8 8 6 3 32257 "Incidence"
"2068" 2 8 8 6 2 31672 "Incidence"
"2069" 1 9 8 6 4 30187 "Incidence"
"2070" 2 9 8 6 4 30941 "Incidence"
"2071" 1 10 8 6 7 27729 "Incidence"
"2072" 2 10 8 6 5 28966 "Incidence"
"2073" 1 11 8 6 5 26102 "Incidence"
"2074" 2 11 8 6 5 27544 "Incidence"
"2075" 1 12 8 6 7 24431 "Incidence"
"2076" 2 12 8 6 4 26191 "Incidence"
"2077" 1 13 8 6 11 20196 "Incidence"
"2078" 2 13 8 6 3 22258 "Incidence"
"2079" 1 14 8 6 8 17578 "Incidence"
"2080" 2 14 8 6 7 20714 "Incidence"
"2081" 1 15 8 6 8 15802 "Incidence"
"2082" 2 15 8 6 7 20538 "Incidence"
"2083" 1 16 8 6 7 11498 "Incidence"
"2084" 2 16 8 6 7 17540 "Incidence"
"2085" 1 17 8 6 4 6460 "Incidence"
"2086" 2 17 8 6 4 12851 "Incidence"
"2087" 1 18 8 6 3 3990 "Incidence"
"2088" 2 18 8 6 3 12062 "Incidence"
"2089" 1 1 9 6 NA 19313 "Incidence"
"2090" 2 1 9 6 NA 18455 "Incidence"
"2091" 1 2 9 6 NA 17190 "Incidence"
"2092" 2 2 9 6 NA 16332 "Incidence"
"2093" 1 3 9 6 NA 15454 "Incidence"
"2094" 2 3 9 6 NA 14513 "Incidence"
"2095" 1 4 9 6 NA 16362 "Incidence"
"2096" 2 4 9 6 NA 15697 "Incidence"
"2097" 1 5 9 6 NA 21404 "Incidence"
"2098" 2 5 9 6 NA 20372 "Incidence"
"2099" 1 6 9 6 NA 29752 "Incidence"
"2100" 2 6 9 6 NA 28477 "Incidence"
"2101" 1 7 9 6 NA 35061 "Incidence"
"2102" 2 7 9 6 NA 33021 "Incidence"
"2103" 1 8 9 6 NA 32992 "Incidence"
"2104" 2 8 9 6 NA 31803 "Incidence"
"2105" 1 9 9 6 NA 31229 "Incidence"
"2106" 2 9 9 6 NA 31654 "Incidence"
"2107" 1 10 9 6 NA 28678 "Incidence"
"2108" 2 10 9 6 NA 29861 "Incidence"
"2109" 1 11 9 6 NA 26274 "Incidence"
"2110" 2 11 9 6 NA 27803 "Incidence"
"2111" 1 12 9 6 NA 25111 "Incidence"
"2112" 2 12 9 6 NA 27002 "Incidence"
"2113" 1 13 9 6 NA 22078 "Incidence"
"2114" 2 13 9 6 NA 24339 "Incidence"
"2115" 1 14 9 6 NA 16805 "Incidence"
"2116" 2 14 9 6 NA 19433 "Incidence"
"2117" 1 15 9 6 NA 16284 "Incidence"
"2118" 2 15 9 6 NA 21168 "Incidence"
"2119" 1 16 9 6 NA 12364 "Incidence"
"2120" 2 16 9 6 NA 18257 "Incidence"
"2121" 1 17 9 6 NA 7399 "Incidence"
"2122" 2 17 9 6 NA 14018 "Incidence"
"2123" 1 18 9 6 NA 4321 "Incidence"
"2124" 2 18 9 6 NA 12909 "Incidence"
"2125" 1 1 10 6 NA 19503 "Incidence"
"2126" 2 1 10 6 NA 18737 "Incidence"
"2127" 1 2 10 6 NA 17972 "Incidence"
"2128" 2 2 10 6 NA 17153 "Incidence"
"2129" 1 3 10 6 NA 16212 "Incidence"
"2130" 2 3 10 6 NA 15082 "Incidence"
"2131" 1 4 10 6 NA 16183 "Incidence"
"2132" 2 4 10 6 NA 15412 "Incidence"
"2133" 1 5 10 6 NA 19795 "Incidence"
"2134" 2 5 10 6 NA 19071 "Incidence"
"2135" 1 6 10 6 NA 27387 "Incidence"
"2136" 2 6 10 6 NA 26505 "Incidence"
"2137" 1 7 10 6 NA 34050 "Incidence"
"2138" 2 7 10 6 NA 32386 "Incidence"
"2139" 1 8 10 6 NA 33748 "Incidence"
"2140" 2 8 10 6 NA 32261 "Incidence"
"2141" 1 9 10 6 NA 31839 "Incidence"
"2142" 2 9 10 6 NA 31942 "Incidence"
"2143" 1 10 10 6 NA 29481 "Incidence"
"2144" 2 10 10 6 NA 30574 "Incidence"
"2145" 1 11 10 6 NA 26927 "Incidence"
"2146" 2 11 10 6 NA 28379 "Incidence"
"2147" 1 12 10 6 NA 25161 "Incidence"
"2148" 2 12 10 6 NA 27216 "Incidence"
"2149" 1 13 10 6 NA 23044 "Incidence"
"2150" 2 13 10 6 NA 25427 "Incidence"
"2151" 1 14 10 6 NA 17568 "Incidence"
"2152" 2 14 10 6 NA 20291 "Incidence"
"2153" 1 15 10 6 NA 16011 "Incidence"
"2154" 2 15 10 6 NA 20480 "Incidence"
"2155" 1 16 10 6 NA 12923 "Incidence"
"2156" 2 16 10 6 NA 18806 "Incidence"
"2157" 1 17 10 6 NA 8017 "Incidence"
"2158" 2 17 10 6 NA 14747 "Incidence"
"2159" 1 18 10 6 NA 4804 "Incidence"
"2160" 2 18 10 6 NA 13914 "Incidence"
"2161" 1 1 1 7 3 13874 "Incidence"
"2162" 2 1 1 7 2 13028 "Incidence"
"2163" 1 2 1 7 2 18454 "Incidence"
"2164" 2 2 1 7 3 17711 "Incidence"
"2165" 1 3 1 7 2 23235 "Incidence"
"2166" 2 3 1 7 2 22028 "Incidence"
"2167" 1 4 1 7 2 24347 "Incidence"
"2168" 2 4 1 7 3 23371 "Incidence"
"2169" 1 5 1 7 2 23164 "Incidence"
"2170" 2 5 1 7 2 22622 "Incidence"
"2171" 1 6 1 7 3 22321 "Incidence"
"2172" 2 6 1 7 2 22604 "Incidence"
"2173" 1 7 1 7 3 21464 "Incidence"
"2174" 2 7 1 7 2 21753 "Incidence"
"2175" 1 8 1 7 2 20715 "Incidence"
"2176" 2 8 1 7 2 20209 "Incidence"
"2177" 1 9 1 7 3 20091 "Incidence"
"2178" 2 9 1 7 2 18976 "Incidence"
"2179" 1 10 1 7 4 17676 "Incidence"
"2180" 2 10 1 7 2 16472 "Incidence"
"2181" 1 11 1 7 4 15946 "Incidence"
"2182" 2 11 1 7 2 14416 "Incidence"
"2183" 1 12 1 7 3 15673 "Incidence"
"2184" 2 12 1 7 3 14842 "Incidence"
"2185" 1 13 1 7 7 12625 "Incidence"
"2186" 2 13 1 7 5 12943 "Incidence"
"2187" 1 14 1 7 4 9331 "Incidence"
"2188" 2 14 1 7 4 10911 "Incidence"
"2189" 1 15 1 7 6 6483 "Incidence"
"2190" 2 15 1 7 4 8659 "Incidence"
"2191" 1 16 1 7 3 4790 "Incidence"
"2192" 2 16 1 7 3 7218 "Incidence"
"2193" 1 17 1 7 3 2873 "Incidence"
"2194" 2 17 1 7 7 4914 "Incidence"
"2195" 1 18 1 7 3 1537 "Incidence"
"2196" 2 18 1 7 3 3512 "Incidence"
"2197" 1 1 2 7 2 12595 "Incidence"
"2198" 2 1 2 7 3 11726 "Incidence"
"2199" 1 2 2 7 2 16329 "Incidence"
"2200" 2 2 2 7 3 15809 "Incidence"
"2201" 1 3 2 7 2 22059 "Incidence"
"2202" 2 3 2 7 2 20794 "Incidence"
"2203" 1 4 2 7 3 24451 "Incidence"
"2204" 2 4 2 7 2 23514 "Incidence"
"2205" 1 5 2 7 3 23517 "Incidence"
"2206" 2 5 2 7 3 22884 "Incidence"
"2207" 1 6 2 7 3 22884 "Incidence"
"2208" 2 6 2 7 2 22985 "Incidence"
"2209" 1 7 2 7 4 22049 "Incidence"
"2210" 2 7 2 7 3 22568 "Incidence"
"2211" 1 8 2 7 3 20883 "Incidence"
"2212" 2 8 2 7 3 20638 "Incidence"
"2213" 1 9 2 7 5 20601 "Incidence"
"2214" 2 9 2 7 2 19692 "Incidence"
"2215" 1 10 2 7 4 18687 "Incidence"
"2216" 2 10 2 7 2 17699 "Incidence"
"2217" 1 11 2 7 3 15749 "Incidence"
"2218" 2 11 2 7 2 14300 "Incidence"
"2219" 1 12 2 7 3 16094 "Incidence"
"2220" 2 12 2 7 4 15093 "Incidence"
"2221" 1 13 2 7 5 13540 "Incidence"
"2222" 2 13 2 7 4 13516 "Incidence"
"2223" 1 14 2 7 5 10247 "Incidence"
"2224" 2 14 2 7 5 11789 "Incidence"
"2225" 1 15 2 7 3 6892 "Incidence"
"2226" 2 15 2 7 5 9046 "Incidence"
"2227" 1 16 2 7 4 4979 "Incidence"
"2228" 2 16 2 7 4 7612 "Incidence"
"2229" 1 17 2 7 4 3147 "Incidence"
"2230" 2 17 2 7 2 5356 "Incidence"
"2231" 1 18 2 7 2 1775 "Incidence"
"2232" 2 18 2 7 3 4029 "Incidence"
"2233" 1 1 3 7 4 11947 "Incidence"
"2234" 2 1 3 7 4 11227 "Incidence"
"2235" 1 2 3 7 2 14750 "Incidence"
"2236" 2 2 3 7 3 14199 "Incidence"
"2237" 1 3 3 7 2 19777 "Incidence"
"2238" 2 3 3 7 2 18742 "Incidence"
"2239" 1 4 3 7 2 23706 "Incidence"
"2240" 2 4 3 7 2 22629 "Incidence"
"2241" 1 5 3 7 4 24164 "Incidence"
"2242" 2 5 3 7 2 23502 "Incidence"
"2243" 1 6 3 7 3 23374 "Incidence"
"2244" 2 6 3 7 2 23207 "Incidence"
"2245" 1 7 3 7 2 22944 "Incidence"
"2246" 2 7 3 7 4 23337 "Incidence"
"2247" 1 8 3 7 5 21626 "Incidence"
"2248" 2 8 3 7 3 21734 "Incidence"
"2249" 1 9 3 7 6 20798 "Incidence"
"2250" 2 9 3 7 2 20146 "Incidence"
"2251" 1 10 3 7 5 19592 "Incidence"
"2252" 2 10 3 7 2 18709 "Incidence"
"2253" 1 11 3 7 3 17042 "Incidence"
"2254" 2 11 3 7 3 15689 "Incidence"
"2255" 1 12 3 7 7 15590 "Incidence"
"2256" 2 12 3 7 5 14522 "Incidence"
"2257" 1 13 3 7 4 14452 "Incidence"
"2258" 2 13 3 7 6 14178 "Incidence"
"2259" 1 14 3 7 6 11270 "Incidence"
"2260" 2 14 3 7 5 12502 "Incidence"
"2261" 1 15 3 7 6 7919 "Incidence"
"2262" 2 15 3 7 2 10099 "Incidence"
"2263" 1 16 3 7 4 5255 "Incidence"
"2264" 2 16 3 7 5 7983 "Incidence"
"2265" 1 17 3 7 3 3361 "Incidence"
"2266" 2 17 3 7 3 5876 "Incidence"
"2267" 1 18 3 7 2 2082 "Incidence"
"2268" 2 18 3 7 2 4709 "Incidence"
"2269" 1 1 4 7 2 11299 "Incidence"
"2270" 2 1 4 7 2 10731 "Incidence"
"2271" 1 2 4 7 2 13170 "Incidence"
"2272" 2 2 4 7 3 12588 "Incidence"
"2273" 1 3 4 7 3 17494 "Incidence"
"2274" 2 3 4 7 3 16689 "Incidence"
"2275" 1 4 4 7 2 22962 "Incidence"
"2276" 2 4 4 7 2 21744 "Incidence"
"2277" 1 5 4 7 3 24811 "Incidence"
"2278" 2 5 4 7 2 24120 "Incidence"
"2279" 1 6 4 7 3 23866 "Incidence"
"2280" 2 6 4 7 3 23429 "Incidence"
"2281" 1 7 4 7 4 23841 "Incidence"
"2282" 2 7 4 7 2 24106 "Incidence"
"2283" 1 8 4 7 3 22371 "Incidence"
"2284" 2 8 4 7 3 22832 "Incidence"
"2285" 1 9 4 7 3 20997 "Incidence"
"2286" 2 9 4 7 3 20600 "Incidence"
"2287" 1 10 4 7 4 20499 "Incidence"
"2288" 2 10 4 7 2 19721 "Incidence"
"2289" 1 11 4 7 4 18335 "Incidence"
"2290" 2 11 4 7 3 17078 "Incidence"
"2291" 1 12 4 7 4 15086 "Incidence"
"2292" 2 12 4 7 4 13953 "Incidence"
"2293" 1 13 4 7 2 15365 "Incidence"
"2294" 2 13 4 7 3 14842 "Incidence"
"2295" 1 14 4 7 7 12294 "Incidence"
"2296" 2 14 4 7 5 13215 "Incidence"
"2297" 1 15 4 7 8 8948 "Incidence"
"2298" 2 15 4 7 3 11152 "Incidence"
"2299" 1 16 4 7 4 5533 "Incidence"
"2300" 2 16 4 7 2 8354 "Incidence"
"2301" 1 17 4 7 2 3576 "Incidence"
"2302" 2 17 4 7 3 6398 "Incidence"
"2303" 1 18 4 7 2 2393 "Incidence"
"2304" 2 18 4 7 3 5388 "Incidence"
"2305" 1 1 5 7 2 11424 "Incidence"
"2306" 2 1 5 7 3 10968 "Incidence"
"2307" 1 2 5 7 2 12327 "Incidence"
"2308" 2 2 5 7 2 11734 "Incidence"
"2309" 1 3 5 7 3 15681 "Incidence"
"2310" 2 3 5 7 2 14921 "Incidence"
"2311" 1 4 5 7 3 20860 "Incidence"
"2312" 2 4 5 7 2 19762 "Incidence"
"2313" 1 5 5 7 2 24283 "Incidence"
"2314" 2 5 5 7 3 23457 "Incidence"
"2315" 1 6 5 7 2 24559 "Incidence"
"2316" 2 6 5 7 4 23804 "Incidence"
"2317" 1 7 5 7 3 24380 "Incidence"
"2318" 2 7 5 7 3 24240 "Incidence"
"2319" 1 8 5 7 3 23174 "Incidence"
"2320" 2 8 5 7 3 23549 "Incidence"
"2321" 1 9 5 7 2 21587 "Incidence"
"2322" 2 9 5 7 6 21485 "Incidence"
"2323" 1 10 5 7 8 20839 "Incidence"
"2324" 2 10 5 7 4 20275 "Incidence"
"2325" 1 11 5 7 3 19154 "Incidence"
"2326" 2 11 5 7 2 18163 "Incidence"
"2327" 1 12 5 7 3 16056 "Incidence"
"2328" 2 12 5 7 2 14951 "Incidence"
"2329" 1 13 5 7 3 15099 "Incidence"
"2330" 2 13 5 7 4 14463 "Incidence"
"2331" 1 14 5 7 4 13109 "Incidence"
"2332" 2 14 5 7 5 13785 "Incidence"
"2333" 1 15 5 7 10 9856 "Incidence"
"2334" 2 15 5 7 5 11899 "Incidence"
"2335" 1 16 5 7 3 6247 "Incidence"
"2336" 2 16 5 7 4 9132 "Incidence"
"2337" 1 17 5 7 4 3790 "Incidence"
"2338" 2 17 5 7 2 6743 "Incidence"
"2339" 1 18 5 7 2 2588 "Incidence"
"2340" 2 18 5 7 3 6014 "Incidence"
"2341" 1 1 6 7 3 11780 "Incidence"
"2342" 2 1 6 7 2 11474 "Incidence"
"2343" 1 2 6 7 2 11729 "Incidence"
"2344" 2 2 6 7 2 11124 "Incidence"
"2345" 1 3 6 7 2 14015 "Incidence"
"2346" 2 3 6 7 2 13235 "Incidence"
"2347" 1 4 6 7 2 18300 "Incidence"
"2348" 2 4 6 7 3 17414 "Incidence"
"2349" 1 5 6 7 2 23357 "Incidence"
"2350" 2 5 6 7 2 22373 "Incidence"
"2351" 1 6 6 7 2 25325 "Incidence"
"2352" 2 6 6 7 3 24244 "Incidence"
"2353" 1 7 6 7 2 24806 "Incidence"
"2354" 2 7 6 7 3 24158 "Incidence"
"2355" 1 8 6 7 2 24000 "Incidence"
"2356" 2 8 6 7 2 24133 "Incidence"
"2357" 1 9 6 7 4 22313 "Incidence"
"2358" 2 9 6 7 3 22493 "Incidence"
"2359" 1 10 6 7 5 20993 "Incidence"
"2360" 2 10 6 7 2 20679 "Incidence"
"2361" 1 11 6 7 6 19790 "Incidence"
"2362" 2 11 6 7 3 19129 "Incidence"
"2363" 1 12 6 7 6 17514 "Incidence"
"2364" 2 12 6 7 8 16473 "Incidence"
"2365" 1 13 6 7 7 14423 "Incidence"
"2366" 2 13 6 7 2 13735 "Incidence"
"2367" 1 14 6 7 5 13843 "Incidence"
"2368" 2 14 6 7 5 14303 "Incidence"
"2369" 1 15 6 7 7 10732 "Incidence"
"2370" 2 15 6 7 5 12539 "Incidence"
"2371" 1 16 6 7 2 7097 "Incidence"
"2372" 2 16 6 7 4 10032 "Incidence"
"2373" 1 17 6 7 7 4004 "Incidence"
"2374" 2 17 6 7 3 7035 "Incidence"
"2375" 1 18 6 7 2 2744 "Incidence"
"2376" 2 18 6 7 2 6610 "Incidence"
"2377" 1 1 7 7 2 12319 "Incidence"
"2378" 2 1 7 7 3 12047 "Incidence"
"2379" 1 2 7 7 2 11426 "Incidence"
"2380" 2 2 7 7 2 10844 "Incidence"
"2381" 1 3 7 7 2 12682 "Incidence"
"2382" 2 3 7 7 2 11930 "Incidence"
"2383" 1 4 7 7 2 16130 "Incidence"
"2384" 2 4 7 7 2 15382 "Incidence"
"2385" 1 5 7 7 2 22258 "Incidence"
"2386" 2 5 7 7 2 21164 "Incidence"
"2387" 1 6 7 7 2 25903 "Incidence"
"2388" 2 6 7 7 2 24510 "Incidence"
"2389" 1 7 7 7 3 25524 "Incidence"
"2390" 2 7 7 7 3 24358 "Incidence"
"2391" 1 8 7 7 3 24901 "Incidence"
"2392" 2 8 7 7 4 24668 "Incidence"
"2393" 1 9 7 7 3 23179 "Incidence"
"2394" 2 9 7 7 2 23503 "Incidence"
"2395" 1 10 7 7 2 21365 "Incidence"
"2396" 2 10 7 7 6 21286 "Incidence"
"2397" 1 11 7 7 3 20396 "Incidence"
"2398" 2 11 7 7 4 20011 "Incidence"
"2399" 1 12 7 7 3 18751 "Incidence"
"2400" 2 12 7 7 3 17846 "Incidence"
"2401" 1 13 7 7 3 14328 "Incidence"
"2402" 2 13 7 7 5 13603 "Incidence"
"2403" 1 14 7 7 5 14256 "Incidence"
"2404" 2 14 7 7 6 14532 "Incidence"
"2405" 1 15 7 7 6 11562 "Incidence"
"2406" 2 15 7 7 6 13159 "Incidence"
"2407" 1 16 7 7 3 7946 "Incidence"
"2408" 2 16 7 7 4 10883 "Incidence"
"2409" 1 17 7 7 3 4327 "Incidence"
"2410" 2 17 7 7 8 7476 "Incidence"
"2411" 1 18 7 7 3 2948 "Incidence"
"2412" 2 18 7 7 4 7241 "Incidence"
"2413" 1 1 8 7 2 13330 "Incidence"
"2414" 2 1 8 7 2 12888 "Incidence"
"2415" 1 2 8 7 2 12015 "Incidence"
"2416" 2 2 8 7 2 11532 "Incidence"
"2417" 1 3 8 7 2 12333 "Incidence"
"2418" 2 3 8 7 2 11739 "Incidence"
"2419" 1 4 8 7 2 15106 "Incidence"
"2420" 2 4 8 7 2 14309 "Incidence"
"2421" 1 5 8 7 2 20619 "Incidence"
"2422" 2 5 8 7 2 19580 "Incidence"
"2423" 1 6 8 7 2 25931 "Incidence"
"2424" 2 6 8 7 2 24281 "Incidence"
