"sex" "age" "period" "region" "cases" "pop" "outcome"
"1362" 2 15 8 4 3 9760 "Incidence"
"1363" 1 16 8 4 7 6172 "Incidence"
"1364" 2 16 8 4 6 8330 "Incidence"
"1365" 1 17 8 4 3 3594 "Incidence"
"1366" 2 17 8 4 6 5973 "Incidence"
"1367" 1 18 8 4 2 2035 "Incidence"
"1368" 2 18 8 4 2 5137 "Incidence"
"1369" 1 1 9 4 NA 9016 "Incidence"
"1370" 2 1 9 4 NA 8794 "Incidence"
"1371" 1 2 9 4 NA 7933 "Incidence"
"1372" 2 2 9 4 NA 7505 "Incidence"
"1373" 1 3 9 4 NA 7425 "Incidence"
"1374" 2 3 9 4 NA 7162 "Incidence"
"1375" 1 4 9 4 NA 8280 "Incidence"
"1376" 2 4 9 4 NA 7718 "Incidence"
"1377" 1 5 9 4 NA 10778 "Incidence"
"1378" 2 5 9 4 NA 10105 "Incidence"
"1379" 1 6 9 4 NA 14445 "Incidence"
"1380" 2 6 9 4 NA 13419 "Incidence"
"1381" 1 7 9 4 NA 16214 "Incidence"
"1382" 2 7 9 4 NA 14162 "Incidence"
"1383" 1 8 9 4 NA 14888 "Incidence"
"1384" 2 8 9 4 NA 13652 "Incidence"
"1385" 1 9 9 4 NA 14956 "Incidence"
"1386" 2 9 9 4 NA 14312 "Incidence"
"1387" 1 10 9 4 NA 14368 "Incidence"
"1388" 2 10 9 4 NA 13884 "Incidence"
"1389" 1 11 9 4 NA 12902 "Incidence"
"1390" 2 11 9 4 NA 12274 "Incidence"
"1391" 1 12 9 4 NA 12658 "Incidence"
"1392" 2 12 9 4 NA 11738 "Incidence"
"1393" 1 13 9 4 NA 10585 "Incidence"
"1394" 2 13 9 4 NA 10496 "Incidence"
"1395" 1 14 9 4 NA 8068 "Incidence"
"1396" 2 14 9 4 NA 8374 "Incidence"
"1397" 1 15 9 4 NA 8389 "Incidence"
"1398" 2 15 9 4 NA 9958 "Incidence"
"1399" 1 16 9 4 NA 6516 "Incidence"
"1400" 2 16 9 4 NA 8605 "Incidence"
"1401" 1 17 9 4 NA 3990 "Incidence"
"1402" 2 17 9 4 NA 6625 "Incidence"
"1403" 1 18 9 4 NA 2235 "Incidence"
"1404" 2 18 9 4 NA 5513 "Incidence"
"1405" 1 1 10 4 NA 9536 "Incidence"
"1406" 2 1 10 4 NA 9252 "Incidence"
"1407" 1 2 10 4 NA 8386 "Incidence"
"1408" 2 2 10 4 NA 7941 "Incidence"
"1409" 1 3 10 4 NA 7680 "Incidence"
"1410" 2 3 10 4 NA 7376 "Incidence"
"1411" 1 4 10 4 NA 8086 "Incidence"
"1412" 2 4 10 4 NA 7508 "Incidence"
"1413" 1 5 10 4 NA 10056 "Incidence"
"1414" 2 5 10 4 NA 9354 "Incidence"
"1415" 1 6 10 4 NA 13471 "Incidence"
"1416" 2 6 10 4 NA 12542 "Incidence"
"1417" 1 7 10 4 NA 16081 "Incidence"
"1418" 2 7 10 4 NA 14213 "Incidence"
"1419" 1 8 10 4 NA 15274 "Incidence"
"1420" 2 8 10 4 NA 13884 "Incidence"
"1421" 1 9 10 4 NA 15041 "Incidence"
"1422" 2 9 10 4 NA 14205 "Incidence"
"1423" 1 10 10 4 NA 14610 "Incidence"
"1424" 2 10 10 4 NA 14167 "Incidence"
"1425" 1 11 10 4 NA 13264 "Incidence"
"1426" 2 11 10 4 NA 12746 "Incidence"
"1427" 1 12 10 4 NA 12620 "Incidence"
"1428" 2 12 10 4 NA 11865 "Incidence"
"1429" 1 13 10 4 NA 11198 "Incidence"
"1430" 2 13 10 4 NA 10975 "Incidence"
"1431" 1 14 10 4 NA 8362 "Incidence"
"1432" 2 14 10 4 NA 8650 "Incidence"
"1433" 1 15 10 4 NA 8107 "Incidence"
"1434" 2 15 10 4 NA 9429 "Incidence"
"1435" 1 16 10 4 NA 6763 "Incidence"
"1436" 2 16 10 4 NA 8850 "Incidence"
"1437" 1 17 10 4 NA 4304 "Incidence"
"1438" 2 17 10 4 NA 6979 "Incidence"
"1439" 1 18 10 4 NA 2527 "Incidence"
"1440" 2 18 10 4 NA 6055 "Incidence"
"1441" 1 1 1 5 3 5110 "Incidence"
"1442" 2 1 1 5 2 4886 "Incidence"
"1443" 1 2 1 5 2 6847 "Incidence"
"1444" 2 2 1 5 3 6352 "Incidence"
"1445" 1 3 1 5 2 8951 "Incidence"
"1446" 2 3 1 5 2 8433 "Incidence"
"1447" 1 4 1 5 2 9833 "Incidence"
"1448" 2 4 1 5 2 9146 "Incidence"
"1449" 1 5 1 5 2 10052 "Incidence"
"1450" 2 5 1 5 2 9323 "Incidence"
"1451" 1 6 1 5 2 9634 "Incidence"
"1452" 2 6 1 5 3 9094 "Incidence"
"1453" 1 7 1 5 2 8950 "Incidence"
"1454" 2 7 1 5 2 8229 "Incidence"
"1455" 1 8 1 5 3 8372 "Incidence"
"1456" 2 8 1 5 2 7351 "Incidence"
"1457" 1 9 1 5 2 7945 "Incidence"
"1458" 2 9 1 5 2 7205 "Incidence"
"1459" 1 10 1 5 2 6866 "Incidence"
"1460" 2 10 1 5 3 6459 "Incidence"
"1461" 1 11 1 5 2 6814 "Incidence"
"1462" 2 11 1 5 2 6294 "Incidence"
"1463" 1 12 1 5 4 7357 "Incidence"
"1464" 2 12 1 5 2 6617 "Incidence"
"1465" 1 13 1 5 3 6099 "Incidence"
"1466" 2 13 1 5 3 6030 "Incidence"
"1467" 1 14 1 5 3 4417 "Incidence"
"1468" 2 14 1 5 4 4822 "Incidence"
"1469" 1 15 1 5 2 2822 "Incidence"
"1470" 2 15 1 5 4 3945 "Incidence"
"1471" 1 16 1 5 2 2036 "Incidence"
"1472" 2 16 1 5 2 3241 "Incidence"
"1473" 1 17 1 5 2 1245 "Incidence"
"1474" 2 17 1 5 2 2272 "Incidence"
"1475" 1 18 1 5 2 656 "Incidence"
"1476" 2 18 1 5 2 1462 "Incidence"
"1477" 1 1 2 5 2 4652 "Incidence"
"1478" 2 1 2 5 2 4550 "Incidence"
"1479" 1 2 2 5 2 5903 "Incidence"
"1480" 2 2 2 5 2 5456 "Incidence"
"1481" 1 3 2 5 4 8234 "Incidence"
"1482" 2 3 2 5 2 7775 "Incidence"
"1483" 1 4 2 5 2 9492 "Incidence"
"1484" 2 4 2 5 2 8848 "Incidence"
"1485" 1 5 2 5 2 9859 "Incidence"
"1486" 2 5 2 5 2 8931 "Incidence"
"1487" 1 6 2 5 4 9535 "Incidence"
"1488" 2 6 2 5 2 9047 "Incidence"
"1489" 1 7 2 5 2 9067 "Incidence"
"1490" 2 7 2 5 2 8497 "Incidence"
"1491" 1 8 2 5 2 8319 "Incidence"
"1492" 2 8 2 5 3 7345 "Incidence"
"1493" 1 9 2 5 2 8175 "Incidence"
"1494" 2 9 2 5 2 7350 "Incidence"
"1495" 1 10 2 5 2 7109 "Incidence"
"1496" 2 10 2 5 3 6674 "Incidence"
"1497" 1 11 2 5 2 6375 "Incidence"
"1498" 2 11 2 5 2 6043 "Incidence"
"1499" 1 12 2 5 2 7300 "Incidence"
"1500" 2 12 2 5 3 6485 "Incidence"
"1501" 1 13 2 5 3 6400 "Incidence"
"1502" 2 13 2 5 3 6342 "Incidence"
"1503" 1 14 2 5 5 4912 "Incidence"
"1504" 2 14 2 5 4 5106 "Incidence"
"1505" 1 15 2 5 3 2997 "Incidence"
"1506" 2 15 2 5 2 4083 "Incidence"
"1507" 1 16 2 5 3 2128 "Incidence"
"1508" 2 16 2 5 2 3362 "Incidence"
"1509" 1 17 2 5 2 1333 "Incidence"
"1510" 2 17 2 5 2 2429 "Incidence"
"1511" 1 18 2 5 2 741 "Incidence"
"1512" 2 18 2 5 2 1693 "Incidence"
"1513" 1 1 3 5 2 4583 "Incidence"
"1514" 2 1 3 5 3 4389 "Incidence"
"1515" 1 2 3 5 2 5370 "Incidence"
"1516" 2 2 3 5 2 5079 "Incidence"
"1517" 1 3 3 5 2 7180 "Incidence"
"1518" 2 3 3 5 2 6733 "Incidence"
"1519" 1 4 3 5 2 8936 "Incidence"
"1520" 2 4 3 5 2 8355 "Incidence"
"1521" 1 5 3 5 2 9661 "Incidence"
"1522" 2 5 3 5 2 8859 "Incidence"
"1523" 1 6 3 5 2 9407 "Incidence"
"1524" 2 6 3 5 2 8682 "Incidence"
"1525" 1 7 3 5 3 9039 "Incidence"
"1526" 2 7 3 5 2 8540 "Incidence"
"1527" 1 8 3 5 2 8563 "Incidence"
"1528" 2 8 3 5 5 7755 "Incidence"
"1529" 1 9 3 5 3 8128 "Incidence"
"1530" 2 9 3 5 3 7309 "Incidence"
"1531" 1 10 3 5 4 7486 "Incidence"
"1532" 2 10 3 5 2 6903 "Incidence"
"1533" 1 11 3 5 2 6586 "Incidence"
"1534" 2 11 3 5 2 6221 "Incidence"
"1535" 1 12 3 5 3 6667 "Incidence"
"1536" 2 12 3 5 2 6117 "Incidence"
"1537" 1 13 3 5 5 6570 "Incidence"
"1538" 2 13 3 5 3 6302 "Incidence"
"1539" 1 14 3 5 3 5260 "Incidence"
"1540" 2 14 3 5 3 5537 "Incidence"
"1541" 1 15 3 5 2 3505 "Incidence"
"1542" 2 15 3 5 4 4380 "Incidence"
"1543" 1 16 3 5 2 2183 "Incidence"
"1544" 2 16 3 5 3 3438 "Incidence"
"1545" 1 17 3 5 3 1362 "Incidence"
"1546" 2 17 3 5 3 2538 "Incidence"
"1547" 1 18 3 5 2 821 "Incidence"
"1548" 2 18 3 5 2 1966 "Incidence"
"1549" 1 1 4 5 2 4514 "Incidence"
"1550" 2 1 4 5 3 4228 "Incidence"
"1551" 1 2 4 5 2 4837 "Incidence"
"1552" 2 2 4 5 2 4702 "Incidence"
"1553" 1 3 4 5 2 6126 "Incidence"
"1554" 2 3 4 5 4 5691 "Incidence"
"1555" 1 4 4 5 2 8380 "Incidence"
"1556" 2 4 4 5 2 7862 "Incidence"
"1557" 1 5 4 5 3 9463 "Incidence"
"1558" 2 5 4 5 2 8787 "Incidence"
"1559" 1 6 4 5 4 9279 "Incidence"
"1560" 2 6 4 5 2 8317 "Incidence"
"1561" 1 7 4 5 3 9011 "Incidence"
"1562" 2 7 4 5 3 8583 "Incidence"
"1563" 1 8 4 5 2 8807 "Incidence"
"1564" 2 8 4 5 2 8165 "Incidence"
"1565" 1 9 4 5 4 8081 "Incidence"
"1566" 2 9 4 5 2 7268 "Incidence"
"1567" 1 10 4 5 2 7863 "Incidence"
"1568" 2 10 4 5 2 7132 "Incidence"
"1569" 1 11 4 5 5 6797 "Incidence"
"1570" 2 11 4 5 3 6399 "Incidence"
"1571" 1 12 4 5 2 6034 "Incidence"
"1572" 2 12 4 5 3 5749 "Incidence"
"1573" 1 13 4 5 4 6740 "Incidence"
"1574" 2 13 4 5 3 6262 "Incidence"
"1575" 1 14 4 5 3 5608 "Incidence"
"1576" 2 14 4 5 4 5968 "Incidence"
"1577" 1 15 4 5 2 4013 "Incidence"
"1578" 2 15 4 5 3 4677 "Incidence"
"1579" 1 16 4 5 2 2238 "Incidence"
"1580" 2 16 4 5 2 3514 "Incidence"
"1581" 1 17 4 5 3 1391 "Incidence"
"1582" 2 17 4 5 3 2647 "Incidence"
"1583" 1 18 4 5 4 901 "Incidence"
"1584" 2 18 4 5 2 2239 "Incidence"
"1585" 1 1 5 5 3 4627 "Incidence"
"1586" 2 1 5 5 2 4377 "Incidence"
"1587" 1 2 5 5 2 4675 "Incidence"
"1588" 2 2 5 5 2 4507 "Incidence"
"1589" 1 3 5 5 2 5497 "Incidence"
"1590" 2 3 5 5 2 5161 "Incidence"
"1591" 1 4 5 5 2 7468 "Incidence"
"1592" 2 4 5 5 2 6984 "Incidence"
"1593" 1 5 5 5 2 8992 "Incidence"
"1594" 2 5 5 5 3 8349 "Incidence"
"1595" 1 6 5 5 2 9295 "Incidence"
"1596" 2 6 5 5 2 8348 "Incidence"
"1597" 1 7 5 5 3 9016 "Incidence"
"1598" 2 7 5 5 2 8441 "Incidence"
"1599" 1 8 5 5 2 8872 "Incidence"
"1600" 2 8 5 5 2 8261 "Incidence"
"1601" 1 9 5 5 3 8239 "Incidence"
"1602" 2 9 5 5 2 7530 "Incidence"
"1603" 1 10 5 5 2 7973 "Incidence"
"1604" 2 10 5 5 2 7196 "Incidence"
"1605" 1 11 5 5 3 7104 "Incidence"
"1606" 2 11 5 5 3 6631 "Incidence"
"1607" 1 12 5 5 2 6122 "Incidence"
"1608" 2 12 5 5 2 5870 "Incidence"
"1609" 1 13 5 5 2 6372 "Incidence"
"1610" 2 13 5 5 3 5954 "Incidence"
"1611" 1 14 5 5 3 5819 "Incidence"
"1612" 2 14 5 5 4 6057 "Incidence"
"1613" 1 15 5 5 3 4360 "Incidence"
"1614" 2 15 5 5 4 5010 "Incidence"
"1615" 1 16 5 5 3 2556 "Incidence"
"1616" 2 16 5 5 3 3817 "Incidence"
"1617" 1 17 5 5 2 1470 "Incidence"
"1618" 2 17 5 5 2 2746 "Incidence"
"1619" 1 18 5 5 2 959 "Incidence"
"1620" 2 18 5 5 2 2460 "Incidence"
"1621" 1 1 6 5 2 4795 "Incidence"
"1622" 2 1 6 5 2 4633 "Incidence"
"1623" 1 2 6 5 2 4629 "Incidence"
"1624" 2 2 6 5 3 4371 "Incidence"
"1625" 1 3 6 5 2 5021 "Incidence"
"1626" 2 3 6 5 2 4785 "Incidence"
"1627" 1 4 6 5 2 6412 "Incidence"
"1628" 2 4 6 5 2 5998 "Incidence"
"1629" 1 5 6 5 3 8432 "Incidence"
"1630" 2 5 6 5 2 7809 "Incidence"
"1631" 1 6 6 5 2 9367 "Incidence"
"1632" 2 6 6 5 2 8510 "Incidence"
"1633" 1 7 6 5 3 9034 "Incidence"
"1634" 2 7 6 5 2 8243 "Incidence"
"1635" 1 8 6 5 2 8872 "Incidence"
"1636" 2 8 6 5 3 8249 "Incidence"
"1637" 1 9 6 5 2 8481 "Incidence"
"1638" 2 9 6 5 2 7892 "Incidence"
"1639" 1 10 6 5 4 7987 "Incidence"
"1640" 2 10 6 5 2 7206 "Incidence"
"1641" 1 11 6 5 2 7434 "Incidence"
"1642" 2 11 6 5 2 6883 "Incidence"
"1643" 1 12 6 5 3 6440 "Incidence"
"1644" 2 12 6 5 2 6168 "Incidence"
"1645" 1 13 6 5 3 5836 "Incidence"
"1646" 2 13 6 5 4 5564 "Incidence"
"1647" 1 14 6 5 5 5991 "Incidence"
"1648" 2 14 6 5 2 6017 "Incidence"
"1649" 1 15 6 5 6 4654 "Incidence"
"1650" 2 15 6 5 3 5382 "Incidence"
"1651" 1 16 6 5 3 2972 "Incidence"
"1652" 2 16 6 5 4 4177 "Incidence"
"1653" 1 17 6 5 3 1562 "Incidence"
"1654" 2 17 6 5 4 2832 "Incidence"
"1655" 1 18 6 5 2 1015 "Incidence"
"1656" 2 18 6 5 2 2650 "Incidence"
"1657" 1 1 7 5 2 5045 "Incidence"
"1658" 2 1 7 5 2 4925 "Incidence"
"1659" 1 2 7 5 2 4646 "Incidence"
"1660" 2 2 7 5 2 4334 "Incidence"
"1661" 1 3 7 5 2 4651 "Incidence"
"1662" 2 3 7 5 2 4489 "Incidence"
"1663" 1 4 7 5 3 5552 "Incidence"
"1664" 2 4 7 5 2 5180 "Incidence"
"1665" 1 5 7 5 2 7817 "Incidence"
"1666" 2 5 7 5 2 7200 "Incidence"
"1667" 1 6 7 5 2 9344 "Incidence"
"1668" 2 6 7 5 2 8545 "Incidence"
"1669" 1 7 7 5 2 9127 "Incidence"
"1670" 2 7 7 5 2 8167 "Incidence"
"1671" 1 8 7 5 2 8923 "Incidence"
"1672" 2 8 7 5 2 8223 "Incidence"
"1673" 1 9 7 5 2 8687 "Incidence"
"1674" 2 9 7 5 2 8171 "Incidence"
"1675" 1 10 7 5 4 8061 "Incidence"
"1676" 2 10 7 5 2 7305 "Incidence"
"1677" 1 11 7 5 4 7699 "Incidence"
"1678" 2 11 7 5 2 7075 "Incidence"
"1679" 1 12 7 5 2 6755 "Incidence"
"1680" 2 12 7 5 2 6430 "Incidence"
"1681" 1 13 7 5 2 5500 "Incidence"
"1682" 2 13 7 5 3 5349 "Incidence"
"1683" 1 14 7 5 3 5999 "Incidence"
"1684" 2 14 7 5 4 5909 "Incidence"
"1685" 1 15 7 5 2 4923 "Incidence"
"1686" 2 15 7 5 3 5637 "Incidence"
"1687" 1 16 7 5 2 3339 "Incidence"
"1688" 2 16 7 5 5 4520 "Incidence"
"1689" 1 17 7 5 3 1706 "Incidence"
"1690" 2 17 7 5 2 2989 "Incidence"
"1691" 1 18 7 5 3 1070 "Incidence"
"1692" 2 18 7 5 2 2840 "Incidence"
"1693" 1 1 8 5 2 5536 "Incidence"
"1694" 2 1 8 5 2 5324 "Incidence"
"1695" 1 2 8 5 2 4822 "Incidence"
"1696" 2 2 8 5 2 4575 "Incidence"
"1697" 1 3 8 5 2 4609 "Incidence"
"1698" 2 3 8 5 3 4369 "Incidence"
"1699" 1 4 8 5 2 5216 "Incidence"
"1700" 2 4 8 5 2 4912 "Incidence"
"1701" 1 5 8 5 2 7011 "Incidence"
"1702" 2 5 8 5 2 6418 "Incidence"
"1703" 1 6 8 5 2 9035 "Incidence"
"1704" 2 6 8 5 2 8185 "Incidence"
"1705" 1 7 8 5 2 9443 "Incidence"
"1706" 2 7 8 5 2 8479 "Incidence"
"1707" 1 8 8 5 2 9110 "Incidence"
"1708" 2 8 8 5 2 8149 "Incidence"
"1709" 1 9 8 5 2 8815 "Incidence"
"1710" 2 9 8 5 2 8184 "Incidence"
"1711" 1 10 8 5 3 8311 "Incidence"
"1712" 2 10 8 5 2 7654 "Incidence"
"1713" 1 11 8 5 3 7748 "Incidence"
"1714" 2 11 8 5 2 7094 "Incidence"
"1715" 1 12 8 5 4 7032 "Incidence"
"1716" 2 12 8 5 2 6612 "Incidence"
"1717" 1 13 8 5 4 5814 "Incidence"
"1718" 2 13 8 5 2 5694 "Incidence"
"1719" 1 14 8 5 3 5539 "Incidence"
"1720" 2 14 8 5 3 5554 "Incidence"
"1721" 1 15 8 5 4 5120 "Incidence"
"1722" 2 15 8 5 2 5623 "Incidence"
"1723" 1 16 8 5 2 3606 "Incidence"
"1724" 2 16 8 5 2 4777 "Incidence"
"1725" 1 17 8 5 3 1994 "Incidence"
"1726" 2 17 8 5 5 3333 "Incidence"
"1727" 1 18 8 5 2 1157 "Incidence"
"1728" 2 18 8 5 3 3001 "Incidence"
"1729" 1 1 9 5 NA 6027 "Incidence"
"1730" 2 1 9 5 NA 5723 "Incidence"
"1731" 1 2 9 5 NA 4998 "Incidence"
"1732" 2 2 9 5 NA 4816 "Incidence"
"1733" 1 3 9 5 NA 4567 "Incidence"
"1734" 2 3 9 5 NA 4249 "Incidence"
"1735" 1 4 9 5 NA 4880 "Incidence"
"1736" 2 4 9 5 NA 4644 "Incidence"
"1737" 1 5 9 5 NA 6205 "Incidence"
"1738" 2 5 9 5 NA 5636 "Incidence"
"1739" 1 6 9 5 NA 8726 "Incidence"
"1740" 2 6 9 5 NA 7825 "Incidence"
"1741" 1 7 9 5 NA 9759 "Incidence"
"1742" 2 7 9 5 NA 8791 "Incidence"
"1743" 1 8 9 5 NA 9297 "Incidence"
"1744" 2 8 9 5 NA 8075 "Incidence"
"1745" 1 9 9 5 NA 8943 "Incidence"
"1746" 2 9 9 5 NA 8197 "Incidence"
"1747" 1 10 9 5 NA 8561 "Incidence"
"1748" 2 10 9 5 NA 8003 "Incidence"
"1749" 1 11 9 5 NA 7797 "Incidence"
"1750" 2 11 9 5 NA 7113 "Incidence"
"1751" 1 12 9 5 NA 7309 "Incidence"
"1752" 2 12 9 5 NA 6794 "Incidence"
"1753" 1 13 9 5 NA 6128 "Incidence"
"1754" 2 13 9 5 NA 6039 "Incidence"
"1755" 1 14 9 5 NA 5079 "Incidence"
"1756" 2 14 9 5 NA 5199 "Incidence"
"1757" 1 15 9 5 NA 5317 "Incidence"
"1758" 2 15 9 5 NA 5609 "Incidence"
"1759" 1 16 9 5 NA 3873 "Incidence"
"1760" 2 16 9 5 NA 5034 "Incidence"
"1761" 1 17 9 5 NA 2282 "Incidence"
"1762" 2 17 9 5 NA 3677 "Incidence"
"1763" 1 18 9 5 NA 1244 "Incidence"
"1764" 2 18 9 5 NA 3162 "Incidence"
"1765" 1 1 10 5 NA 6395 "Incidence"
"1766" 2 1 10 5 NA 6029 "Incidence"
"1767" 1 2 10 5 NA 5341 "Incidence"
"1768" 2 2 10 5 NA 5117 "Incidence"
"1769" 1 3 10 5 NA 4750 "Incidence"
"1770" 2 3 10 5 NA 4489 "Incidence"
"1771" 1 4 10 5 NA 4859 "Incidence"
"1772" 2 4 10 5 NA 4527 "Incidence"
"1773" 1 5 10 5 NA 5865 "Incidence"
"1774" 2 5 10 5 NA 5385 "Incidence"
"1775" 1 6 10 5 NA 8147 "Incidence"
"1776" 2 6 10 5 NA 7295 "Incidence"
"1777" 1 7 10 5 NA 9740 "Incidence"
"1778" 2 7 10 5 NA 8788 "Incidence"
"1779" 1 8 10 5 NA 9531 "Incidence"
"1780" 2 8 10 5 NA 8293 "Incidence"
"1781" 1 9 10 5 NA 9136 "Incidence"
"1782" 2 9 10 5 NA 8245 "Incidence"
"1783" 1 10 10 5 NA 8763 "Incidence"
"1784" 2 10 10 5 NA 8197 "Incidence"
"1785" 1 11 10 5 NA 8043 "Incidence"
"1786" 2 11 10 5 NA 7391 "Incidence"
"1787" 1 12 10 5 NA 7375 "Incidence"
"1788" 2 12 10 5 NA 6838 "Incidence"
"1789" 1 13 10 5 NA 6426 "Incidence"
"1790" 2 13 10 5 NA 6263 "Incidence"
"1791" 1 14 10 5 NA 5154 "Incidence"
"1792" 2 14 10 5 NA 5285 "Incidence"
"1793" 1 15 10 5 NA 5122 "Incidence"
"1794" 2 15 10 5 NA 5424 "Incidence"
"1795" 1 16 10 5 NA 4118 "Incidence"
"1796" 2 16 10 5 NA 5107 "Incidence"
"1797" 1 17 10 5 NA 2501 "Incidence"
"1798" 2 17 10 5 NA 3974 "Incidence"
"1799" 1 18 10 5 NA 1381 "Incidence"
"1800" 2 18 10 5 NA 3406 "Incidence"
"1801" 1 1 1 6 3 16823 "Incidence"
"1802" 2 1 1 6 2 16036 "Incidence"
"1803" 1 2 1 6 2 22821 "Incidence"
"1804" 2 2 1 6 2 21443 "Incidence"
"1805" 1 3 1 6 2 30912 "Incidence"
"1806" 2 3 1 6 2 29105 "Incidence"
"1807" 1 4 1 6 2 34704 "Incidence"
"1808" 2 4 1 6 2 32945 "Incidence"
"1809" 1 5 1 6 2 33074 "Incidence"
"1810" 2 5 1 6 2 31988 "Incidence"
"1811" 1 6 1 6 2 30391 "Incidence"
"1812" 2 6 1 6 2 30302 "Incidence"
"1813" 1 7 1 6 2 27859 "Incidence"
"1814" 2 7 1 6 3 28582 "Incidence"
"1815" 1 8 1 6 2 26533 "Incidence"
"1816" 2 8 1 6 2 27233 "Incidence"
"1817" 1 9 1 6 4 26015 "Incidence"
"1818" 2 9 1 6 6 26758 "Incidence"
"1819" 1 10 1 6 4 22867 "Incidence"
"1820" 2 10 1 6 4 23742 "Incidence"
"1821" 1 11 1 6 3 20695 "Incidence"
"1822" 2 11 1 6 5 21538 "Incidence"
"1823" 1 12 1 6 4 20855 "Incidence"
"1824" 2 12 1 6 5 22606 "Incidence"
"1825" 1 13 1 6 3 17747 "Incidence"
"1826" 2 13 1 6 3 20455 "Incidence"
"1827" 1 14 1 6 5 13440 "Incidence"
"1828" 2 14 1 6 5 17550 "Incidence"
"1829" 1 15 1 6 4 9077 "Incidence"
"1830" 2 15 1 6 3 14458 "Incidence"
"1831" 1 16 1 6 4 6450 "Incidence"
"1832" 2 16 1 6 5 11980 "Incidence"
"1833" 1 17 1 6 3 3735 "Incidence"
"1834" 2 17 1 6 4 8474 "Incidence"
"1835" 1 18 1 6 4 1997 "Incidence"
"1836" 2 18 1 6 2 5918 "Incidence"
"1837" 1 1 2 6 3 15364 "Incidence"
"1838" 2 1 2 6 2 14732 "Incidence"
"1839" 1 2 2 6 4 19603 "Incidence"
"1840" 2 2 2 6 2 18446 "Incidence"
"1841" 1 3 2 6 3 27975 "Incidence"
"1842" 2 3 2 6 3 26302 "Incidence"
"1843" 1 4 2 6 2 34306 "Incidence"
"1844" 2 4 2 6 2 32412 "Incidence"
"1845" 1 5 2 6 3 33440 "Incidence"
"1846" 2 5 2 6 2 31918 "Incidence"
"1847" 1 6 2 6 3 31053 "Incidence"
"1848" 2 6 2 6 2 30704 "Incidence"
"1849" 1 7 2 6 2 28540 "Incidence"
"1850" 2 7 2 6 4 29252 "Incidence"
"1851" 1 8 2 6 2 26431 "Incidence"
"1852" 2 8 2 6 2 27242 "Incidence"
"1853" 1 9 2 6 2 26499 "Incidence"
"1854" 2 9 2 6 4 27353 "Incidence"
"1855" 1 10 2 6 5 24059 "Incidence"
"1856" 2 10 2 6 4 25121 "Incidence"
"1857" 1 11 2 6 3 20267 "Incidence"
"1858" 2 11 2 6 4 21010 "Incidence"
"1859" 1 12 2 6 5 21033 "Incidence"
"1860" 2 12 2 6 4 22697 "Incidence"
"1861" 1 13 2 6 5 18537 "Incidence"
"1862" 2 13 2 6 3 21189 "Incidence"
"1863" 1 14 2 6 5 14741 "Incidence"
"1864" 2 14 2 6 3 18623 "Incidence"
"1865" 1 15 2 6 5 9630 "Incidence"
"1866" 2 15 2 6 8 14983 "Incidence"
"1867" 1 16 2 6 2 6702 "Incidence"
"1868" 2 16 2 6 2 12368 "Incidence"
"1869" 1 17 2 6 2 4041 "Incidence"
"1870" 2 17 2 6 5 9076 "Incidence"
"1871" 1 18 2 6 2 2272 "Incidence"
"1872" 2 18 2 6 2 6734 "Incidence"
"1873" 1 1 3 6 2 15388 "Incidence"
"1874" 2 1 3 6 4 14549 "Incidence"
"1875" 1 2 3 6 2 17770 "Incidence"
"1876" 2 2 3 6 2 16927 "Incidence"
"1877" 1 3 3 6 3 24608 "Incidence"
"1878" 2 3 3 6 2 23039 "Incidence"
"1879" 1 4 3 6 4 31791 "Incidence"
"1880" 2 4 3 6 2 30076 "Incidence"
"1881" 1 5 3 6 4 34098 "Incidence"
"1882" 2 5 3 6 2 32395 "Incidence"
"1883" 1 6 3 6 4 31782 "Incidence"
"1884" 2 6 3 6 2 31101 "Incidence"
"1885" 1 7 3 6 6 29701 "Incidence"
"1886" 2 7 3 6 3 30193 "Incidence"
"1887" 1 8 3 6 5 27568 "Incidence"
"1888" 2 8 3 6 4 28386 "Incidence"
"1889" 1 9 3 6 5 26454 "Incidence"
"1890" 2 9 3 6 4 27460 "Incidence"
"1891" 1 10 3 6 3 25168 "Incidence"
"1892" 2 10 3 6 3 26195 "Incidence"
"1893" 1 11 3 6 6 21842 "Incidence"
"1894" 2 11 3 6 4 22765 "Incidence"
"1895" 1 12 3 6 5 20293 "Incidence"
"1896" 2 12 3 6 5 21709 "Incidence"
"1897" 1 13 3 6 6 19301 "Incidence"
"1898" 2 13 3 6 5 21906 "Incidence"
"1899" 1 14 3 6 7 15779 "Incidence"
"1900" 2 14 3 6 5 19568 "Incidence"
"1901" 1 15 3 6 6 11030 "Incidence"
"1902" 2 15 3 6 3 16376 "Incidence"
"1903" 1 16 3 6 6 7074 "Incidence"
"1904" 2 16 3 6 6 12906 "Incidence"
"1905" 1 17 3 6 2 4308 "Incidence"
"1906" 2 17 3 6 2 9626 "Incidence"
"1907" 1 18 3 6 2 2603 "Incidence"
"1908" 2 18 3 6 3 7752 "Incidence"
"1909" 1 1 4 6 4 15412 "Incidence"
"1910" 2 1 4 6 2 14366 "Incidence"
"1911" 1 2 4 6 3 15937 "Incidence"
"1912" 2 2 4 6 2 15408 "Incidence"
"1913" 1 3 4 6 2 21241 "Incidence"
"1914" 2 3 4 6 3 19776 "Incidence"
